Gene,index
c19orf18,1848
c19orf21,1849
c19orf24,1850
c19orf25,1851
c19orf26,1852
c19orf29,1853
c19orf33,1854
c19orf35,1855
c19orf38,1856
c19orf40,1857
c19orf42,1858
c19orf43,1859
c19orf44,1860
c19orf45,1861
c19orf46,1862
c19orf47,1863
c19orf48,1864
c19orf52,1865
c19orf53,1866
c19orf54,1867
c19orf55,1868
c19orf57,1869
c19orf59,1870
c19orf6,1871
c19orf60,1872
c19orf63,1873
c19orf66,1874
c19orf69,1875
c19orf70,1876
c19orf71,1877
c19orf73,1878
c19orf76,1879
c19orf77,1880
c19orf79,1881
c19orf80,1882
c19orf81,1883
c1d,1884
c1galt1,1885
c1galt1c1,1886
c1orf100,1887
c1orf101,1888
c1orf105,1889
c1orf106,1890
c1orf109,1891
c1orf110,1892
c1orf111,1893
c1orf112,1894
c1orf114,1895
c1orf115,1896
c1orf116,1897
c1orf122,1898
c1orf123,1899
c1orf124,1900
c1orf127,1901
c1orf129,1902
c1orf130,1903
c1orf131,1904
c1orf135,1905
c1orf141,1906
c1orf144,1907
c1orf146,1908
c1orf150,1909
c1orf151-nbl1,1910
c1orf159,1911
c1orf162,1912
c1orf168,1913
c1orf172,1914
c1orf173,1915
c1orf174,1916
c1orf177,1917
c1orf182,1918
c1orf186,1919
c1orf187,1920
c1orf189,1921
c1orf192,1922
c1orf194,1923
c1orf198,1924
c1orf201,1925
c1orf204,1926
c1orf21,1927
c1orf210,1928
c1orf212,1929
c1orf216,1930
c1orf226,1931
c1orf227,1932
c1orf228,1933
c1orf229,1934
c1orf233,1935
c1orf27,1936
c1orf31,1937
c1orf35,1938
c1orf38,1939
c1orf43,1940
c1orf49,1941
c1orf50,1942
c1orf51,1943
c1orf52,1944
c1orf53,1945
c1orf54,1946
c1orf55,1947
c1orf56,1948
c1orf61,1949
c1orf63,1950
c1orf64,1951
c1orf74,1952
c1orf85,1953
c1orf86,1954
c1orf87,1955
c1orf88,1956
c1orf9,1957
c1orf94,1958
c1orf95,1959
c1orf96,1960
c1qbp,1961
c1ql1,1962
c1ql2,1963
c1ql3,1964
c1ql4,1965
c1qtnf1,1966
c1qtnf2,1967
c1qtnf3,1968
c1qtnf4,1969
c1qtnf5,1970
c1qtnf6,1971
c1qtnf7,1972
c1qtnf9,1973
c1qtnf9b-as1,1974
c1r,1975
c1rl,1976
c1s,1977
c2,1978
c20orf11,1979
c20orf111,1980
c20orf112,1981
c20orf118,1982
c20orf132,1983
c20orf144,1984
c20orf151,1985
c20orf152,1986
c20orf160,1987
c20orf166,1988
c20orf173,1989
c20orf194,1990
c20orf195,1991
c20orf196,1992
c20orf20,1993
c20orf201,1994
c20orf202,1995
c20orf203,1996
c20orf24,1997
c20orf26,1998
c20orf27,1999
c20orf3,2000
c20orf4,2001
c20orf43,2002
c20orf7,2003
c20orf72,2004
c20orf94,2005
c20orf96,2006
c21orf2,2007
c21orf33,2008
c21orf56,2009
c21orf58,2010
c21orf59,2011
c21orf62,2012
c21orf7,2013
c21orf91,2014
c22orf13,2015
c22orf15,2016
c22orf23,2017
c22orf24,2018
c22orf25,2019
c22orf26,2020
c22orf28,2021
c22orf29,2022
c22orf31,2023
c22orf32,2024
c22orf39,2025
c22orf40,2026
c22orf42,2027
c22orf43,2028
c22orf46,2029
c2cd2,2030
c2cd2l,2031
c2cd3,2032
c2cd4a,2033
c2cd4b,2034
c2cd4c,2035
c2cd4d,2036
c2orf15,2037
c2orf16,2038
c2orf18,2039
c2orf27a,2040
c2orf28,2041
c2orf29,2042
c2orf40,2043
c2orf42,2044
c2orf43,2045
c2orf44,2046
c2orf47,2047
c2orf48,2048
c2orf49,2049
c2orf50,2050
c2orf51,2051
c2orf54,2052
c2orf55,2053
c2orf56,2054
c2orf57,2055
c2orf61,2056
c2orf62,2057
c2orf63,2058
c2orf65,2059
c2orf66,2060
c2orf68,2061
c2orf69,2062
c2orf71,2063
c2orf72,2064
c2orf73,2065
c2orf74,2066
c2orf76,2067
c2orf77,2068
c2orf78,2069
c2orf80,2070
c2orf81,2071
c2orf82,2072
c2orf83,2073
c2orf84,2074
c2orf88,2075
c2orf89,2076
c2orf91,2077
c3,2078
c3ar1,2079
c3orf14,2080
c3orf15,2081
c3orf17,2082
c3orf18,2083
c3orf19,2084
c3orf20,2085
c3orf23,2086
c3orf24,2087
c3orf25,2088
c3orf26,2089
c3orf27,2090
c3orf30,2091
c3orf32,2092
c3orf33,2093
c3orf35,2094
c3orf36,2095
c3orf37,2096
c3orf38,2097
c3orf39,2098
c3orf43,2099
c3orf45,2100
c3orf52,2101
c3orf55,2102
c3orf58,2103
c3orf62,2104
c3orf64,2105
c3orf67,2106
c3orf70,2107
c3orf71,2108
c3orf72,2109
c3orf75,2110
c3orf78,2111
c3orf79,2112
c3orf80,2113
c4a,2114
c4b,2115
c4bpa,2116
c4bpb,2117
c4orf17,2118
c4orf19,2119
c4orf21,2120
c4orf22,2121
c4orf26,2122
c4orf27,2123
c4orf29,2124
c4orf3,2125
c4orf32,2126
c4orf33,2127
c4orf34,2128
c4orf36,2129
c4orf37,2130
c4orf40,2131
c4orf45,2132
c4orf46,2133
c4orf47,2134
c4orf48,2135
c4orf49,2136
c4orf51,2137
c4orf52,2138
c4orf6,2139
c5,2140
c5ar1,2141
c5orf15,2142
c5orf22,2143
c5orf24,2144
c5orf25,2145
c5orf28,2146
c5orf30,2147
c5orf34,2148
c5orf38,2149
c5orf4,2150
c5orf42,2151
c5orf43,2152
c5orf44,2153
c5orf45,2154
c5orf46,2155
c5orf47,2156
c5orf48,2157
c5orf49,2158
c5orf51,2159
c5orf52,2160
c5orf54,2161
c5orf55,2162
c5orf58,2163
c5orf60,2164
c5orf62,2165
c5orf63,2166
c5orf64,2167
c5orf65,2168
c6,2169
c6orf1,2170
c6orf10,2171
c6orf106,2172
c6orf108,2173
c6orf118,2174
c6orf120,2175
c6orf130,2176
c6orf132,2177
c6orf136,2178
c6orf141,2179
c6orf162,2180
c6orf163,2181
c6orf165,2182
c6orf170,2183
c6orf195,2184
c6orf201,2185
c6orf203,2186
c6orf211,2187
c6orf221,2188
c6orf222,2189
c6orf223,2190
c6orf225,2191
c6orf226,2192
c6orf228,2193
c6orf25,2194
c6orf47,2195
c6orf48,2196
c6orf52,2197
c6orf57,2198
c6orf58,2199
c6orf62,2200
c6orf7,2201
c6orf70,2202
c6orf72,2203
c6orf89,2204
c6orf99,2205
c7,2206
c7orf10,2207
c7orf23,2208
c7orf25,2209
c7orf26,2210
c7orf29,2211
c7orf31,2212
c7orf34,2213
c7orf41,2214
c7orf42,2215
c7orf43,2216
c7orf44,2217
c7orf45,2218
c7orf46,2219
c7orf49,2220
c7orf50,2221
c7orf53,2222
c7orf55,2223
c7orf57,2224
c7orf58,2225
c7orf59,2226
c7orf60,2227
c7orf61,2228
c7orf63,2229
c7orf65,2230
c7orf66,2231
c7orf69,2232
c7orf71,2233
c7orf73,2234
c8orf31,2235
c8orf33,2236
c8orf34,2237
c8orf37,2238
c8orf38,2239
c8orf4,2240
c8orf40,2241
c8orf42,2242
c8orf44,2243
c8orf44-sgk3,2244
c8orf45,2245
c8orf46,2246
c8orf47,2247
c8orf48,2248
c8orf55,2249
c8orf58,2250
c8orf59,2251
c8orf73,2252
c8orf76,2253
c8orf80,2254
c8orf82,2255
c8orf83,2256
c8orf84,2257
c8orf85,2258
c8orf86,2259
c8orfk29,2260
c9,2261
c9orf100,2262
c9orf102,2263
c9orf103,2264
c9orf11,2265
c9orf114,2266
c9orf116,2267
c9orf117,2268
c9orf123,2269
c9orf125,2270
c9orf128,2271
c9orf129,2272
c9orf131,2273
c9orf135,2274
c9orf139,2275
c9orf142,2276
c9orf152,2277
c9orf153,2278
c9orf156,2279
c9orf16,2280
c9orf163,2281
c9orf167,2282
c9orf169,2283
c9orf170,2284
c9orf171,2285
c9orf173,2286
c9orf174,2287
c9orf24,2288
c9orf3,2289
c9orf37,2290
c9orf40,2291
c9orf41,2292
c9orf43,2293
c9orf46,2294
c9orf47,2295
c9orf50,2296
c9orf57,2297
c9orf64,2298
c9orf66,2299
c9orf69,2300
c9orf71,2301
c9orf72,2302
c9orf78,2303
c9orf80,2304
c9orf82,2305
c9orf84,2306
c9orf85,2307
c9orf86,2308
c9orf89,2309
c9orf9,2310
c9orf91,2311
c9orf95,2312
c9orf96,2313
ca1,2314
ca10,2315
ca11,2316
ca12,2317
ca13,2318
ca14,2319
ca2,2320
ca3,2321
ca4,2322
ca5a,2323
ca5b,2324
ca7,2325
ca8,2326
ca9,2327
cab39,2328
cab39l,2329
cabin1,2330
cables1,2331
cables2,2332
cabp1,2333
cabp4,2334
cabp5,2335
cabp7,2336
cabs1,2337
cabyr,2338
cacfd1,2339
cachd1,2340
cacna1a,2341
cacna1b,2342
cacna1c,2343
cacna1d,2344
cacna1e,2345
cacna1f,2346
cacna1g,2347
cacna1h,2348
cacna1i,2349
cacna2d1,2350
cacna2d2,2351
cacna2d3,2352
cacna2d4,2353
cacnb1,2354
cacnb2,2355
cacnb3,2356
cacnb4,2357
cacng2,2358
cacng3,2359
cacng4,2360
cacng5,2361
cacng6,2362
cacng7,2363
cacng8,2364
cacybp,2365
cad,2366
cadm1,2367
cadm2,2368
cadm3,2369
cadm4,2370
cadps,2371
cadps2,2372
cage1,2373
calb1,2374
calb2,2375
calca,2376
calcb,2377
calcoco1,2378
calcoco2,2379
calcr,2380
calcrl,2381
cald1,2382
calhm1,2383
calhm2,2384
calm1,2385
calm2,2386
calm3,2387
calml4,2388
calml6,2389
caln1,2390
calr,2391
calr3,2392
calu,2393
caly,2394
camk1,2395
camk1d,2396
camk1g,2397
camk2a,2398
camk2b,2399
camk2d,2400
camk2g,2401
camk2n1,2402
camk2n2,2403
camk4,2404
camkk1,2405
camkk2,2406
camkmt,2407
camkv,2408
camlg,2409
camsap1,2410
camsap2,2411
camsap3,2412
camta1,2413
camta2,2414
cand1,2415
cand2,2416
cant1,2417
canx,2418
cap1,2419
cap2,2420
capg,2421
capn1,2422
capn10,2423
capn11,2424
capn12,2425
capn13,2426
capn14,2427
capn2,2428
capn3,2429
capn5,2430
capn6,2431
capn7,2432
capn9,2433
capns1,2434
capns2,2435
caprin1,2436
caprin2,2437
caps,2438
caps2,2439
capsl,2440
capza1,2441
capza2,2442
capzb,2443
card10,2444
card11,2445
card14,2446
card16,2447
card6,2448
card8,2449
card9,2450
carhsp1,2451
carkd,2452
carm1,2453
carns1,2454
cars,2455
cars2,2456
casc1,2457
casc3,2458
casc4,2459
casc5,2460
casd1,2461
cask,2462
caskin1,2463
caskin2,2464
casp1,2465
casp10,2466
casp12,2467
casp14,2468
casp2,2469
casp3,2470
casp4,2471
casp6,2472
casp7,2473
casp8,2474
casp8ap2,2475
casp9,2476
casq1,2477
casq2,2478
cass4,2479
cast,2480
casz1,2481
cat,2482
catsper1,2483
catsper2,2484
catsper3,2485
catsper4,2486
catsperb,2487
catsperd,2488
catsperg,2489
cav1,2490
cav2,2491
cav3,2492
cbfa2t2,2493
cbfa2t3,2494
cbfb,2495
cbl,2496
cblb,2497
cblc,2498
cbll1,2499
cbln1,2500
cbln2,2501
cbln3,2502
cbr1,2503
cbr3,2504
cbr4,2505
cbs,2506
cbwd1,2507
cbwd2,2508
cbwd3,2509
cbwd5,2510
cbwd6,2511
cbx1,2512
cbx2,2513
cbx3,2514
cbx4,2515
cbx5,2516
cbx6,2517
cbx7,2518
cbx8,2519
cby1,2520
cby3,2521
cc2d1a,2522
cc2d1b,2523
cc2d2a,2524
cc2d2b,2525
ccar1,2526
ccbe1,2527
ccbl1,2528
ccbl2,2529
ccbp2,2530
ccdc101,2531
ccdc102a,2532
ccdc102b,2533
ccdc103,2534
ccdc104,2535
ccdc106,2536
ccdc107,2537
ccdc108,2538
ccdc109b,2539
ccdc11,2540
ccdc110,2541
ccdc111,2542
ccdc112,2543
ccdc113,2544
ccdc114,2545
ccdc115,2546
ccdc116,2547
ccdc117,2548
ccdc12,2549
ccdc120,2550
ccdc121,2551
ccdc122,2552
ccdc124,2553
ccdc125,2554
ccdc126,2555
ccdc127,2556
ccdc129,2557
ccdc13,2558
ccdc130,2559
ccdc132,2560
ccdc134,2561
ccdc135,2562
ccdc136,2563
ccdc137,2564
ccdc138,2565
ccdc14,2566
ccdc141,2567
ccdc142,2568
ccdc144a,2569
ccdc144nl,2570
ccdc146,2571
ccdc147,2572
ccdc148,2573
ccdc149,2574
ccdc15,2575
ccdc150,2576
ccdc151,2577
ccdc152,2578
ccdc153,2579
ccdc154,2580
ccdc155,2581
ccdc157,2582
ccdc158,2583
ccdc159,2584
ccdc160,2585
ccdc167,2586
ccdc168,2587
ccdc169,2588
ccdc169-sohlh2,2589
ccdc17,2590
ccdc170,2591
ccdc171,2592
ccdc18,2593
ccdc19,2594
ccdc22,2595
ccdc23,2596
ccdc24,2597
ccdc25,2598
ccdc27,2599
ccdc28a,2600
ccdc28b,2601
ccdc3,2602
ccdc30,2603
ccdc34,2604
ccdc36,2605
ccdc37,2606
ccdc38,2607
ccdc39,2608
ccdc40,2609
ccdc41,2610
ccdc42b,2611
ccdc43,2612
ccdc47,2613
ccdc48,2614
ccdc50,2615
ccdc51,2616
ccdc53,2617
ccdc54,2618
ccdc56,2619
ccdc57,2620
ccdc58,2621
ccdc59,2622
ccdc6,2623
ccdc60,2624
ccdc61,2625
ccdc62,2626
ccdc63,2627
ccdc64,2628
ccdc64b,2629
ccdc65,2630
ccdc66,2631
ccdc67,2632
ccdc68,2633
ccdc69,2634
ccdc7,2635
ccdc71,2636
ccdc71l,2637
ccdc72,2638
ccdc73,2639
ccdc74a,2640
ccdc74b,2641
ccdc75,2642
ccdc76,2643
ccdc77,2644
ccdc78,2645
ccdc79,2646
ccdc8,2647
ccdc80,2648
ccdc81,2649
ccdc82,2650
ccdc83,2651
ccdc84,2652
ccdc85a,2653
ccdc85b,2654
ccdc85c,2655
ccdc86,2656
ccdc87,2657
ccdc88a,2658
ccdc88b,2659
ccdc88c,2660
ccdc9,2661
ccdc90a,2662
ccdc90b,2663
ccdc91,2664
ccdc92,2665
ccdc93,2666
ccdc94,2667
ccdc96,2668
ccdc97,2669
ccdc99,2670
cchcr1,2671
ccin,2672
cck,2673
cckbr,2674
ccl11,2675
ccl15,2676
ccl16,2677
ccl17,2678
ccl19,2679
ccl2,2680
ccl22,2681
ccl25,2682
ccl26,2683
ccl27,2684
ccl28,2685
ccl3,2686
ccl3l3,2687
ccl4,2688
ccl5,2689
ccl7,2690
ccm2,2691
ccna1,2692
ccna2,2693
ccnb1,2694
ccnb1ip1,2695
ccnb2,2696
ccnb3,2697
ccnc,2698
ccnd1,2699
ccnd2,2700
ccnd3,2701
ccndbp1,2702
ccne1,2703
ccne2,2704
ccnf,2705
ccng1,2706
ccng2,2707
ccnh,2708
ccni,2709
ccni2,2710
ccnj,2711
ccnjl,2712
ccnk,2713
ccnl1,2714
ccnl2,2715
ccno,2716
ccnt1,2717
ccnt2,2718
ccny,2719
ccnyl1,2720
ccp110,2721
ccpg1,2722
ccr1,2723
ccr10,2724
ccr2,2725
ccr6,2726
ccr7,2727
ccr8,2728
ccr9,2729
ccrl1,2730
ccrl2,2731
ccrn4l,2732
ccs,2733
cct2,2734
cct3,2735
cct4,2736
cct5,2737
cct6a,2738
cct6b,2739
cct7,2740
cct8,2741
cct8l2,2742
ccz1,2743
ccz1b,2744
cd101,2745
cd109,2746
cd14,2747
cd151,2748
cd160,2749
cd163,2750
cd163l1,2751
cd164,2752
cd164l2,2753
cd177,2754
cd180,2755
cd19,2756
cd1a,2757
cd1b,2758
cd1c,2759
cd1d,2760
cd1e,2761
cd200,2762
cd200r1,2763
cd200r1l,2764
cd209,2765
cd22,2766
cd226,2767
cd24,2768
cd247,2769
cd248,2770
cd27,2771
cd274,2772
cd276,2773
cd28,2774
cd2ap,2775
cd2bp2,2776
cd300a,2777
cd300c,2778
cd300e,2779
cd300lf,2780
cd300lg,2781
cd302,2782
cd320,2783
cd33,2784
cd34,2785
cd36,2786
cd37,2787
cd38,2788
cd3d,2789
cd3e,2790
cd3eap,2791
cd3g,2792
cd4,2793
cd40,2794
cd40lg,2795
cd44,2796
cd46,2797
cd47,2798
cd48,2799
cd5,2800
cd52,2801
cd53,2802
cd55,2803
cd58,2804
cd59,2805
cd6,2806
cd63,2807
cd68,2808
cd69,2809
cd7,2810
cd70,2811
cd72,2812
cd74,2813
cd79a,2814
cd79b,2815
cd80,2816
cd81,2817
cd82,2818
cd83,2819
cd84,2820
cd86,2821
cd8a,2822
cd8b,2823
cd9,2824
cd93,2825
cd96,2826
cd97,2827
cd99,2828
cd99l2,2829
cda,2830
cdadc1,2831
cdan1,2832
cdc123,2833
cdc14a,2834
cdc14b,2835
cdc16,2836
cdc20,2837
cdc20b,2838
cdc23,2839
cdc25a,2840
cdc25b,2841
cdc25c,2842
cdc26,2843
cdc27,2844
cdc34,2845
cdc37,2846
cdc37l1,2847
cdc40,2848
cdc42,2849
cdc42bpa,2850
cdc42bpb,2851
cdc42bpg,2852
cdc42ep1,2853
cdc42ep2,2854
cdc42ep3,2855
cdc42ep4,2856
cdc42ep5,2857
cdc42se1,2858
cdc42se2,2859
cdc45,2860
cdc5l,2861
cdc6,2862
cdc7,2863
cdc73,2864
cdca2,2865
cdca3,2866
cdca4,2867
cdca5,2868
cdca7,2869
cdca7l,2870
cdca8,2871
cdcp1,2872
cdcp2,2873
cdh1,2874
cdh10,2875
cdh11,2876
cdh12,2877
cdh13,2878
cdh17,2879
cdh18,2880
cdh2,2881
cdh20,2882
cdh22,2883
cdh23,2884
cdh24,2885
cdh26,2886
cdh3,2887
cdh4,2888
cdh5,2889
cdh6,2890
cdh7,2891
cdh8,2892
cdh9,2893
cdhr1,2894
cdhr2,2895
cdhr3,2896
cdhr4,2897
cdipt,2898
cdk1,2899
cdk10,2900
cdk11a,2901
cdk11b,2902
cdk12,2903
cdk13,2904
cdk14,2905
cdk15,2906
cdk16,2907
cdk17,2908
cdk18,2909
cdk19,2910
cdk2,2911
cdk20,2912
cdk2ap1,2913
cdk2ap2,2914
cdk3,2915
cdk4,2916
cdk5,2917
cdk5r1,2918
cdk5r2,2919
cdk5rap1,2920
cdk5rap2,2921
cdk5rap3,2922
cdk6,2923
cdk7,2924
cdk8,2925
cdk9,2926
cdkal1,2927
cdkl1,2928
cdkl2,2929
cdkl3,2930
cdkl4,2931
cdkl5,2932
cdkn1a,2933
cdkn1b,2934
cdkn1c,2935
cdkn2a,2936
cdkn2aip,2937
cdkn2aipnl,2938
cdkn2b,2939
cdkn2c,2940
cdkn2d,2941
cdkn3,2942
cdnf,2943
cdo1,2944
cdon,2945
cdr1,2946
cdr2,2947
cdr2l,2948
cdrt1,2949
cdrt15,2950
cdrt15l2,2951
cdrt4,2952
cds1,2953
cds2,2954
cdt1,2955
cdv3,2956
cdx1,2957
cdx2,2958
cdx4,2959
cdyl,2960
cdyl2,2961
ceacam1,2962
ceacam16,2963
ceacam19,2964
ceacam21,2965
ceacam3,2966
ceacam4,2967
ceacam5,2968
ceacam6,2969
ceacam7,2970
ceacam8,2971
cebpa,2972
cebpb,2973
cebpd,2974
cebpe,2975
cebpg,2976
cebpz,2977
cecr1,2978
cecr2,2979
cecr5,2980
cecr6,2981
cel,2982
cela2a,2983
cela2b,2984
cela3a,2985
cela3b,2986
celf1,2987
celf2,2988
celf3,2989
celf4,2990
celf5,2991
celf6,2992
celsr1,2993
celsr2,2994
celsr3,2995
cemp1,2996
cend1,2997
cenpa,2998
cenpb,2999
cenpbd1,3000
cenpc1,3001
cenpe,3002
cenpf,3003
cenph,3004
cenpi,3005
cenpj,3006
cenpk,3007
cenpl,3008
cenpm,3009
cenpn,3010
cenpo,3011
cenpp,3012
cenpq,3013
cenpt,3014
cenpv,3015
cenpw,3016
cep104,3017
cep112,3018
cep120,3019
cep128,3020
cep135,3021
cep152,3022
cep164,3023
cep170,3024
cep19,3025
cep192,3026
cep250,3027
cep290,3028
cep350,3029
cep41,3030
cep44,3031
cep55,3032
cep57,3033
cep57l1,3034
cep63,3035
cep68,3036
cep70,3037
cep72,3038
cep76,3039
cep78,3040
cep85,3041
cep85l,3042
cep89,3043
cep95,3044
cep97,3045
cept1,3046
cer1,3047
cercam,3048
cerk,3049
cerkl,3050
cers1,3051
cers2,3052
cers3,3053
cers4,3054
cers5,3055
cers6,3056
ces1,3057
ces2,3058
ces3,3059
ces4a,3060
ces5a,3061
cetn2,3062
cetn3,3063
cetp,3064
cfb,3065
cfc1,3066
cfc1b,3067
cfd,3068
cfdp1,3069
cfh,3070
cfhr1,3071
cfhr3,3072
cfhr4,3073
cfhr5,3074
cfl1,3075
cfl2,3076
cflar,3077
cfp,3078
cga,3079
cgb,3080
cgb1,3081
cgb2,3082
cgb5,3083
cgb7,3084
cgb8,3085
cggbp1,3086
cgn,3087
cgnl1,3088
cgref1,3089
cgrrf1,3090
ch25h,3091
chac1,3092
chac2,3093
chad,3094
chadl,3095
chaf1a,3096
chaf1b,3097
champ1,3098
chchd1,3099
chchd10,3100
chchd2,3101
chchd3,3102
chchd4,3103
chchd5,3104
chchd6,3105
chchd7,3106
chchd8,3107
chd1,3108
chd1l,3109
chd2,3110
chd3,3111
chd4,3112
chd5,3113
chd6,3114
chd7,3115
chd8,3116
chd9,3117
chdh,3118
chek1,3119
chek2,3120
cherp,3121
chfr,3122
chga,3123
chgb,3124
chi3l1,3125
chia,3126
chic1,3127
chic2,3128
chid1,3129
chit1,3130
chka,3131
chkb,3132
chl1,3133
chm,3134
chml,3135
chmp1a,3136
chmp1b,3137
chmp2a,3138
chmp2b,3139
chmp3,3140
chmp4a,3141
chmp4b,3142
chmp4c,3143
chmp5,3144
chmp6,3145
chmp7,3146
chn1,3147
chn2,3148
chodl,3149
chordc1,3150
chp,3151
chp2,3152
chpf,3153
chpf2,3154
chpt1,3155
chrac1,3156
chrd,3157
chrdl1,3158
chrdl2,3159
chrfam7a,3160
chrm1,3161
chrm2,3162
chrm3,3163
chrm5,3164
chrna1,3165
chrna10,3166
chrna2,3167
chrna3,3168
chrna4,3169
chrna5,3170
chrna6,3171
chrna7,3172
chrna9,3173
chrnb1,3174
chrnb2,3175
chrnb4,3176
chrnd,3177
chrne,3178
chrng,3179
chst1,3180
chst10,3181
chst11,3182
chst12,3183
chst13,3184
chst14,3185
chst15,3186
chst2,3187
chst3,3188
chst4,3189
chst5,3190
chst6,3191
chst7,3192
chst8,3193
chst9,3194
chsy1,3195
chsy3,3196
chtf18,3197
chtf8,3198
chtop,3199
chuk,3200
churc1,3201
churc1-fntb,3202
ciao1,3203
ciapin1,3204
cib1,3205
cib2,3206
cib4,3207
cic,3208
cidea,3209
cideb,3210
cidec,3211
ciita,3212
cilp,3213
cilp2,3214
cinp,3215
cir1,3216
cirbp,3217
cirh1a,3218
cisd1,3219
cisd2,3220
cisd3,3221
cish,3222
cit,3223
cited1,3224
cited2,3225
cited4,3226
ciz1,3227
ckap2,3228
ckap2l,3229
ckap4,3230
ckap5,3231
ckb,3232
cklf,3233
cklf-cmtm1,3234
ckm,3235
ckmt1a,3236
ckmt1b,3237
ckmt2,3238
cks1b,3239
cks2,3240
clasp1,3241
clasp2,3242
clasrp,3243
clc,3244
clca2,3245
clca4,3246
clcc1,3247
clcf1,3248
clcn1,3249
clcn2,3250
clcn3,3251
clcn4,3252
clcn5,3253
clcn6,3254
clcn7,3255
clcnka,3256
clcnkb,3257
cldn1,3258
cldn10,3259
cldn11,3260
cldn12,3261
cldn14,3262
cldn15,3263
cldn16,3264
cldn18,3265
cldn19,3266
cldn2,3267
cldn20,3268
cldn22,3269
cldn23,3270
cldn24,3271
cldn3,3272
cldn4,3273
cldn5,3274
cldn6,3275
cldn7,3276
cldn9,3277
cldnd1,3278
cldnd2,3279
clec11a,3280
clec12a,3281
clec12b,3282
clec14a,3283
clec16a,3284
clec17a,3285
clec18a,3286
clec18b,3287
clec19a,3288
clec1a,3289
clec1b,3290
clec2a,3291
clec2b,3292
clec2d,3293
clec2l,3294
clec3a,3295
clec3b,3296
clec4a,3297
clec4c,3298
clec4d,3299
clec4e,3300
clec4g,3301
clec4m,3302
clec5a,3303
clec7a,3304
clgn,3305
clic1,3306
clic2,3307
clic3,3308
clic4,3309
clic5,3310
clic6,3311
clint1,3312
clip1,3313
clip2,3314
clip3,3315
clip4,3316
clk1,3317
clk2,3318
clk3,3319
clk4,3320
cllu1,3321
cllu1os,3322
clmn,3323
clmp,3324
cln3,3325
cln5,3326
cln6,3327
cln8,3328
clnk,3329
clns1a,3330
clock,3331
clp1,3332
clpb,3333
clpp,3334
clps,3335
clpsl1,3336
clpsl2,3337
clptm1,3338
clptm1l,3339
clpx,3340
clrn1,3341
clspn,3342
clstn1,3343
clstn2,3344
clstn3,3345
clta,3346
cltb,3347
cltc,3348
cltcl1,3349
clu,3350
cluap1,3351
clul1,3352
clvs1,3353
clvs2,3354
clybl,3355
cma1,3356
cmas,3357
cmbl,3358
cmc1,3359
cmc2,3360
cmip,3361
cmklr1,3362
cmpk1,3363
cmpk2,3364
cmtm1,3365
cmtm2,3366
cmtm3,3367
cmtm4,3368
cmtm5,3369
cmtm6,3370
cmtm7,3371
cmtm8,3372
cmya5,3373
cnbd1,3374
cnbp,3375
cndp1,3376
cndp2,3377
cnep1r1,3378
cnfn,3379
cnga1,3380
cnga2,3381
cnga3,3382
cnga4,3383
cngb1,3384
cngb3,3385
cnih,3386
cnih2,3387
cnih3,3388
cnih4,3389
cnksr1,3390
cnksr2,3391
cnksr3,3392
cnn1,3393
cnn2,3394
cnn3,3395
cnnm1,3396
cnnm2,3397
cnnm3,3398
cnnm4,3399
cno,3400
cnot1,3401
cnot10,3402
cnot2,3403
cnot3,3404
cnot4,3405
cnot6,3406
cnot6l,3407
cnot7,3408
cnot8,3409
cnp,3410
cnppd1,3411
cnpy1,3412
cnpy2,3413
cnpy3,3414
cnpy4,3415
cnr1,3416
cnrip1,3417
cnst,3418
cntd1,3419
cntd2,3420
cntf,3421
cntfr,3422
cntln,3423
cntn1,3424
cntn2,3425
cntn3,3426
cntn4,3427
cntn5,3428
cntn6,3429
cntnap1,3430
cntnap2,3431
cntnap3,3432
cntnap3b,3433
cntnap4,3434
cntnap5,3435
cntrl,3436
cntrob,3437
coa5,3438
coasy,3439
cobl,3440
cobll1,3441
cobra1,3442
coch,3443
cog1,3444
cog2,3445
cog3,3446
cog4,3447
cog5,3448
cog6,3449
cog7,3450
cog8,3451
coil,3452
col10a1,3453
col11a1,3454
col11a2,3455
col12a1,3456
col13a1,3457
col14a1,3458
col15a1,3459
col16a1,3460
col17a1,3461
col18a1,3462
col19a1,3463
col1a1,3464
col1a2,3465
col21a1,3466
col22a1,3467
col23a1,3468
col24a1,3469
col25a1,3470
col27a1,3471
col28a1,3472
col2a1,3473
col3a1,3474
col4a1,3475
col4a2,3476
col4a3,3477
col4a3bp,3478
col4a4,3479
col4a5,3480
col4a6,3481
col5a1,3482
col5a2,3483
col5a3,3484
col6a1,3485
col6a2,3486
col6a3,3487
col6a5,3488
col6a6,3489
col7a1,3490
col8a1,3491
col8a2,3492
col9a1,3493
col9a2,3494
col9a3,3495
colec10,3496
colec11,3497
colec12,3498
colq,3499
commd1,3500
commd10,3501
commd2,3502
commd3,3503
commd3-bmi1,3504
commd4,3505
commd5,3506
commd6,3507
commd7,3508
commd8,3509
commd9,3510
comp,3511
comt,3512
comtd1,3513
copa,3514
copb1,3515
copb2,3516
cope,3517
copg1,3518
copg2,3519
cops2,3520
cops3,3521
cops4,3522
cops5,3523
cops6,3524
cops7a,3525
cops7b,3526
cops8,3527
copz1,3528
copz2,3529
coq10a,3530
coq10b,3531
coq2,3532
coq3,3533
coq4,3534
coq5,3535
