Gene1,Gene2
CBX7,PCP4L1
CBX7,SEPT8
CBX7,SLC40A1
CBX7,DENND2D
CBX7,SLC11A2
CBX7,ARHGEF6
CBX7,CHP1
CBX7,LDHB
CBX7,GNAI3
CBX7,ANAPC2
CBX7,PLAG1
CBX7,ERLIN1
CBX7,TRPS1
CBX7,FADS1
CBX7,TOM1L1
CBX7,EIF2B1
CBX7,D230025D16RIK
CBX7,NCAPG2
CBX7,MBOAT2
CBX7,GLIPR2
CBX7,PPIL4
CBX7,HSDL1
CBX7,9430015G10RIK
CBX7,VPS33A
CBX7,PRPS2
CBX7,ASNS
CBX7,RRM1
CBX7,APBB1
CBX7,BTRC
CBX7,PSMD5
CBX7,SPPL2B
CBX7,GMFB
CBX7,NARFL
CBX7,WDHD1
CBX7,STXBP4
CBX7,TPP1
CBX7,NUDT9
CBX7,MINPP1
CBX7,GORASP1
CBX7,SLC20A1
CBX7,XRCC6
CBX7,WDR45B
CBX7,IFRD2
CBX7,IRF6
CBX7,CHAMP1
CBX7,PRC1
CBX7,SEPT6
CBX7,RORC
CBX7,NEDD1
CBX7,EGR1
CBX7,UROS
CBX7,ESYT2
CBX7,ZFP143
CBX7,NUF2
CBX7,ID2
CBX7,CLN5
CBX7,PITPNB
CBX7,NFAT5
CBX7,EPDR1
CBX7,IL15
CBX7,NELFB
CBX7,GMCL1
CBX7,LANCL2
CBX7,SLC19A1
CBX7,RNF19A
CBX7,PTDSS1
CBX7,MARCH8
CBX7,PRELID3B
CBX7,B230219D22RIK
CBX7,YPEL3
CBX7,COA5
CBX7,STOM
CBX7,MRM1
CBX7,CYTH3
CBX7,H1F0
CBX7,PON2
CBX7,DUS1L
CBX7,CENPK
CBX7,EPOR
CBX7,BAP1
CBX7,ZZZ3
CBX7,TOPORS
CBX7,SCFD1
CBX7,EXT2
CBX7,ZFP655
CBX7,SNAP23
CBX7,EPS15
CBX7,DNAJC5
CBX7,COPG1
CBX7,NDEL1
CBX7,ME2
CBX7,GNPDA1
CBX7,PHAX
CBX7,DLST
CBX7,ABHD16A
CBX7,RPA1
CBX7,RNF4
CBX7,MAU2
CBX7,CALU
CBX7,KDM6A
CBX7,ANXA6
CBX7,THUMPD3
CBX7,MAVS
CBX7,ARL8B
CBX7,ATAD2
CBX7,SLC30A5
CBX7,RAB37
CBX7,CAD
CBX7,PREP
CBX7,POLD1
CBX7,MAPK9
CBX7,IARS
CBX7,HEBP1
CBX7,HAGH
CBX7,DPP8
CBX7,AK3
CBX7,TWSG1
CBX7,TFRC
CBX7,LMBRD1
CBX7,FKBP1A
CBX7,NUSAP1
CBX7,COPB2
CBX7,LMNA
CBX7,TMEM97
CBX7,TIMM50
CBX7,ZFP24
CBX7,XPC
CBX7,TIPIN
CBX7,STXBP3
CBX7,GPR180
CBX7,POT1A
CBX7,HAUS2
CBX7,NT5DC1
CBX7,FES
CBX7,PROCR
CBX7,CRK
CBX7,NOLC1
CBX7,RNF139
CBX7,RFESD
CBX7,NIF3L1
CBX7,CPT1A
CBX7,CENPF
CBX7,CDCA3
CBX7,ZFP672
CBX7,UBE2G2
CBX7,PITRM1
CBX7,AHCYL1
CBX7,SEH1L
CBX7,SACM1L
CBX7,IRF1
CBX7,GARS
CBX7,ELAC2
CBX7,TBCD
CBX7,SNAPC3
CBX7,ERLIN2
CBX7,DUSP1
CBX7,PRDM4
CBX7,SCRN3
CBX7,NFXL1
CBX7,DNAJC11
CBX7,COQ8A
CBX7,CIPC
CBX7,PRMT7
CBX7,MARS
CBX7,CHUK
CBX7,ATG4B
CBX7,CCNE1
EBF1,ARAP1
EBF1,RABIF
EBF1,MORC3
EBF1,POLD1
EBF1,GFI1B
EBF1,DUSP2
EBF1,IL27RA
EBF1,FIGNL1
EBF1,CDT1
EBF1,EZR
EBF1,DHX33
EBF1,PLCG2
EBF1,STEAP3
EBF1,MAPK1
EBF1,KLHL24
EBF1,CKAP2L
EBF1,AP5M1
EBF1,CDK19
EBF1,ID2
EBF1,ABTB1
EBF1,SPPL2A
EBF1,MTAP
EBF1,APBB1
EBF1,NFE2
EBF1,RHOF
EBF1,TFR2
EBF1,PIK3R2
EBF1,WDHD1
EBF1,LRRFIP1
EBF1,ALKBH8
EBF1,IRF1
EBF1,ZDHHC13
EBF1,ZKSCAN17
EBF1,GLIPR2
EBF1,NAPSA
EBF1,VPS33A
EBF1,SLC30A5
EBF1,TK1
EBF1,ITGA6
EBF1,AURKB
EBF1,OAT
EBF1,JPT2
EBF1,HCLS1
EBF1,FARSB
EBF1,IFITM1
EBF1,BCLAF3
EBF1,OASL2
EBF1,NAA50
EBF1,ATP6V1A
EBF1,VIM
EBF1,RAB37
EBF1,CELA1
EBF1,PLEC
EBF1,NET1
EBF1,FOXO1
EBF1,RUVBL2
EBF1,SASH3
EBF1,ADK
EBF1,SELENOP
EBF1,MYNN
EBF1,CPQ
EBF1,NUPR1
EBF1,ATP2A3
EBF1,TASP1
EBF1,CD82
EBF1,SERPINB6B
EBF1,DENND1C
EBF1,MIS12
EBF1,STXBP1
EBF1,PLCB2
EBF1,MAP4K2
EBF1,STARD10
EBF1,PRDM4
EBF1,GYG
EBF1,1700017B05RIK
EBF1,PLBD2
EBF1,ZFP36
EBF1,EIF1AD
EBF1,RRM1
EBF1,PPOX
EBF1,GIMAP6
EBF1,CSGALNACT2
EBF1,ACAA2
EBF1,IRF5
EBF1,PRKAA1
EBF1,LRRC8C
EBF1,NEK9
EBF1,BID
EBF1,GOLPH3
EBF1,DLST
EBF1,COL5A1
EBF1,PTDSS2
EBF1,LONP1
EBF1,NARF
EBF1,XRCC3
EBF1,TSPAN3
EBF1,SGO1
EBF1,ZKSCAN6
EBF1,FUCA2
EBF1,CLCN4
EBF1,SLC25A46
EBF1,GMPR
EBF1,CUL2
EBF1,IFI30
EBF1,MARS
EBF1,RNASE6
EBF1,SGTA
EBF1,CDC7
EBF1,ELOVL1
EBF1,NFKBIA
EBF1,NPTN
EBF1,NFAT5
EBF1,SCRN3
EBF1,RCSD1
EBF1,MXD3
EBF1,IL15
EBF1,PIGQ
EBF1,CPT2
EBF1,TREML2
EBF1,TANGO2
EBF1,INTS13
EBF1,GNAI3
EBF1,CLPTM1L
EBF1,GTF2F1
EBF1,ARL6IP6
EBF1,RGS19
EBF1,LRRC14
EBF1,ITIH5
EBF1,FES
EBF1,TRMT11
EBF1,CDC20
EBF1,GOLM1
EBF1,UHRF1
EBF1,FAAP100
EBF1,LEPROT
EBF1,RUNX2
EBF1,BIRC5
EBF1,AP1B1
EBF1,SALL2
EBF1,CARHSP1
EBF1,NDRG1
EBF1,PFKM
EBF1,PAFAH1B2
EBF1,ATAD1
EBF1,ACSS1
EBF1,SQLE
EBF1,WDR45B
EBF1,IL21R
EBF1,TMEM168
EBF1,SERPINA3G
EBF1,ZFP30
EBF1,GNG11
EBF1,SCARB1
EBF1,TNFAIP8
EBF1,APEH
EBF1,TRMT2A
EBF1,VPS26C
EBF1,KLF1
EBF1,ZFP143
EBF1,RNF145
EBF1,DHFR
EBF1,PSEN1
EBF1,NUP107
EBF1,APLP2
EBF1,MFSD1
EBF1,ICA1
EBF1,SACM1L
EBF1,PRKAB1
EBF1,GOSR2
EBF1,ZFP592
EBF1,SLC39A10
EBF1,GSR
EBF1,AAR2
EBF1,CORO1A
EBF1,TRIB3
EBF1,ZFP397
EBF1,LIMD2
EBF1,ELF4
EBF1,TIMM50
EBF1,CRK
EBF1,PON2
EBF1,MIS18BP1
EBF1,LPCAT3
EBF1,PRKCH
EBF1,CTSE
EBF1,BTRC
EBF1,AHR
EBF1,SPHK1
EBF1,NEDD1
EBF1,ABCB8
EBF1,SMIM15
EBF1,NUSAP1
EBF1,GATA1
EBF1,MAN1A
EBF1,SPTBN1
EBF1,NUF2
EBF1,ZEB2
EBF1,TMEM64
EBF1,NDUFV1
EBF1,ACAP1
EBF1,TOR3A
EBF1,GYPC
EBF1,HACD3
EBF1,HEBP1
EBF1,UTP4
EBF1,SOX6
EBF1,NUP85
EBF1,ASF1B
EBF1,ATG16L1
EBF1,RARB
EBF1,DUSP1
EBF1,RFESD
EBF1,TSHZ3
EBF1,TIFA
EBF1,TCP11L2
EBF1,EMILIN1
EBF1,TAB1
EBF1,MCM7
EBF1,SUN1
EBF1,GSKIP
EBF1,TCIRG1
EBF1,NOL9
EBF1,ARHGAP4
EBF1,COQ8A
EBF1,NUDCD3
EBF1,MAN2A2
EBF1,ATP13A1
EBF1,UMPS
EBF1,RASA3
EBF1,VAV1
EBF1,UAP1L1
EBF1,SPC24
EBF1,STK25
EBF1,DDX20
EBF1,CISH
EBF1,PLA2G12A
EBF1,ERLIN2
EBF1,RCOR1
EBF1,SEH1L
EBF1,UBR1
EBF1,TOM1L1
EBF1,UROS
EBF1,PTGS1
EBF1,NDC1
EBF1,DEK
EBF1,PRC1
EBF1,MECOM
EBF1,MAVS
EBF1,ATL2
EBF1,RPAP1
EBF1,CD63
EBF1,TMEM68
EBF1,DNAJC5
EBF1,RAD51AP1
EBF1,IFT140
EBF1,CHUK
EBF1,CITED4
EBF1,USP8
EBF1,CAD
EBF1,BLVRB
EBF1,ZFP467
EBF1,INPP1
EBF1,IKZF1
EBF1,SPNS2
EBF1,AHCTF1
EBF1,EDC3
EBF1,SNCA
EBF1,CEP70
EBF1,D230025D16RIK
EBF1,RASSF5
EBF1,NOLC1
EBF1,HPCAL1
EBF1,VILL
EBF1,PSEN2
EBF1,SGPP1
EBF1,CSAD
EBF1,LMBRD1
EBF1,LMNA
EBF1,MIEF1
EBF1,CAPN7
EBF1,RB1
EBF1,ZYX
EBF1,RORC
EBF1,E2F8
EBF1,LPIN2
EBF1,CYTH4
EBF1,CD74
EBF1,SPRYD4
EBF1,TSPAN14
EBF1,KLF3
EBF1,TMEM129
EBF1,TACC3
EBF1,DNAJC10
ELF4,SLC39A9
ELF4,AP1G2
ELF4,VPS33B
ELF4,LDAH
ELF4,NUBP2
ELF4,VPS41
ELF4,XAB2
ELF4,NUF2
ELF4,PNO1
ELF4,GTF2F1
ELF4,ELAC2
ELF4,SKAP2
ELF4,INCENP
ELF4,PIK3R2
ELF4,NECAP2
ELF4,AURKA
ELF4,CENPO
ELF4,USP8
ELF4,PIK3C3
ELF4,WDR73
ELF4,DCAF13
ELF4,ANKRD27
ELF4,MEIS1
ELF4,TYK2
ELF4,OASL2
ELF4,TFG
ELF4,MCM7
ELF4,CKS1B
ELF4,RANGAP1
ELF4,CNOT10
ELF4,TMEM186
ELF4,PPP6C
ELF4,HSPH1
ELF4,COPB2
ELF4,ACOX1
ELF4,CDCA3
ELF4,NAA35
ELF4,MAD2L1
ELF4,WDR75
ELF4,TMEM129
ELF4,TACC3
ELF4,CHORDC1
ELF4,CLCN4
ELF4,DPH2
ELF4,GTF2H1
ELF4,TRMT6
ELF4,SEC23IP
ELF4,NUDCD3
ELF4,ID2
ELF4,ITSN1
ELF4,SDHAF2
ELF4,LEPROT
ELF4,TMUB2
ELF4,IDH3A
ELF4,TTF2
ELF4,NUP107
ELF4,PHB2
ELF4,RPA2
ELF4,UCKL1
ELF4,ZFP930
ELF4,AP5M1
ELF4,MRM1
ELF4,CD1D1
ELF4,ZDHHC6
ELF4,MCM3
ELF4,ATP13A1
ELF4,RAD51
ELF4,ZFP110
ELF4,RAD21
ELF4,NUDCD1
ELF4,ATG16L1
ELF4,COPG1
ELF4,GALK2
ELF4,CDC45
ELF4,MAU2
ELF4,NCLN
ELF4,D10WSU102E
ELF4,TAF12
ELF4,WDR55
ELF4,HCLS1
ELF4,NASP
ELF4,COLGALT1
ELF4,ETF1
ELF4,TLR4
ELF4,TASP1
ELF4,QARS
ELF4,RFESD
ELF4,CDC20
ELF4,TTF1
ELF4,MYO1G
ELF4,GOSR2
ELF4,CCNG1
ELF4,CPT2
ELF4,RNF4
ELF4,GARS
ELF4,G6PDX
ELF4,ZFP143
ELF4,BLZF1
ELF4,RELB
ELF4,SLC25A45
ELF4,LYRM4
ELF4,SNRNP200
ELF4,UBXN2B
ELF4,WDR36
ELF4,EIF1AD
ELF4,NIF3L1
ELF4,WDR5
ELF4,CENPA
ELF4,FTSJ3
ELF4,FEM1A
ELF4,DCAF4
ELF4,REXO4
ELF4,FOXRED1
ELF4,RABIF
ELF4,ZFP62
ELF4,ILVBL
ELF4,ZKSCAN3
ELF4,GTF2E1
ELF4,FUCA2
ELF4,TERF2IP
ELF4,INTS13
ELF4,CDCA5
ELF4,APEH
ELF4,MIS12
ELF4,ANKFY1
ELF4,SLC25A46
ELF4,SCRN3
ELF4,MAPKAPK3
ELF4,TANGO2
ELF4,HARS
ELF4,HARS2
ELF4,2210016F16RIK
ELF4,ARAP1
ELF4,SPTLC1
ELF4,SNRPB
ELF4,SGTA
ELF4,CD48
ELF4,PRDM4
ELF4,NDUFV1
ELF4,ERLIN2
ELF4,E2F4
ELF4,ABTB1
ELF4,UBR1
ELF4,SLC31A1
ELF4,CYB5R3
ELF4,PRKAB1
ELF4,LMBRD1
ELF4,HSD3B7
ELF4,ZKSCAN6
ELF4,TOPORS
ELF4,TVP23B
ELF4,NFXL1
ELF4,ZFP35
ELF4,UROS
ELF4,PLCB2
ELF4,CDK19
ELF4,TRMT11
ELF4,PQLC1
ELF4,PSMF1
ELF4,PTDSS1
ELF4,PLBD2
ELF4,MOGS
ELF4,TARS
ELF4,WDHD1
ELF4,GFM1
ELF4,THUMPD3
ELF4,TRIM30A
ELF4,MIS18BP1
ELF4,DCP1A
ELF4,NUP155
ELF4,FZR1
ELF4,1700017B05RIK
ELF4,MCM4
ELF4,ATG12
ELF4,AP3S1
ELF4,MIEF1
ELF4,KAT7
ELF4,NCEH1
ELF4,CUL3
ELF4,MARS
ELF4,POT1A
ELF4,AMPD3
ELF4,PWP2
ELF4,NAA50
ELF4,BYSL
ELF4,ATP6V1A
ELF4,ATP7B
ELF4,ALG11
ELF4,SPI1
ELF4,E2F8
ELF4,CKAP2L
ELF4,RASAL3
ELF4,COA5
ELF4,RNF115
ELF4,MCM10
ELF4,KIF22
ELF4,LZTR1
ELF4,PLIN3
ELF4,TMC6
ELF4,TCF12
ELF4,UBR7
ELF4,ARHGAP15
ELF4,TMEM177
ELF4,CENPE
ELF4,GOLT1B
ELF4,ZDHHC13
ELF4,RNF13
ELF4,OSTM1
ELF4,TPX2
ELF4,SP100
ELF4,HIST1H1C
ELF4,ARL6IP6
ELF4,ATAD2
ELF4,DNPEP
ELF4,RAD51AP1
ELF4,EXOC3
ELF4,STEAP3
ELF4,CAPN7
ELF4,EDC3
ELF4,MORC3
ELF4,ASF1B
ELF4,RASSF5
ELF4,ALAD
ELF4,RRM1
ELF4,AHCTF1
ELF4,DNAJC5
ELF4,METTL8
ELF4,NARFL
ELF4,NAGA
ELF4,TCP11L2
ELF4,DHFR
ELF4,ABL1
ELF4,ZFP24
ELF4,CRNKL1
ELF4,REL
ELF4,SMARCA2
ELF4,ANXA4
ELF4,UMPS
ELF4,TAF1
ELF4,RAB32
ELF4,PLAA
ELF4,NCAPG
ELF4,GRAMD1A
ELF4,ZFP322A
ELF4,STAT3
ELF4,ZFP672
ELF4,TCIRG1
ELF4,UBA5
ELF4,SPPL2A
ELF4,CYTH4
ELF4,PSEN1
ELF4,CCNB2
ELF4,LYZ2
ELF4,GNAI3
ELF4,TIMM29
ELF4,DCAF11
ELF4,GSTM1
ELF4,FOS
ELF4,TCF19
ELF4,CTR9
ELF4,CDC6
ELF4,FES
ELF4,PDCL
ELF4,RFC5
ELF4,FAM76B
ELF4,MTMR6
ELF4,IKZF1
ELF4,PRKCH
ELF4,SLC6A6
ELF4,UROD
ELF4,GMCL1
ELF4,PON2
ELF4,SPRYD4
ELF4,CRK
ELF4,PFKM
ELF4,NOLC1
ELF4,CDT1
ELF4,DPP8
ELF4,VPS26C
ELF4,TMX3
ELF4,SELENBP1
ELF4,RNF139
ELF4,MAP4K2
ELF4,ZFP945
ELF4,NDC1
ELF4,DOCK2
ELF4,CD82
ELF4,SUPT7L
ELF4,GPKOW
ELF4,TRMT2A
ELF4,ZFP36
ELF4,FASTKD2
ELF4,EBI3
ELF4,ZFP871
ELF4,ALDH18A1
ELF4,VKORC1L1
ELF4,PPOX
ELF4,NUP93
ELF4,GATM
ELF4,CASP1
ELF4,GUSB
ELF4,PRELID3B
ELF4,NDOR1
ELF4,LCP2
ELF4,CTLA2B
ELF4,CLN5
ELF4,PCYT1A
ELF4,TUBGCP3
ELF4,NEK9
ELF4,BATF2
ELF4,TENT5A
ELF4,NUSAP1
ELF4,CALU
ELF4,TBCD
ELF4,MSH6
ELF4,MCM2
ELF4,NCAPD2
ELF4,ANXA5
ELF4,NT5DC1
ELF4,PRIM2
ELF4,EPAS1
ELF4,NEURL3
ELF4,HNRNPLL
ELF4,SELENOP
ELF4,NARF
ELF4,MT1
ELF4,NPTN
ELF4,SMIM15
ELF4,IPO4
ELF4,RGS19
ELF4,HIST1H2BC
ELF4,ABCF3
ELF4,SP4
ELF4,TREML2
ELF4,NEDD1
ELF4,MCM6
ELF4,KNSTRN
ELF4,NELFB
ELF4,PSMD9
ELF4,CASP4
ELF4,PRPF4
ELF4,CENPK
ELF4,UBA7
ELF4,SLC30A6
ELF4,PSEN2
ELF4,YBX1
ELF4,MKI67
ELF4,PLD3
ELF4,VWA5A
ELF4,RTP4
ELF4,HNRNPAB
ELF4,SERPINB9
ELF4,SLC35A1
ELF4,TBC1D10C
ELF4,SACM1L
ELF4,BID
ELF4,ZFP367
ELF4,PRPS1
ELF4,KLHL24
ELF4,TMEM164
ELF4,BTRC
ELF4,USF3
ELF4,CTSC
ELF4,CHUK
ELF4,MYNN
ELF4,TOX4
ELF4,TAB1
ELF4,JPT2
ELF4,NADK
ELF4,NDEL1
ELF4,TMX1
ELF4,HMGB2
ELF4,ZFP961
ELF4,MCM5
ELF4,SEH1L
ELF4,PHAX
ELF4,NOP2
ELF4,PAFAH1B2
ELF4,VIM
ELF4,GMFB
ELF4,RUVBL2
ELF4,UAP1L1
ELF4,FKBP1A
ELF4,IFI204
ELF4,WDR4
ELF4,NFAT5
ELF4,ELOVL1
ELF4,CASP2
ELF4,HAUS2
ELF4,CCNE1
ELF4,ZBTB43
ELF4,ZSCAN21
ELF4,AAR2
ELF4,TYMS
ELF4,ABCB8
ELF4,COPS8
ELF4,TMEM173
ELF4,DNAJC10
ELF4,PRPS2
ELF4,HERC4
ELF4,SMC2
ELF4,ME2
ELF4,YPEL3
ELF4,CEP70
ELF4,CCDC137
ELF4,GIMAP6
ELF4,UBAP1
ELF4,DENND1C
ELF4,PRSS50
ELF4,RASA3
ELF4,SRSF1
ELF4,XPR1
ELF4,TOR3A
ELF4,FBXO5
ELF4,FARSB
ELF4,ABI1
ELF4,XRCC6
ELF4,MGST3
ELF4,MFSD1
ELF4,RBPMS
ELF4,ARL8B
ELF4,PQLC3
ELF4,MTHFD1
ELF4,ELP2
ELF4,COG7
ELF4,P2RX4
ELF4,CLPTM1L
ELF4,CHP1
ELF4,COPB1
ELF4,CTSE
ELF4,JUN
ELF4,EXOC2
ELF4,TMEM68
ELF4,CAST
ELF4,VPS35
ELF4,ORC6
ELF4,TUBGCP5
ELF4,ADO
ELF4,TMEM109
ELF4,RPP40
ELF4,BUB3
ELF4,CDK1
ELF4,IFT140
ELF4,PTPN12
ELF4,SLC25A38
ELF4,ARMT1
ELF4,P2RY14
ELF4,PSMD5
ELF4,ZFP655
ELF4,IFI203
ELF4,MARCH6
ELF4,CENPF
ELF4,VPS11
ELF4,TIMM50
ELF4,MFSD14B
ELF4,HACD3
ELF4,IFRD2
ELF4,ORC2
ELF4,ITFG1
ELF4,EIF2B1
ELF4,9430015G10RIK
ELF4,AURKB
ELF4,VAMP3
ELF4,STXBP3
ELF4,STX12
ELF4,WDR45B
ELF4,USP4
ELF4,DECR1
ELF4,TMEM185A
ELF4,PICALM
ELF4,PLEC
ELF4,DDX20
ELF4,LMNA
ELF4,HCFC1
ELF4,TES
ELF4,PPAT
ELF4,STT3B
ELF4,EPSTI1
ELF4,TOLLIP
ELF4,HACD4
ELF4,FNTA
ELF4,LPCAT3
ELF4,LIMD2
ELF4,SPTBN1
ELF4,DOK2
ELF4,TRPS1
ELF4,XPNPEP1
ELF4,ORC5
ELF4,SNAPC3
ELF4,NOL9
ELF4,KIF20B
ELF4,POLE3
ELF4,CHMP7
ELF4,IFI30
ELF4,GCNT2
ELF4,MAPK1
ELF4,CPOX
ELF4,BUB1
ELF4,PDE4B
ELF4,TNFAIP2
ELF4,RGS1
ELF4,ANXA1
ELF4,LSP1
ELF4,GANAB
ELF4,TFRC
ELF4,PIDD1
ELF4,ABCG2
ELF4,MNDAL
ELF4,TMEM176B
ELF4,TMEM176A
ELF4,CHAMP1
ELF4,SLC41A3
ELF4,RCC1
ELF4,IARS2
ELF4,CISH
ELF4,TSPAN14
ELF4,HPN
ELF4,FTSJ1
ELF4,PSMD6
ELF4,FAR1
ELF4,OAT
ELF4,UHRF1
ELF4,PITPNB
ELF4,PRMT7
ELF4,IARS
ELF4,DPH6
ELF4,CREB5
ELF4,TRIM47
ELF4,ALDH9A1
ELF4,SPC25
ELF4,SGO1
ELF4,ACAA2
ELF4,SASH3
ELF4,AHCYL1
ELF4,CHMP3
ELF4,CASP3
ELF4,DENND2D
ELF4,RNF213
ELF4,RARS
ELF4,OTUD6B
ELF4,FAM45A
ELF4,CBFB
ELF4,4833439L19RIK
ELF4,UBE2G2
ELF4,SCFD1
ELF4,PIP4K2A
ELF4,UBE2C
ELF4,GORASP1
ELF4,BCLAF3
ELF4,BIRC5
ELF4,LAP3
ELF4,CDCA8
ELF4,SNX10
ELF4,SHCBP1
ELF4,CCNF
ELF4,FPGS
ELF4,EFTUD2
ELF4,KIDINS220
ELF4,CYP20A1
ELF4,UTP4
ELF4,ATAD1
ELF4,DDX1
ELF4,NUDT19
ELF4,TUBGCP2
ELF4,ZFP397
ELF4,NSMAF
ELF4,RPRD1B
ELF4,NSDHL
ELF4,CYB5R1
ELF4,AK3
ELF4,LIG1
ELF4,PKM
ELF4,PA2G4
ELF4,ZEB2
ELF4,CLPX
ELF4,ABCB4
ELF4,TOP2A
ELF4,BAP1
ELF4,ADK
ELF4,RMND5A
ELF4,PWP1
ELF4,ISYNA1
ELF4,POLD1
ELF4,CKAP2
ELF4,XPC
ELF4,MAN1A
ELF4,WARS
ELF4,SERPINA3G
ELF4,TNFAIP8
ELF4,BUB1B
ELF4,USP37
ELF4,H2-DMB1
ELF4,MAVS
ELF4,LLGL1
ELF4,C330018D20RIK
ELF4,NET1
ELF4,H2-OB
ELF4,NCAPH
ELF4,TMEM206
ELF4,RANBP3
ELF4,FGFR1OP
ELF4,IRF1
ELF4,CTSO
ELF4,NFATC1
ELF4,UNK
ELF4,FECH
ELF4,POLR3F
ELF4,FAM91A1
ELF4,RNASE6
ELF4,GSKIP
ELF4,MTAP
ELF4,NFKBIA
ELF4,ADAMTS10
ELF4,WLS
ELF4,RPAP1
ELF4,PSAT1
ELF4,ESR1
ELF4,ASB8
ELF4,ANAPC4
ELF4,NUDT9
ELF4,NUP88
ELF4,UAP1
ELF4,GNA13
ELF4,METTL7A1
ELF4,POLA2
ELF4,SGPL1
ELF4,CERS5
ELF4,TPP1
ELF4,ERCC8
ELF4,MED16
ELF4,FAM136A
ELF4,SLC30A5
ELF4,DUS1L
ELF4,DTL
ELF4,ZFP639
ELF4,AP1B1
ELF4,XRCC5
ELF4,RFC4
ELF4,NOTCH1
ELF4,IL15
ELF4,MINPP1
ELF4,CCNB1
ELF4,ALG9
ELF4,GYG
ELF4,CDCA4
ELF4,ATP2A3
ELF4,ZKSCAN17
ELF4,DDX58
ELF4,RMND5B
ELF4,2610301B20RIK
ELF4,EMILIN1
ELF4,DIS3L2
ELF4,GOLPH3
ELF4,DNM1L
ELF4,TBXAS1
ELF4,LCP1
ELF4,H1F0
ELF4,ACSS2
ELF4,PBK
ELF4,HAGH
ELF4,ESYT2
ELF4,CTPS
ELF4,ANAPC2
ELF4,RDH11
ELF4,PMPCA
ELF4,KLHL6
ELF4,NDE1
ELF4,ELP3
ELF4,RNF145
ELF4,KLHL23
ELF4,ARHGAP4
ELF4,CYTIP
ELF4,MFNG
ELF4,COG6
ELF4,D1ERTD622E
ELF4,BLVRB
ELF4,RCOR1
ELF4,PML
ELF4,SLC14A1
ELF4,PLIN2
ELF4,CD84
ELF4,NIT1
ELF4,DHX33
ELF4,TCN2
ELF4,DLST
ELF4,ARHGEF6
ELF4,PPIL4
ELF4,NFE2
ELF4,ZFP275
ELF4,WDSUB1
ELF4,UBL4A
ELF4,PPM1H
ELF4,POGLUT1
ELF4,PROCR
ELF4,HMMR
ELF4,DNAJC11
ELF4,TRPV2
ELF4,PJA2
ELF4,PRC1
ELF4,MT2
ELF4,TXNRD2
ELF4,POLR2B
ELF4,SLC7A4
ELF4,POLR1B
ELF4,LONP1
ELF4,CYTH3
ELF4,SERPINB6B
ELF4,GMNN
ELF4,STXBP4
ELF4,DUSP1
ELF4,TBL3
ELF4,PITRM1
ELF4,STK25
ELF4,METAP1
ELF4,FIGNL1
ELF4,ALKBH8
ELF4,HMBS
ELF4,PTCD3
ELF4,SLC44A2
ELF4,FBXW5
ELF4,GRN
ELF4,NAMPT
ELF4,CALCRL
ELF4,NFE2L2
ELF4,CNP
ELF4,CELA1
ELF4,CPQ
ELF4,DCTD
ELF4,CLIC4
ELF4,KIF11
ELF4,ZFP451
ELF4,ZYX
ELF4,ST6GALNAC4
ELF4,IRF5
ELF4,CDC7
ELF4,LRRC8C
ELF4,ZZZ3
ELF4,LPIN2
ELF4,PACS1
ELF4,XRCC3
ELF4,MARCH5
ELF4,DEK
ELF4,SLC19A1
ELF4,PLK1
ELF4,NR2C1
ELF4,TBC1D15
ELF4,GYPA
ELF4,SIGIRR
ELF4,GNPDA1
ELF4,ARMC8
ELF4,CORO1A
ELF4,GBP2
ELF4,PBX1
ELF4,PIGQ
ELF4,ST8SIA4
ELF4,GM2A
ELF4,PCYT2
ELF4,RUNX2
ESR1,MAD2L1
ESR1,DUS1L
ESR1,PQLC3
ESR1,HAGH
ESR1,NFKBIA
ESR1,CRIP2
ESR1,CHORDC1
ESR1,CYB5R1
ESR1,SPHK1
ESR1,NUF2
ESR1,DHX33
ESR1,PSEN2
ESR1,TNFAIP2
ESR1,KPNA3
ESR1,KLF3
ESR1,VPS26C
ESR1,DCP1A
ESR1,MTHFD1
ESR1,TIMM29
ESR1,RAI14
ESR1,ZFP672
ESR1,RFC5
ESR1,ISG20
ESR1,INTS13
ESR1,PCP4L1
ESR1,REL
ESR1,ESYT2
ESR1,NUDT9
ESR1,CNOT10
ESR1,TANGO2
ESR1,SETD2
ESR1,CUL4A
ESR1,TCP11L2
ESR1,RASSF5
ESR1,WDR36
ESR1,RPA1
ESR1,PDE4B
ESR1,NAA35
ESR1,GSR
ESR1,L2HGDH
ESR1,AHCYL1
ESR1,THUMPD3
ESR1,ADO
ESR1,GALK2
ESR1,WARS
ESR1,COA5
ESR1,ZFP143
ESR1,GMFB
ESR1,CLIC4
ESR1,COPS8
ESR1,ISYNA1
ESR1,PFKM
ESR1,ZFP655
ESR1,DCTD
ESR1,FUCA2
ESR1,PSMF1
ESR1,ILVBL
ESR1,UBA7
ESR1,FEM1B
ESR1,TMEM68
ESR1,UMPS
ESR1,MT1
ESR1,NUDCD3
ESR1,NARF
ESR1,CALU
ESR1,E2F6
ESR1,CIPC
ESR1,REXO4
ESR1,CTSE
ESR1,ASAH1
ESR1,MFN2
ESR1,RNF139
ESR1,ZFP592
ESR1,COLGALT1
ESR1,PCYT1A
ESR1,MAPK9
ESR1,NIF3L1
ESR1,PPP6C
ESR1,CREB5
ESR1,CDCA5
ESR1,UNK
