Gene1	Gene2	EdgeWeight
MCM4	MCM6	0.008307025767862797
CRX	VHL	0.008305112831294538
PDGFA	TRIM2	0.008303684182465076
ID1	SNRPD1	0.008297175168991089
CENPK	ESCO2	0.008295769803225994
SRSF10	SRSF6	0.008292376063764095
RBMX	CTNNB1	0.00829187873750925
NPM1	SRSF3	0.008291293866932392
GATA3	HAND1	0.008287969045341015
ZNF471	TAF1L	0.008283713832497597
BMP2	HAND1	0.008283190429210663
GRHL2	ETV1	0.008282002061605453
HIF3A	CIITA	0.00828159786760807
TLR7	REL	0.0082793403416872
XRCC6	PA2G4	0.008278180845081806
ALYREF	NAA15	0.008270753547549248
NANOG	PHC1	0.008269427344202995
SOX2	ESRP1	0.00826670415699482
ZNF471	PPARA	0.008264882490038872
SKIL	TCF7L1	0.0082578519359231
HIF1A	SKIL	0.008256080560386181
CBFA2T2	RAX2	0.008246070705354214
PTMA	ALYREF	0.00824587978422642
GATA6	BMP2	0.008244553580880165
MCM4	DNMT1	0.008241971023380756
LIN28A	TPD52	0.008241951465606691
EWSR1	SFPQ	0.00824164692312479
BMPR1A	EPCAM	0.008241154253482819
SP100	ZNF585B	0.008241012692451477
LEF1	SNAI1	0.008239036425948143
MCM5	MCM7	0.008238701149821281
HIST1H1B	FBXO5	0.008236192166805267
PRDM1	MATN3	0.008235925808548927
PTMA	CCNA2	0.008235752582550049
TAF1L	TLR7	0.008233294822275639
VHL	FOXK1	0.0082315718755126
CTBP1	STAT2	0.00822983868420124
ZEB2	UNC5C	0.008228404447436333
CCND1	ARID3A	0.008226195350289345
EOMES	HLA-DQB1	0.008226072415709496
REL	SPIB	0.008221624419093132
CRX	REL	0.008212149143218994
LEF1	CA2	0.008212094195187092
MLLT6	ZNF471	0.008212053216993809
CENPK	DLGAP5	0.008211774751543999
SNAI1	CDH11	0.00820997916162014
HIF3A	MLLT6	0.00820945855230093
PDGFA	HOPX	0.008209225721657276
LMX1B	RAX2	0.008207359351217747
RAX2	ZNF585B	0.008204212412238121
ZEB2	TBX3	0.008204078301787376
ILF2	RUVBL1	0.008201746270060541
GRHL2	CTNNB1	0.008200076408684255
HAND1	TLE3	0.008199311792850494
MLLT6	ASB4	0.008197948336601256
FUS	POU5F1	0.008197491057217121
BMP2	GATA6	0.008195942267775536
TRIM28	SF1	0.008193409070372581
CTBP1	PPARA	0.008187052793800829
NFE2L3	EPCAM	0.008184647187590599
PDGFA	ITGA6	0.008181490004062653
LMX1B	MAFF	0.008176581934094429
XRCC6	APEX1	0.008174242451786995
PRDM1	ABCA1	0.008172033354640007
NFE2L3	ESRP1	0.008170380257070066
MCM7	UHRF1	0.008170212619006634
SF1	ARID3A	0.008169933222234249
CHAF1A	MCM3	0.008168215863406658
VHL	ZNF471	0.008166665211319923
PTMA	MDM4	0.008164709433913231
SOX2	GRHL2	0.008164063096046448
NANOG	ID1	0.00816359557211399
ETV1	SFRP1	0.008163361810147762
ID1	TEAD4	0.008161777630448341
HMGA1	SF1	0.00816164445132017
SKIL	SMAD2	0.008155389688909056
ALYREF	NPM1	0.008153650909662247
NANOG	NFE2L3	0.008150207810103893
MCM4	CCNA2	0.008149842731654644
KHDRBS2	CTNNB1	0.008149304427206516
CRX	CBFA2T2	0.008145414292812347
SLA2	MLLT6	0.008143458515405655
ILF3	SMARCC1	0.00814072322100401
NONO	CTNNB1	0.008139435201883316
HESX1	TCF7L1	0.008138024248182774
POU5F1	SLA2	0.008137926459312439
ILF3	TRIM28	0.008137461729347706
FLI1	RSPO3	0.008135754615068436
HMGA1	SMARCD1	0.008135447278618813
SRC	BMPER	0.008132238872349262
SKIL	SFRP1	0.008130746893584728
ZNF471	CBFA2T2	0.008128765970468521
XRCC6	DPF2	0.008128061890602112
PPARA	FOXK1	0.008127295412123203
ID1	HNRNPK	0.008126785978674889
HMGA1	U2AF1	0.008124746382236479
HIST1H1B	MCM4	0.00812407024204731
ID1	SEMA6A	0.00812283530831337
ID1	TPD52	0.008122571744024755
ZNF471	ZNF585B	0.008118933066725731
HMGA1	ODC1	0.008116791024804115
TBX3	BMPER	0.008115911856293678
YBX1	GATA3	0.008115101605653763
HOPX	GATA2	0.008111388422548771
SLA2	CIITA	0.008110746741294859
MECOM	PLK2	0.008108790963888168
HOPX	HAND2	0.008108492940664291
SRSF6	RBMX	0.008107901550829409
FOXF1	SNAI2	0.008104280568659306
ASB4	CRX	0.008103531785309316
POU5F1	PMAIP1	0.008101935498416424
HAND2	NFIA	0.008100754581391811
SMAD6	MAFG	0.008099202997982502
SRSF6	PDCD4	0.008097728714346886
RUVBL1	EEF1A1	0.00809710193425417
H1F0	DUSP4	0.008095907047390938
NFE2L3	NANOG	0.00809559691697359
PTMA	UHRF1	0.008094759657979013
KHSRP	SF1	0.00809389166533947
PDGFA	NANOG	0.008093483746051788
HNRNPK	SFPQ	0.00809269119054079
SOX4	GRHL2	0.008088648319244385
LEF1	PITX2	0.008085259236395359
NANOG	KAT7	0.008084903471171856
ISL1	HAND1	0.008084772154688835
CIITA	SP100	0.008084528148174286
HOXB6	SRC	0.008084211498498917
ZNF471	TLR7	0.008080711588263512
ALYREF	TRIM28	0.008077772334218025
MSX1	SMAD6	0.008074261248111725
SRSF3	CCNA2	0.008068036288022995
LIN28A	HNRNPAB	0.00806783139705658
HAND1	TEAD1	0.008064119145274162
HNRNPK	KHSRP	0.008063389919698237
LMO3	HESX1	0.008061387576162815
CTBP1	TP53	0.008061322383582592
CTNNB1	KHDRBS2	0.008054111152887344
ZNF585B	IRF1	0.008053093217313291
PRDM1	CAMK2D	0.008050979115068913
BMP4	CDH11	0.008050930686295033
GRHL2	SEMA6A	0.00804917048662901
PPARA	SLA2	0.0080491304397583
DNMT1	MCM4	0.008047427982091905
SPIB	MDM4	0.008047323673963547
POU5F1	PHC1	0.008043608628213406
ID1	NANOG	0.008031915873289108
FOXF1	BMP2	0.008029640652239323
POLR2A	HCFC1	0.008029620163142681
YAF2	MAFF	0.008022916503250599
BMPR1A	POU5F1	0.008018615655601025
TCF7L1	UNC5D	0.008018028922379017
FLI1	KDR	0.008017216809093952
SOX4	SOX17	0.00801630225032568
LEF1	HOXB6	0.008016020990908146
RAX2	CIITA	0.008013253100216389
SOX5	PGR	0.00801215972751379
TCF7L1	ABCA1	0.00801137089729309
TCF7L1	RBBP4	0.008011030964553356
TAF1L	MAFF	0.008010711520910263
ZNF585B	SPIB	0.008010705932974815
YBX1	MSX1	0.008009301498532295
FOXH1	MIF	0.0080065643414855
LMX1B	VHL	0.008003208786249159
HNRNPAB	ODC1	0.008001389913260937
NFE2L3	POU5F1	0.008000663481652737
SNAI1	GATA3	0.008000088855624199
HAND1	ISL1	0.007997618056833744
MLLT6	TLR7	0.007994472049176693
CTNNB1	NONO	0.00799323245882988
VHL	MAFF	0.007988146506249905
VHL	LMX1B	0.00798508059233427
CRX	FOXK1	0.00798297394067049
NANOG	PDGFA	0.007981623522937298
HMGA1	LIN28A	0.007978118024766445
HIST1H1B	GINS2	0.007977587170898914
SMAD6	PITX2	0.007976713590323925
MCM4	RAD51AP1	0.0079758046194911
KAT7	PROM1	0.007969062775373459
TFAP2A	HNRNPD	0.007966569624841213
SF1	GATA3	0.00796612910926342
HAND1	CREB3L2	0.007964400574564934
IRF1	ASB4	0.007964160293340683
SMAD6	BAMBI	0.00796359684318304
HAND1	SETBP1	0.007962419651448727
LIN28A	CTNNB1	0.007959158159792423
KHSRP	HNRNPD	0.007956660352647305
RAX2	CBFA2T2	0.007954364642500877
HAND2	PRSS23	0.007951552979648113
ISL1	HOXB6	0.00794938113540411
HNRNPD	ARID3A	0.007947041653096676
LIN28A	RNPS1	0.007946464233100414
MIF	ENO1	0.007946304976940155
MIF	EEF1A1	0.00794570241123438
HNRNPAB	ID1	0.007944761775434017
ZNF587	SP100	0.007944556884467602
MSX1	JUND	0.00794452428817749
NANOG	SFRP1	0.007944298908114433
UHRF1	CHAF1A	0.007940039038658142
PDGFA	FLI1	0.007937658578157425
FUS	TLR7	0.007936042733490467
HMGA1	FOXH1	0.007935675792396069
TCF7L1	KHDRBS2	0.00793458055704832
SOX17	ABCA1	0.007932222448289394
POLR2A	HMGA1	0.007928040809929371
LIN28A	ETV1	0.007926630787551403
LEF1	YBX1	0.007926046848297121
BMPR1A	YBX1	0.007924314588308334
LIN28A	ETV4	0.007922503165900706
SLA2	ASB4	0.007922193035483359
IRF1	CBFA2T2	0.007919141091406345
TLE3	HAND1	0.007918897084891796
TEAD1	HAND1	0.007917360402643679
GATA3	ID1	0.007917270064353945
TLR7	ASB4	0.007916913367807865
CIITA	SLA2	0.007916062138974667
SRSF3	CBX3	0.007915070280432701
FUS	IRF1	0.007914569228887558
CTBP1	JUND	0.007913595996797085
HNRNPAB	TRIM28	0.007912391796708107
CRX	YAF2	0.007911328226327896
SOX2	FOXD3	0.007905875332653522
SRSF6	SRSF3	0.007902013137936592
EEF1A1	RUVBL1	0.00790124386548996
BMP2	TBX3	0.00789728853851557
TLR4	RSPO3	0.007893749512732029
NPM1	ODC1	0.007893212139606476
XRCC6	RUVBL1	0.007892198860645294
TRIM28	PTMA	0.00789016857743263
LMX1B	HIF3A	0.007889972999691963
TCF7L1	SKIL	0.00788741186261177
NANOG	GCA	0.007887263782322407
RUVBL1	ENO1	0.00788660254329443
PTMA	FUS	0.007884512655436994
SMARCC1	ILF3	0.007883201353251934
MCM7	MCM3	0.007880647666752337
SPIB	FOXK1	0.007879030890762806
STAT2	CTBP1	0.00787836778908968
SF1	BAMBI	0.007874942384660244
BMP4	UNC5C	0.007873429916799068
HIF3A	ZNF471	0.007870451547205448
TLR4	FN1	0.007868751883506775
PPARA	CBFA2T2	0.007867894135415554
OTX2	ZIC3	0.007866843603551388
GATA2	FOXF1	0.00786525197327137
FUS	KHSRP	0.007863758131861687
BMPR1A	BAMBI	0.007862835191190245
HNRNPAB	SFPQ	0.007862297818064691
REL	CRX	0.007861732505261898
BMP4	LIFR	0.00786119420081377
PTMA	DNAJC2	0.00785991083830595
SOX4	HESX1	0.007859908044338226
SOX4	SOX2	0.007854756899178028
LEF1	SNX18	0.007854436524212359
BMP2	HOXB6	0.007853519171476364
HCFC1	CCND1	0.00785042252391577
PDGFA	SIX6	0.007850360125303268
FLI1	MEIS1	0.007850087247788906
RFXANK	POLR2I	0.007849630899727345
HNRNPAB	YBX1	0.007849429734051228
PTMA	ESPL1	0.00784746091812849
HNRNPAB	LIN28A	0.007847112603485584
ZNF471	ZNF587	0.007842924445867537
POU5F1	SPIB	0.00784255750477314
TP53	SRSF6	0.007841841317713259
HNRNPK	TRIM28	0.007835651747882366
CCND1	THY1	0.007835054770112038
MCM5	GINS2	0.007833634503185749
RAX2	MDM4	0.007832000032067299
ASB4	VHL	0.007831961847841741
CENPK	KIF23	0.007830717600882053
SOX17	FZD5	0.00782350916415453
TRIM28	RNPS1	0.007820314727723598
EOMES	CER1	0.007818808779120445
TAF1L	CBFA2T2	0.007817762903869152
SF1	LEF1	0.00781753659248352
MDM4	CRX	0.007817077450454235
MCM4	HIST1H1B	0.007817058824002745
POU5F1	ZNF202	0.007815048098564148
POU5F1	NFE2L3	0.007814650423824787
PDGFA	PROM1	0.007812337018549442
ALYREF	HMGA1	0.007810876704752445
SNRPB	CDC20	0.007810849230736494
LEF1	ARID3A	0.007810848765075206
PPARA	HIF3A	0.007810445036739111
TEAD1	FOXF1	0.0078103914856910706
E2F3	DEK	0.007810275536030531
MYBL2	SNRPD1	0.007810217328369618
MAFF	SLA2	0.007808729540556668
TLR7	VHL	0.007808691356331109
PTMA	SRSF3	0.007807590067386626
MLLT6	FOXK1	0.007807104382663965
HNRNPAB	RNPS1	0.007805332541465759
GATA6	EOMES	0.00780439330264926
MCM5	RFC3	0.007804360240697861
SNAI2	PDGFRA	0.007803660351783037
POLR2I	EEF1A1	0.00780164310708642
SNAI1	LEF1	0.0077996328473091125
STAT2	TAF1L	0.007797204889357091
LMX1B	CBFA2T2	0.007793668191879988
REL	MAFF	0.007792676333338022
POU3F1	SOX4	0.007792503573000431
ZNF471	LMX1B	0.007791762705892324
SNRPD1	NPM1	0.007791244424879552
HNRNPAB	HNRNPK	0.007790247444063425
MCM7	SNRPB	0.007789669558405876
NANOG	ETV1	0.007789145689457655
ZIC3	OTX2	0.007787730544805527
SF1	HNRNPAB	0.007787517271935941
TFAP2A	TEAD4	0.007787400390952826
HAND1	LIFR	0.007784800138324498
E2F3	RBPJ	0.007784306071698666
HOXB2	SNAI2	0.007782788015902042
EWSR1	ALYREF	0.007782458327710627
LIN28A	FUS	0.007781894411891699
YBX1	ODC1	0.007780019193887711
FOXK1	VHL	0.007779105100780725
HOXB6	KDR	0.007779099512845278
PDGFA	ZNF219	0.00777866132557392
MAFF	REL	0.007778226863592862
CTBP1	TLE3	0.007775825913995504
CCND1	PTMA	0.007774304132908583
YBX1	U2AF1	0.007771410979330541
FOXF1	UNC5C	0.0077713089995086184
KHSRP	ALYREF	0.007770512718707323
ID1	KHSRP	0.007770099677145481
ZNF585B	CRX	0.007766882888972759
CHAF1A	MCM5	0.00776622910052538
PTMA	ODC1	0.0077642081305384645
ASB4	MLLT6	0.007764184847474098
LIN28A	U2AF1	0.007762601599097252
LIN28A	E2F3	0.007762063760310411
ASB4	MAFF	0.007761366665363313
CIITA	YAF2	0.007761342916637659
GATA6	ROR2	0.007760797161608934
XRCC6	MCM7	0.007759569212794305
MAFF	TAF1L	0.007757523562759161
PITX2	GATA3	0.007752868812531233
ALYREF	CCND1	0.0077516590245068065
POU5F1	KAT7	0.007750583812594414
SF1	ILF3	0.007746622432023288
SRSF6	SMAD2	0.00774339074268937
TRIM28	U2AF1	0.007743358612060547
SMAD6	TFAP2A	0.007742241490632296
TBX3	PDGFRA	0.007742115296423434
VHL	CBFA2T2	0.007741454057395458
GRHL2	SALL2	0.007737512700259685
APBB2	SFRP1	0.007737047504633666
ENO1	RUVBL1	0.007733845617622137
VHL	ASB4	0.007733659353107214
CTNNB1	RBBP4	0.00773064699023962
SNAI2	LEF1	0.007727677002549171
SP100	ZNF587	0.007727517746388912
VHL	TLR7	0.007724945433437823
LIN28A	SF1	0.007723446935415269
CHAF1A	MCM7	0.007719759363681078
TCF7L1	SOX2	0.007719595450907946
HNRNPAB	PTMA	0.007719151210039855
RNPS1	TRIM28	0.007717269007116556
CENPK	CCNA2	0.007715675048530102
LIN28A	ZNF219	0.007713275495916605
ZNF587	IRF1	0.007712073158472776
MSX1	TFAP2A	0.0077120536006987095
PPARA	CTBP1	0.007711444050073624
CTBP1	SOX4	0.0077111381106078625
PTMA	RIOK1	0.007708878722041845
KHSRP	ODC1	0.007708780467510223
HAND2	THY1	0.0077061727643013
NANOG	DNMT3B	0.007705749478191137
SOX4	RBBP4	0.007705149706453084
POU5F1	ODC1	0.007703152485191822
CCND1	HCFC1	0.007702968548983335
MEIS1	FLI1	0.00770234689116478
HAND1	MAMLD1	0.0077012856490910045
APEX1	ILF2	0.007701041642576456
ZFP42	POU5F1	0.007700346875935794
ZNF471	MAFF	0.007696339394897222
HNRNPD	MYBL2	0.007693872321397065
FOXH1	HMGA1	0.007693345192819835
HNRNPD	PTMA	0.007691782899200915
HAND1	TCF4	0.007691195234656335
CTNNB1	MDM4	0.0076885013841092595
TCF7L1	FOXD3	0.0076873330399394035
YBX1	SF1	0.007685163058340549
ARID3A	LEF1	0.0076846075244247905
KAT7	EPCAM	0.00768450042232871
BMPR1A	HNRNPK	0.007682620082050563
CIITA	TLR7	0.007673378102481365
SMAD2	SKIL	0.007672955282032491
FUBP1	SKIL	0.007666417397558689
FLI1	PRSS23	0.007665298879146577
SHOX2	MAMLD1	0.0076651214621961125
MCM3	MCM7	0.007664910983294249
POU5F1	ETV4	0.0076645566150546065
PGR	SOX5	0.007662797812372445
ZNF471	RAX2	0.007662460673600434
SNRPB	MCM7	0.007662002928555013
MYBL2	ID1	0.007660708855837581
TWIST1	DKK1	0.007658693939447403
HOXB6	UNC5C	0.007658293005079031
FLI1	MLLT3	0.00765630230307579
MDM4	RAX2	0.00765574537217617
CRX	MDM4	0.007654568180441856
LIN28A	ODC1	0.007654464337974788
SRSF3	PTMA	0.007654184009879827
ILF2	GINS2	0.007653639651834966
CRX	ASB4	0.0076511199586093434
STAT2	CTNNB1	0.007649977225810289
PTMA	HNRNPD	0.007649520877748728
HOPX	RALB	0.007648659404367208
KHSRP	PTMA	0.007645685691386461
SRSF6	SRSF10	0.0076442607678473
SOX4	SIX6	0.007640504743903875
HNRNPAB	SF1	0.007639078889042139
DNMT3A	PDCD4	0.007637977134436369
GATA6	CER1	0.007636663969606161
TLR7	MLLT6	0.007635824847966433
SMAD6	SRC	0.007635204121470451
SOX17	DUSP4	0.007634079549461603
CITED2	MAFG	0.0076301973313093185
BMP2	KLF6	0.007629233412444591
POU5F1	POLR3G	0.0076290792785584935
GRHL2	PHC1	0.007629035040736198
ASB4	REL	0.007628382649272679
NANOG	GPC3	0.007625105790793896
SMAD6	HAND1	0.007623491808772087
SETBP1	HAND1	0.0076225423254072675
YAF2	ZNF471	0.007622356992214919
CHAF1A	PTMA	0.007621148135513067
PTMA	RNPS1	0.007619510404765606
HOPX	KDR	0.007617697585374117
HNRNPK	BCLAF1	0.0076169390231370935
EWSR1	TLE3	0.007615844253450631
MLLT3	FLI1	0.007613579276949167
MLLT3	PRSS23	0.007612076587975025
MLLT6	ZNF585B	0.00761206727474928
HNRNPD	DEK	0.007611705921590328
ASB4	RAX2	0.007609760388731955
YAF2	RAX2	0.007609174121171236
MLLT6	RAX2	0.0076067009940743455
MCM4	DTL	0.007603970821946859
ARID3A	CCND1	0.0076039074920117855
SSB	PTMA	0.007602697703987359
ID1	SOX13	0.007602658588439226
SNRPD1	POLR2F	0.007602609228342771
ESPL1	CDCA8	0.007598030846565963
YBX1	HMGA1	0.007597106043249369
CTNNB1	CBX3	0.007596554234623909
TRIM28	LIN28A	0.007595705334097147
ALYREF	MIF	0.007594465278089046
POU5F1	GATA3	0.007593587040901184
TFAP2A	FUS	0.007592282257974149
SRSF2	SFPQ	0.007591595407575369
HMGA1	MAFG	0.0075910091400146484
TLR7	FOXK1	0.007590991910547019
NANOG	TP53	0.00758966663852334
SOX4	HOPX	0.007588006090372802
SMAD6	ODC1	0.007587132975459099
SOX2	SKIL	0.007586763706058264
KLF6	BMP2	0.007586358115077019
RAD51	MCM4	0.007585207931697369
TGFB1I1	PENK	0.007583545986562967
HNRNPAB	MCM4	0.007583387196063995
CHAF1A	FBXO5	0.007583257742226124
MCM4	RAD51	0.007581802085042
SRSF3	NAA15	0.007581234443932772
KHSRP	E2F3	0.007580958772450685
HMGA1	YBX1	0.007580699864774942
UHRF1	GINS2	0.0075802779756486425
GATA3	SNAI2	0.007576666306704283
CTBP1	MDM4	0.007575863040983677
MDM4	STAT2	0.00757575873285532
LIN28A	SALL2	0.0075756050646305076
PARP1	POLR2H	0.00757360178977251
PTMA	HNRNPAB	0.0075734639540314674
MCM4	DEK	0.007573357783257961
VHL	MDM4	0.007571621797978878
CIITA	RAX2	0.007569023873656987
PDGFA	FOXD3	0.0075683556497097015
HOXB6	BMP2	0.007568158209323883
EWSR1	FUBP1	0.007567908614873886
MAFF	LMX1B	0.00756774190813303
NPM1	WDR3	0.007563538383692503
HAND1	KDR	0.007561659906059502
POLR2I	RFXANK	0.007559756748378277
AES	SFRP1	0.007557956501841545
FOXD3	SOX2	0.007556459866464137
SRSF3	BCLAF1	0.007553028408437967
HOXB6	WNT5A	0.007553014438599348
CBFA2T2	ASB4	0.007550777401775122
HCFC1	ODC1	0.007550030015408994
MCM5	UHRF1	0.007549296133220195
ZEB2	FN1	0.007548467721790075
LMO3	SIX6	0.007548192981630564
GRHL2	POU3F1	0.007547346409410237
DEK	MCM4	0.007546948734670877
TCF4	FOXF1	0.007546598557382822
PDGFA	TCF7L1	0.0075426874682307235
KHSRP	MAFG	0.007541614584624767
HIF3A	SP100	0.007541532162576914
SNAI2	BMP4	0.007540341466665269
MCM6	MCM4	0.007540337275713681
LIN28A	SMARCD1	0.007539367768913507
LEF1	KDR	0.0075370739214122295
MCM5	MCM6	0.007534694392234088
HAND2	MAML3	0.007533465512096881
ID1	HMGA1	0.007530896458774805
HNRNPK	NONO	0.007530625443905592
ARID3A	HCFC1	0.007529955357313156
ZEB2	SNAI1	0.00752989761531353
MEIS1	ZEB2	0.007529346738010645
HNRNPK	SF1	0.007529288996011019
CBX3	HNRNPK	0.00752863334491849
RNPS1	SFPQ	0.007527346722781658
TRIM28	YBX1	0.007525835651904344
CBFA2T2	LMX1B	0.007522172760218381
MCM7	MCM6	0.0075211203657090655
PTMA	POLR3G	0.007520417682826519
SRSF1	HNRNPK	0.00751828495413065
HNRNPK	SPP1	0.007515296805649995
TFAP2A	GATA2	0.007514121010899544
BMP4	PDGFRA	0.007513031363487244
FOXK1	TLR7	0.007512340787798165
FLI1	FN1	0.00751063320785761
FUBP1	SRSF6	0.007509065791964531
HNRNPK	E2F3	0.00750616705045104
ID1	HLA-DQB1	0.007505306042730807
CRX	ZNF585B	0.0075053046457469455
RAX2	LMX1B	0.007504768203943969
NR2C1	CRX	0.0075031337328255185
ENO1	ILF2	0.0075026974081993094
SOX17	NFATC1	0.007502388674765825
NANOG	PMAIP1	0.007502332795411348
SOX17	SFRP1	0.007501551881432532
SF1	HNRNPD	0.007501496467739344
PPARA	YAF2	0.0075014387257397175
SMAD6	TRIM28	0.007499104831367731
TEAD4	ID1	0.0074987830594182014
FUS	TAF1L	0.007498560473322868
ARID3A	MAFG	0.007497603539377452
ZNF471	ATRX	0.0074974726885557175
RBMX	SRSF10	0.0074968719854950905
RBBP4	TCF7L1	0.007496122736483812
GATA2	HOXB6	0.007494314108043909
ID1	ZNF219	0.0074888584204018125
PPARA	LMX1B	0.007488192524760962
TBX3	BMP4	0.0074840178713202485
TFAP2A	ODC1	0.007483331952244043
FOXK1	SPIB	0.007482900284230709
NONO	SUPT16H	0.007479481864720583
HAND1	PITX2	0.007479281630367041
SNRPD1	SFPQ	0.0074784322641789905
SKIL	FUBP1	0.0074782525189220905
SSB	NPM1	0.007477233186364173
PDGFA	LMO3	0.007476686500012875
KAT7	NANOG	0.00747649511322379
SNAI2	BMPER	0.007476325612515211
PTMA	TCF4	0.007471965160220861
SOX4	ITGA6	0.0074711842462420455
CENPK	NUSAP1	0.0074698380194604405
POLR2I	ID1	0.00746765686199069
SMAD6	EOMES	0.007466130424290894
ZEB2	MEIS1	0.007464208640158176
ID1	POLR2F	0.0074605774134397515
GATA6	CYP26A1	0.0074601941742002955
KHDRBS2	TCF7L1	0.0074600554071366796
SKIL	RBBP4	0.007459359709173441
NFE2L3	SOX2	0.0074592577293515205
GATA4	GATA6	0.007459054701030254
PDGFA	KHDRBS2	0.00745776342228055
PPARA	MDM4	0.00745695922523737
MCM4	EXO1	0.0074555655010044575
TFAP2A	SEMA6A	0.007454591803252697
KHDRBS2	SKIL	0.007454581558704376
FOXK1	PPARA	0.007453982252627611
ETV4	EEF1A1	0.007451259065419435
HNRNPAB	U2AF1	0.007450375240296125
RBBP4	SMAD2	0.007449664641171694
REL	TLR7	0.00744585832580924
ZNF589	POU5F1	0.007442238274961709
E2F7	RBBP8	0.00744175910949707
HOPX	PLK2	0.007439532317221166
YBX1	CCND1	0.007439144887030125
ZEB2	BAMBI	0.007437892723828555
MIF	POLR2F	0.007437852676957846
IRF1	STAT2	0.007437600754201412
MSX1	ITGA5	0.007437005173414946
FOXF1	SNAI1	0.007436135783791542
PSIP1	SKIL	0.007436038460582496
EEF1A1	COMMD10	0.0074346852488815784
NANOG	UNC5D	0.007433136459439994
BMP4	MAMLD1	0.007433040533214807
GRHL2	NONO	0.007432146929204464
HNRNPD	TRIM28	0.007430885918438435
MLLT6	CBFA2T2	0.007430040277540685
UHRF1	HIST1H1B	0.007429810706526041
GATA6	GATA4	0.00742673361673951
TRIM28	SFPQ	0.0074265594594180575
NFIA	ACTC1	0.007424391340464354
ID1	ESRP1	0.0074233650229871264
TLR7	CIITA	0.007422639988362789
DEK	FBXO5	0.0074218353256583205
HIF3A	YAF2	0.007421738933771849
LIN28A	SOX2	0.0074213813059031955
PTMA	SRSF1	0.007420971058309078
ENO1	MIF	0.007420923095196485
YBX1	TRIM28	0.007419759873300791
BMP2	PITX2	0.007419612258672714
ARID3A	POLR2A	0.007418484427034855
FOXD3	HESX1	0.00741789024323225
CIITA	CBFA2T2	0.007414977066218853
HMGA1	ID1	0.0074104522354900846
HNRNPAB	HMGA1	0.007407876662909985
EEF1A1	RFXANK	0.007407545112073421
E2F3	HCFC1	0.007405951619148254
DNMT3B	NANOG	0.007404704112559556
CCND1	POLR2A	0.007401478942483663
LMO3	SOX2	0.0074003562331199655
SOX4	SMAD2	0.007400050293654203
ILF2	EEF1A1	0.00739971688017249
BMP2	WNT5A	0.007399437949061394
ARID3A	KLF6	0.007399324793368578
BMPR1A	SEMA6A	0.007397178094834089
HNRNPK	HMGA1	0.00739605352282524
SOX4	EGR1	0.007395948749035597
HNRNPK	PROM1	0.007395260501652956
TLR7	YAF2	0.007395227905362845
HAND1	GATA3	0.007394017651677132
LIN28A	POU2F1	0.007393503095954657
PRDM1	SFRP1	0.00739289540797472
CNBP	SRSF3	0.0073926541954278955
BMPR1A	LIN28A	0.0073921503499150285
REL	RAX2	0.007390181068331003
YAF2	HIF3A	0.0073887836188077935
TCF7L1	SIX6	0.007388218306005002
YAF2	JUND	0.00738755613565445
PPARA	SP100	0.0073871398344635955
LIN28A	CBX3	0.0073862154968082905
BMPR1A	TPD52	0.007386078126728535
SF1	SFPQ	0.007384573575109243
CITED2	SHOX2	0.007382132578641176
ENO1	DPF2	0.007381031755357982
TLR4	ACTC1	0.007379286922514439
ASB4	HIF3A	0.0073786904104053965
HCFC1	RNPS1	0.007378270849585533
MAFF	ZNF471	0.007377162110060453
IRF1	ZNF587	0.0073757003992795936
MCM7	MCM5	0.00737434532493353
ARID3A	H1F0	0.007373569533228873
SRSF1	CCNA2	0.007372218184173106
SNAI1	MSX1	0.0073709236457943925
LIN28A	SRSF1	0.007370743900537491
CIITA	ZNF471	0.0073695690371096126
MLLT3	HAND2	0.007368885912001133
SF1	PTMA	0.007367372047156094
ESPL1	PLK1	0.007367290090769529
CRX	STAT2	0.007367082405835391
HMGA1	HNRNPAB	0.007366196718066932
HOXB6	GATA3	0.0073657743632793435
MSX1	ANKRD1	0.007365038152784109
CBFA2T2	TAF1L	0.007364966906607152
CTNNB1	PDGFA	0.007364253047853707
MDM4	VHL	0.007363916374742985
CCND1	YBX1	0.007362525910139085
SNAI1	HOXB6	0.0073623531498014936
MCM5	MCM3	0.007361639756709337
MSX1	GATA6	0.007360090501606464
POU5F1	MIF	0.007359967567026616
SMAD6	LEF1	0.0073594306595623485
ALYREF	CTBP1	0.00735932867974043
CHAF1A	MCM6	0.00735699711367488
SNRPD1	TRIM28	0.007355447858572006
POLR2A	HNRNPAB	0.007347893435508013
SKIL	ZNF516	0.007347781211137772
YAF2	PPARA	0.007346960250288248
SRSF1	E2F3	0.007345160935074091
HAND1	SMAD6	0.007343303877860308
TRIM28	ALYREF	0.00734284706413746
RAX2	ASB4	0.007338437717407942
LMO3	CTNNB1	0.0073378635570406905
BMP2	MSX1	0.007336511742323638
PTMA	ILF3	0.007336256559938192
POU5F1	ETV1	0.0073361508548259735
MLLT6	SP100	0.0073345014825463295
SMAD6	ANKRD1	0.007332975510507822
CHAF1A	CCNE2	0.007330937311053277
GATA3	YBX1	0.007328558713197708
GATA2	HAND2	0.007326092105358839
CENPK	BUB1B	0.007325180806219578
