gene,LPS_6h_S73,LPS_4h_S67,LPS_1h_S79,LPS_4h_S61,LPS_6h_S91,LPS_1h_S46,LPS_2h_S77,LPS_1h_S95,LPS_6h_S56,LPS_4h_S47,LPS_2h_S70,LPS_1h_S4,LPS_4h_S79,LPS_6h_S67,LPS_6h_S60,LPS_6h_S46,LPS_1h_S65,LPS_2h_S43,LPS_4h_S31,LPS_6h_S83,LPS_1h_S57,LPS_2h_S31,LPS_4h_S84,LPS_2h_S10,LPS_4h_S93,LPS_2h_S68,LPS_6h_S19,LPS_2h_S79,LPS_6h_S72,LPS_6h_S69,LPS_2h_S67,LPS_6h_S78,LPS_1h_S81,LPS_4h_S91,LPS_2h_S50,LPS_4h_S11,LPS_2h_S3,LPS_6h_S54,LPS_1h_S84,LPS_2h_S61,LPS_6h_S47,LPS_4h_S44,LPS_6h_S79,LPS_4h_S12,LPS_6h_S52,LPS_4h_S8,LPS_6h_S36,LPS_2h_S36,LPS_4h_S39,LPS_2h_S30,LPS_4h_S88,LPS_2h_S74,LPS_6h_S32,LPS_1h_S69,LPS_6h_S82,LPS_1h_S68,LPS_6h_S33,LPS_6h_S31,LPS_1h_S54,LPS_6h_S92,LPS_2h_S96,LPS_4h_S90,LPS_2h_S55,LPS_2h_S47,LPS_2h_S90,LPS_4h_S15,LPS_2h_S24,LPS_2h_S48,LPS_2h_S20
GTF2F1,0.0,0.0,0.0,0.0941026754537433,0.145550019553883,0.0,0.0,1.00012970241218,0.965540322272751,1.01538452941389,3.13029719391163,0.0,0.228743427713401,0.0,0.0,0.0,0.1800428658327569,0.0,0.0,0.0,0.0,1.29457021026516,0.0496430078103326,0.0,0.332828160620136,0.572837583844525,0.0,0.0,0.0,0.0970709592933293,0.0,0.0,0.0,0.0,0.496157324616736,0.0,0.0,0.0,0.0,0.0,0.0,0.0348932986050948,0.0,0.0114465190737649,0.0,0.0583743578318756,0.0,0.0,0.0,0.0,0.0,0.0122189634523549,0.0,0.0,0.0,0.0234302292046555,0.734138701324543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST3,0.0,0.95785549148714,0.0,0.0,0.0,0.8329914435615091,0.0,0.0,0.0,0.0,0.0810782515946815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267136134620683,0.0,0.113314934101104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763516483891706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127436218319158,0.245078878765721,0.0334670322384563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5J,3.289455,1.549332,2.9106810000000003,0.0,4.075241,0.2015686,1.694843,0.0,0.01697319,1.746545,3.427288,2.030602,2.149349,0.1552059999999999,1.7467279999999998,0.9193667,0.4784784000000001,0.0,1.459106,3.841025,2.121239,0.8913084000000001,0.6044653,0.0,1.001845,3.101805,0.0,0.0,4.601918,0.0,0.0,0.4475909999999999,0.0,1.796431,2.508349,0.7845767,0.0,3.873368,0.0,0.7799611,0.347732,0.7697029000000001,0.2285328,0.0,0.0,0.1634877,0.2771292999999999,0.0,0.0,0.0,0.09235624,0.0354358,0.0,0.1559463999999999,0.0,0.06825366,0.0,0.0,0.0,0.0,0.03627405,0.0,0.0,0.0,0.0,0.01899141,0.0,0.0,0.0
PTP4A1,0.0,0.498293873773159,2.45900318071209,0.0519173340284834,0.0,2.50217348451302,0.0934697627527203,0.8520510191607891,0.0046814009494873,0.0,0.1780918840515249,0.719708449389399,0.190795126060942,0.9139156686281272,1.34056367301221,0.0215657036013406,0.2832250284654329,0.0,0.141287121332252,0.0017184871180631,0.622162484987795,0.0832417833817329,0.0204330133566009,0.0,0.0,0.137685937314311,0.0,0.3632163064334051,0.0541235219121087,0.0,0.35277756321445,0.0870942864276117,0.0,0.0,0.0120664396042978,0.0,0.5040814359271341,0.0332886080505409,0.246648310441765,0.318119363162218,0.103055600485985,0.0,0.1206875547746269,0.0,0.0,0.0,0.243928578834964,0.0,0.0,0.0,0.0334289354597155,0.0493970876080705,0.0225865108550264,0.0,0.0908998913512418,0.102300007891292,0.0,0.0,0.0,0.0034852978052592,0.025277107313921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX5A,0.5718456000000001,2.623278,0.0,0.08298695,3.08848,2.186705,1.7382939999999998,1.900817,0.8303444999999999,2.226712,0.0739895,0.04073582,2.180815,0.4889307,0.0,1.037662,3.176605,1.163975,2.278124,3.341893,0.0,1.361061,1.168759,0.0,1.400356,0.2978624,0.0,0.0,0.08539314,0.2439953999999999,1.744007,0.0,3.753621,0.0,0.1467591,0.8418654000000001,0.0,0.8172687,1.767456,0.8413489,0.0,1.005181,0.0,0.1978134,0.0,0.5565659000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394253999999999,0.1416812999999999,0.1753082,0.0309477,0.0,0.01213465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK202494,1.00123318755249,0.0,0.0,0.131346593619431,0.0,2.05068269456561,0.0,0.0,0.0,0.4634650831376899,0.0,0.0,0.0,0.0,2.15372459031174,0.0,0.0,0.220748186511719,0.0,0.0,0.0,0.0,0.103738156667017,0.0,0.1606996234857099,0.0,0.0,0.0,0.0,0.0,0.0,0.361588904926922,0.0,2.42903168280933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698216663067164,0.0,0.0,0.0,0.0,0.0
CTBP1,0.02277389,0.0,0.8587243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847964,0.01203645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148301,0.01108282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1R2,0.007784078,1.385771,1.432649,0.05167789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.463866,0.0,0.0,0.03502611,0.0,0.1561671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06587569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05186923,1.116484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06870474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBP6,0.01721491,0.8604374,0.0,2.931077,0.6175821,0.01453063,0.0,0.0,0.0155844,1.169865,0.3637112,0.0,0.8807891,0.0165197999999999,0.0,1.133881,0.05696632,0.0,0.467489,0.001276053,0.0,0.8457575999999999,0.3853107,0.0,0.5595729,0.01936969,0.0,0.0,0.01020936,0.1165375999999999,0.0,0.299919,0.0,0.0,0.0,0.3008405,0.0,0.1641791,0.0,0.126491,0.07718846,0.1439131,0.03081549,0.07435603,0.136746,0.1017223,0.05807912,0.0,0.0,0.2616554,0.0,0.0,0.005622376,0.0,0.0,0.0,0.0,0.0,0.0,0.002588903,0.0,0.02144001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGR2B,0.0,1.15914122575987,2.2695547949948303,2.49303808312793,0.0,0.31986334277917,0.0,1.16383929513162,0.0142314820598752,0.316481555934984,2.72222457901799,1.62844053238711,0.0,0.0,0.0,0.0573638395845289,1.1028308074783,0.0,0.386536263556257,2.43356551928794,0.0,0.488516615696864,0.1719266500163669,0.0,0.191438365008898,2.2678588000453503,0.937250911341022,0.0,0.0,0.0,0.7997322887687629,0.0,0.0,0.0,2.81106362659467,0.0980617123746159,0.0,0.0,0.524811780271901,0.456617686697606,0.0,0.0,0.0,0.0,0.0,0.0,0.0777055306411516,0.0,0.0,0.0,0.0,0.0,0.0,0.017051335944225,0.0,0.0710660777286174,0.0,0.0,0.0,0.0,0.0190440143250045,0.0,0.0,0.0,0.0,0.0,0.0899413411587842,0.0,0.0
IQGAP1,1.173437,1.365931,1.490805,0.7205461,1.899791,2.4292860000000003,0.7059337,1.357792,0.01040577,0.4096882,0.9477937,0.3651335,0.6709919,2.391724,1.359915,0.853844,0.6263477,0.05103032,0.4273729,0.002867845,1.622496,0.398994,0.1826904,0.01868976,0.4680308,0.01456073,0.0,1.924074,0.01148318,0.1094779999999999,0.0,2.487769,0.1319694,1.2737,0.0,0.1657851,0.7627564,0.1255365,0.4732135,0.09589529,0.09091192,0.1538039,0.09049137,0.05378123,0.273711,0.05616632,0.194029,0.02224283,0.0,0.1037855,0.009417952,0.03584589,0.06603596,0.02194481,0.04085731,0.0552952,0.0,0.0,0.007507565,0.0038805209999999,0.00177638,0.02411958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN1,3.590433,2.937869,0.0,0.294112,1.314793,3.819873,2.381526,2.13964,0.8501921,2.019316,1.671413,1.069976,1.834833,3.288671,1.1991889999999998,2.567415,0.7384661,2.349673,1.62002,2.138563,2.488206,1.417337,0.5268965999999999,0.0,1.137095,1.7798169999999998,4.241244999999999,4.013094000000001,0.02788124,3.385757,0.1705489,0.5962823,2.055063,0.0,0.141228,0.6811791,0.0,2.082583,0.0,0.5902055,0.0,0.2669105,0.9728477,0.03804877,0.1486804,0.1683825,0.1042524,0.0,0.0,0.6285388000000001,0.06639727,0.02033779,0.03100318,0.1334908,0.09246803,0.07708736,0.03946044,0.0,0.007808529,0.0,0.01292885,0.05747802,0.0,0.0,0.0,0.0,0.04116717,0.01089347,0.0
RPL38,4.454397,1.484692,4.432337,5.239685,3.078114,5.175138,3.5305720000000003,0.0,2.0089240000000004,0.0,5.1432910000000005,4.2090190000000005,0.0,4.667379,0.0,3.051214,6.20404,1.787727,1.224497,0.0,0.0,2.488851,3.638487000000001,4.321947,0.9596438,1.720264,0.0,0.0,2.492969,0.8589601,5.142894,0.0,2.925872,0.0,2.514205,0.7099512,0.0,2.257738,0.0,1.439147,5.047873,0.0,0.8797156999999999,0.0,0.4205947,0.1254578,0.3202884,0.632455,0.0,2.214793,0.0,1.050618,0.104842,0.1515727,0.0,0.0,3.182509,0.0,0.0,0.0,0.0404385,0.3229957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECE2,0.0,0.6731779,0.0,0.0,0.0,0.0,2.398991,0.0,0.0,0.0,0.0,0.0,0.687873,0.0,0.0,0.08332884,0.0,0.0,0.5301549,0.0,0.0,0.0,0.2877403,0.0,0.7382093000000001,0.0,0.5335312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4226541,0.0,0.0,0.0,0.0,0.5786958999999999,0.2315492999999999,0.0,0.04077936,0.0,0.1025759,0.0,0.0,0.0,0.0,0.0,0.02178762,0.03324626,0.09670316,0.0,0.02107902,0.0,0.0,0.0,0.0153407999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECR,2.97722,1.224131,0.0,0.04953243,0.0,1.992059,0.008688049,2.005994,0.01162704,0.0,0.5327293000000001,0.0,0.0,0.0,1.926524,0.0,0.0,2.062036,0.0,0.0,1.645498,0.1021555,0.0,0.0,0.0,0.0,0.9093082,0.0,0.04927152,0.1426936,0.0,0.6149126,0.0,0.0,0.0,0.0,0.0,0.0,0.7740598000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283721,0.0,0.0,0.0,0.0,0.0,0.06412751,0.1344532,0.0,0.0405317,0.0,0.0,0.0,0.0,0.02389601,0.0,0.0,0.0,0.0,0.01252447,0.03223824,0.0,0.0
CDKN1A,0.203824309127311,1.1384640354188,0.937515660030162,0.190407487554551,0.0,0.0635976712589725,0.0,1.8819299716212,0.0,1.03237512298008,2.32415325821823,0.0128126956306481,4.10267576291964,0.495771582155988,1.5545777395449498,0.270009440481147,0.0,0.0,0.9247753831555428,0.0374079276594365,0.0,1.35198349962417,3.67591439489884,0.691500869789629,0.735461748671838,1.15788467096651,1.57933059461069,2.73350319254219,0.0,0.161449195172913,0.0,0.0,0.0533554562031763,0.95056316618379,0.0263363807715553,0.9632033148774009,5.72578308143219,2.21061073017355,0.495716715333696,0.8583351843669409,0.0,0.3126182176364769,0.0,1.39710045337156,0.0820733067890996,0.15052045643751,0.0,0.6582796322786739,0.0,0.0,0.173472535103321,0.0646298184159459,0.0812668818395199,0.0,0.0,0.0417763654532235,0.0,0.0,0.0,0.0,0.0208096795653627,0.031374552851323,0.0276947503990307,0.0,0.0,0.0,0.0662908798092182,0.0,0.0
RPL11,4.817933,3.015003,0.0,0.9868633,0.5314744,1.178544,2.153757,0.0,1.093448,1.7966970000000002,4.279196,2.730532,1.62211,0.9686061,3.081359,1.3595620000000002,1.164648,2.854772,1.32682,0.0,0.0,2.218137,0.7759844,4.941938,1.826212,3.9118,0.0,2.900982,0.2388678,0.0,0.5482276,0.9646671,0.1755454,0.0,4.761064,0.9081736,2.115248,1.7057369999999998,0.0,0.9533834,0.0,0.6024388,0.0,0.1368302,0.0,0.3814939,0.0,0.6473551,0.0,0.0,0.0,0.03723999,0.1658587,5.028239,0.1657737,0.1401082,0.0,0.0,0.0,0.026549,4.417663,0.19938,0.0,0.0,0.0,0.02460786,0.0,0.0,0.0
SHISA5,0.01036771,1.081667,0.0,4.937265,0.0,0.5345314999999999,0.0,0.0,0.012771,0.0,1.900112,0.008451378,0.2253981,0.0,1.434133,0.0,0.3450024,0.0,0.0,2.228122,0.0,0.0289140999999999,0.05525744,0.0,0.4921848,0.1357504,1.981056,0.0,0.0,0.2082351,0.0,0.3788328,0.0,0.0,0.0,0.1441328,0.0,0.0,0.0,0.4185732,0.0,1.717695,0.0,0.6163181,0.2842603,0.07749913,0.0,0.0,0.0,0.0,0.0,0.01360743,0.0,0.01361651,0.0,0.0,0.0,0.0,0.0,0.0,0.01651335,0.0,0.0,0.833735,0.0,0.0,0.0,0.0,0.003628943
SBDS,4.204171,1.740488,0.0,0.7515548000000001,2.430854,2.537388,0.004976616,0.0,1.916897,2.267723,0.3845957,0.0,1.487949,0.06296465,0.0,0.0,0.0,0.0,0.369274,0.0,0.0,0.7112321999999999,0.6352493,0.0,0.6835482,2.000336,0.0,0.4137929,0.05791611,0.0,0.0,0.0,0.0,1.779103,0.0,0.6786759,0.0,0.1819978,0.0,0.4363644,0.0,0.2970140999999999,0.0,0.0785161,0.0,0.3117115,0.0,0.1360573,0.0,0.0,0.0,0.1104026,0.02166556,0.0,0.0,0.0,0.0,0.0,0.0,0.009988407,0.01807672,0.04063339,0.0359296999999999,0.0,0.0,0.0,0.0,0.0,0.0
SLC35B1,0.007348495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04271646,0.0,0.0,0.08201696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5481071999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05393798,0.0,0.02067633,0.0,0.0,0.06981534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REL,0.06747118,1.073234,0.7354145000000001,0.1418983999999999,0.0,0.1647497999999999,0.008333682,0.0,0.0,1.056227,1.693631,0.009867057,0.4228119999999999,1.138099,0.5817569,0.0,1.547191,0.07314845,0.4118053,0.5703602,0.0,1.741154,0.2295695999999999,0.0,0.752692,0.04155403,0.0,0.0,0.02202208,0.2421887999999999,0.0,0.263744,0.0,0.7514624,0.0,0.3797144,0.0,0.0,0.0,0.0,0.0,0.1960586,0.0,2.882938,0.06073145,0.1702871,0.0,0.0,0.0,0.0,0.02687734,0.08630065,0.04814709,0.0,0.0,0.0,0.0,0.0,0.03066186,0.005615069,0.01021952,0.023132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRC1,0.0,0.8888809177544141,0.3952467506656359,0.0202916951787923,1.54832365053503,0.1026917607575299,0.0026615603968393,0.0,0.0,0.541382816992642,0.0272297484927504,1.71689538650119,0.409717245788233,0.0341883037702059,0.558763742799499,0.127644293724095,2.0802134643371,0.0,0.110591075870398,0.0013283915234617,1.9671965133043,0.0,0.0924258608731318,0.00867392475234,0.208876076382123,0.0789938503238629,0.107225111597976,0.316517619125617,0.0106267298862894,0.0,0.0339520553540524,0.311007106603197,0.162933077455939,0.0,0.0641670654914628,0.729209670001678,0.0,0.0129545312457575,0.0,0.131455927925916,0.0,0.129072801235663,0.0320700540316091,0.0108279458324358,0.0585219899367875,0.0225223699537489,0.0799983098267668,0.0,0.0,0.0,0.0130380796001826,0.0116171028301979,0.0,0.0303774677167439,0.0180361596767325,0.0902768405779426,1.09474949928698,0.0,0.0044680507422914,0.0,0.0,0.0111983820678966,0.0098478760532391,0.0,0.0,0.0,0.0,0.0,0.0
PSMA2,3.824917,0.6955318,1.57692,0.05959362,0.0,0.0,0.05528227,0.0,0.02144028,0.0,0.4603839,0.0,1.540721,0.0,0.0,0.0,0.5835227,3.3344660000000004,0.9450629,0.0079351619999999,1.84627,0.0,0.5786013000000001,0.0,1.123164,0.0,5.279359,0.1808415,0.06159704,0.0,0.6423452,0.0,0.0,1.559875,0.0,0.7434508000000001,0.0,0.0,0.0,0.0,0.0,0.6268018,0.1824076,0.2196748,0.3131629,0.2810031,0.3232179,0.0,0.0,0.0,0.07383402,0.02270564,0.06852415,0.3461384,0.529754,0.04362571,0.0440423,0.0,0.0,0.03182241,0.01443762,0.0,0.0,0.0,0.02376932,0.0,0.0,0.0,0.01243401
CACYBP,3.11970431504034,1.1363180137351,0.0,0.0,0.117505265131529,0.0,0.273570765235511,1.13991596509883,2.99887085599373,0.573509391972425,0.0,0.0,1.28493300926094,0.0,0.0,0.0,0.0,0.0,0.675421998793817,0.0050581666092796,1.39103646380754,0.0,0.299559191034451,0.0,0.229364234371507,0.277194126752899,1.75171426394828,0.0,0.0,0.115620447472956,0.0,0.242232643377414,0.0,0.0,0.0,0.213391967319611,1.16608264006844,0.0488222811329956,0.0,0.0,0.0,0.159600803700055,0.0,0.0272797963375576,0.0,0.21162639669996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227519531235923,0.0,0.0102262698066018,0.009280426399707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAP23,0.2459538999999999,0.341251,1.388482,0.0,0.0,1.31738,0.0,0.0,3.379521,0.2179292,0.1738021,0.1210101999999999,0.3432217,0.6095435,0.0,1.764447,0.0,0.8238916999999999,0.4759044,0.0,0.0,0.04115032,0.0,0.1017932,0.03280675,0.1424382,0.0,0.0,0.01336267,0.07773019,0.0,0.1653562,0.0464734,0.0,0.0,0.02172729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009470824,0.1472926,0.0,0.0,0.0,0.0,0.01942875,0.01475194,0.0,0.04492757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002666282
NINJ1,0.007431668,0.0,1.388915,0.0,0.0,0.0,0.5813019,1.361582,0.008891326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952585,0.0,0.1507772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04177931,0.0,0.0,0.7723797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818307,0.0,0.0,0.0,0.01322236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM15450,5.417253,2.912616,3.089744,5.954403,5.276905999999999,4.075961,4.342880999999999,2.186615,5.825792,2.935931,4.752815,3.951642,2.591787,1.196496,1.886884,2.93798,2.327489,4.025686,0.8565958,4.360057,0.0,4.674658,1.377002,4.864516,2.22804,4.502594,0.0,0.31145,4.378087,0.9592399,4.12398,1.019003,0.1883277,5.1653400000000005,4.26806,1.093049,0.0,0.3710421,1.3422889999999998,1.007056,0.0,0.9075422,0.0,0.3122031,0.0,0.6510243,0.6720454,0.8282027,0.0,0.0,0.1266701,0.1170533999999999,0.2860836,0.3326659,0.478704,0.03915457,0.0,0.0,0.0,0.05672502,0.0255325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01104482
TGIF1,0.0060228383203939,0.0,0.0,0.0337894282195132,0.884988423328159,3.75948067463598,0.0318339534246448,0.0,0.0,0.0,0.203575986341214,0.0190567993077312,0.896345130973098,0.0676055757595306,0.0,1.43097257266874,0.348708183952463,0.0,0.701676661180852,0.0211332734642605,0.0,0.0,0.0622111509946723,0.0,0.3666150853400279,0.289608448371851,0.3907364099034579,0.0,0.0210147425002847,4.3165492779122205,0.0,0.0,0.0,0.0,0.0,0.034079323093724,0.0,3.0718474472479,0.0,0.0,0.0,0.167011343398917,0.0,0.0234489796957526,0.0,0.0295958641879759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345644278664166,0.0591255194904774,0.014780423123356,0.0,0.0,0.0,0.0,0.0097396639026312,0.0,0.0,0.0,0.0160856447010311,0.0085577989565627,0.0,0.0,0.0041987953952005
EAR2,0.0,2.579827,0.0,5.215622,5.276627,1.884342,0.9630863000000002,3.151239,0.01453789,2.085462,0.4395252999999999,0.0,2.273578,4.07299,2.102793,1.1805370000000002,1.595011,0.3772937,1.79762,0.0,0.0,0.06461855,0.7379945,0.0,1.178808,3.378206,1.540308,0.0,0.0417814,0.0,0.9588246,1.34967,0.2234441,0.0,0.07258893,0.3088163,0.0,0.1612912999999999,0.0,0.8179109999999999,0.0,0.1310607,0.0,0.1391536,0.4066344999999999,0.141642,0.7444428000000001,0.0,0.0,0.0,0.3569092,0.1182309,0.0,0.03482918,0.0,0.1956156,0.05906545,0.0,0.0,0.04712374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA20,0.0,1.603009,0.0,0.4276965,3.023941,0.0,3.164972,0.0,0.0,1.166926,0.04376361,0.01172573,1.617669,0.0,1.7510990000000002,0.1355092999999999,0.2678759,0.0,1.334843,0.0,0.0,0.0,0.5164817,0.0,0.8057181999999999,0.0,0.0,0.0,0.0,0.0,0.6412485,0.9540537,0.0,0.0,0.0,0.4932261999999999,0.0,0.0,0.0,0.0,0.0,0.2466875,0.0,0.1507056,0.1369065,0.1713772999999999,0.0,0.0,0.0,0.0,0.0,0.01865202,0.0,0.0,0.0,0.01801583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM6,0.0,0.0,0.6681984000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB3,0.0,1.391559,0.0,4.004762,1.557036,0.05902349,2.860633,0.0,3.882753,0.0,0.06981281,0.03826848,0.0,0.0,0.0,0.0,0.0,0.0,0.6832600999999999,2.325316,0.0,0.5339628000000001,0.1770388,0.06580643,0.0980195,0.0,0.0,0.0,0.04086935,0.0,0.0,0.0,0.0,1.837226,0.0,0.06582956,0.0,0.0,0.0,0.0,0.0,0.08325879,0.2371486,0.0,0.0,0.05708359,0.1506642,0.0,0.0,0.0,0.0,0.02981284,0.0,0.03405726,0.0,0.0,0.0,0.04622508,0.0,0.0,0.01897063,0.0,0.0,0.0,0.0,0.0,0.0,0.7373927,0.0
TYROBP,0.0,4.409180999999999,3.584436,1.175427,6.17791,5.967094,4.856385,2.98886,3.94034,4.360467,3.892304,5.443289,3.979236,5.909872,4.906479,5.120206,2.537431,3.016493,3.598811,3.881124,4.323513,2.169214,2.215727,0.08623032,2.954634,1.0968440000000002,1.806006,0.557053,0.05377756,0.5476703,0.7917122,1.81172,0.1841489,2.141681,6.58633,2.250528,0.0,3.360702,1.323164,2.307975,0.0,1.7393880000000002,0.5619927,0.8167711999999999,0.5052599,1.13451,1.205781,0.7231234000000001,0.0,0.0,0.7041323,0.3821446,0.06059497,0.4316829,0.1742402,0.1821316,0.1829017999999999,0.7542606,0.05933312,0.0,0.07371419,0.2092351,0.0,0.0,0.0,0.05137532,0.0,0.02097702,0.02153928
SPP1,0.005844146,0.8159293000000001,2.549916,0.5087041,4.091202,4.164203,3.077646,3.0642400000000003,0.007007094,0.0,0.1023901999999999,4.54554,0.7024924,0.1886162,3.208599,0.0,2.525321,5.12213,0.935404,0.005155363,2.5764720000000003,2.165214,0.03052207,0.03307937,0.0979198,0.2164623,0.0,0.3334488,0.0,0.7775071,1.50233,2.182745,0.07111948,1.1819620000000002,0.2286085,0.0,1.18161,0.3168231999999999,3.465063,0.0,0.5313313000000001,0.04235664,0.8374058000000001,0.05506983,0.4550923,0.05692419,0.8211535,0.0,0.0,0.0,0.3127034,0.08708007,0.0,0.01575746,0.06570894,0.9718153,0.09870151,0.0,0.02123514,0.08133965,0.1945487,0.1623936,0.07396071,0.02112797,0.0,0.009884398,0.05997905,0.01590867,0.02026722
SF3B5,0.0,0.0,0.0,0.0,0.0,0.3684947,0.01061805,1.8293,0.0,0.0,3.5799190000000003,0.0,0.0,0.0,0.0,0.2193976,0.0,0.0,0.0,0.0,2.163397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04462,0.0,0.0,0.4968694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02883708,0.0,0.0,0.0,0.0,0.01888788,0.0,0.0,0.0,0.0,0.0,0.0,0.01588411,0.0
SSR4,0.1041556,1.307188,0.0,0.2026031,0.1108252999999999,0.0,0.009596022,1.7268400000000002,0.01281627,0.0,0.3442649,4.297416,0.0,0.0,0.0,3.140786,0.0,0.0,0.6326039999999999,0.0,2.0502860000000003,0.3143843,0.1089425,2.786816,0.4660624,0.1345488,0.6426286999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277001,0.0,0.0,0.0,0.0,0.0,0.1478529999999999,0.2160351,0.05072176,0.0,0.02617615,0.0,0.0,0.0,0.0,0.0,0.0270556,0.04143418,0.0,0.0,0.02624807,0.0,0.0,0.0,0.0,0.03421963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
