gene,LPS_1h_S16,LPS_1h_S67,LPS_1h_S61,LPS_1h_S50,LPS_1h_S82,LPS_1h_S32,LPS_1h_S72,LPS_1h_S22,LPS_1h_S21,LPS_1h_S89,LPS_1h_S71,LPS_2h_S66,LPS_1h_S60,LPS_1h_S43,LPS_1h_S1,LPS_2h_S60,LPS_2h_S4,LPS_2h_S89,LPS_1h_S53,LPS_1h_S48,LPS_1h_S87,LPS_2h_S57,LPS_2h_S9,LPS_1h_S64,LPS_1h_S38,LPS_1h_S17,LPS_1h_S74,LPS_1h_S59,LPS_1h_S14,LPS_1h_S49,LPS_1h_S26,LPS_1h_S63,LPS_1h_S5,LPS_2h_S75,LPS_2h_S84,LPS_1h_S33,LPS_1h_S39,LPS_2h_S27,LPS_2h_S41,LPS_1h_S40,LPS_1h_S62,LPS_2h_S78,LPS_1h_S28,LPS_1h_S30,LPS_1h_S19,LPS_1h_S66,LPS_1h_S35,LPS_1h_S20,LPS_1h_S3,LPS_1h_S18,LPS_1h_S78,LPS_1h_S34,LPS_1h_S42,LPS_1h_S27,LPS_1h_S73,LPS_1h_S96,LPS_1h_S6,LPS_1h_S11,LPS_1h_S86,LPS_1h_S51,LPS_1h_S15,LPS_1h_S45,LPS_1h_S91,LPS_1h_S52,LPS_1h_S80,LPS_1h_S41,LPS_1h_S88,LPS_2h_S13,LPS_2h_S15,LPS_1h_S37,LPS_1h_S25,LPS_1h_S44,LPS_1h_S93,LPS_2h_S45,LPS_2h_S26,LPS_2h_S69,LPS_1h_S8,LPS_1h_S77,LPS_2h_S64,LPS_1h_S85,LPS_1h_S10,LPS_1h_S13,LPS_1h_S24,LPS_1h_S23,LPS_1h_S58,LPS_1h_S75,LPS_1h_S55,LPS_1h_S31,LPS_1h_S94,LPS_2h_S93,LPS_2h_S76,LPS_1h_S90,LPS_1h_S12,LPS_1h_S29,LPS_1h_S56,LPS_2h_S53,LPS_2h_S23,LPS_1h_S7,LPS_1h_S36,LPS_2h_S21,LPS_1h_S2,LPS_2h_S14,LPS_2h_S49,LPS_2h_S65,LPS_2h_S35,LPS_2h_S73,LPS_2h_S29,LPS_2h_S8,LPS_2h_S46,LPS_2h_S62,LPS_2h_S6,LPS_2h_S7,LPS_2h_S58,LPS_2h_S19,LPS_2h_S25,LPS_2h_S42,LPS_2h_S92,LPS_2h_S85,LPS_2h_S52,LPS_2h_S63,LPS_2h_S34,LPS_2h_S38,LPS_2h_S95,LPS_2h_S39,LPS_2h_S22,LPS_2h_S16,LPS_2h_S87,LPS_2h_S91,LPS_2h_S32,LPS_2h_S18,LPS_2h_S54,LPS_2h_S28,LPS_2h_S83,LPS_2h_S71,LPS_2h_S12,LPS_4h_S25,LPS_2h_S17
MTA2,0.8262853168570329,0.883598516672546,1.2637834809504198,0.313041470445306,0.0106899259934305,0.0399361245558157,0.7567331141850759,0.0,0.0,0.0184603871927171,0.0,0.0,0.246119521074851,0.8376490509617209,0.2018943882276039,0.0,0.0028694286460043,0.0,0.0,0.0,0.0,0.0037971168607162,1.9251106896048,0.0,0.0,0.289630575715444,0.0138573968006853,0.2213312055038319,0.0416855279189979,0.0,0.0,0.816285818970792,0.190432662906765,0.0,0.0127453982528972,0.0,0.241441124749928,1.8950468761742905,0.0,0.0,0.549419546414899,0.0,0.328599383461164,0.0997864081607636,0.0384226207456772,0.742550823636162,0.0,0.65563083212903,0.0,0.0073005995413454,0.0,0.0,0.0,0.0,0.0066794074071587,0.6357529039991271,0.562648147498354,0.0140939367683549,0.0,0.0074632986176608,0.0,0.0,0.1885961164459849,0.0,0.0034948971471834,0.290564332333361,0.0,0.0629245878108551,0.121591271132794,0.0,0.0039992316731101,0.3097839508109389,0.0,0.0881135481049254,0.272145948624347,0.0071112334016171,0.0158869099669643,0.0104146345177355,0.0780926838148325,0.0122265555836449,0.3085754473973869,0.289781516532701,0.0,0.0041106378214451,0.0,0.0,0.22377548969287,0.0,0.0,0.0198721955191763,0.0263887923247566,0.0414008041881325,0.0171340940036804,0.0,0.118217172796246,0.0,2.1636229688677497,0.70208840647745,0.0502737727994036,0.1280170779294309,0.0,0.1234203319867219,0.0,0.0,0.0,0.0037845811964282,0.0130980796058877,2.4782595181426097,0.916822687530605,0.0,0.0380437552539701,0.0130739984984475,0.0082666686191313,0.323007087502742,0.0134891683039797,0.0488041905031369,0.0809271039533276,0.0,0.0049195070164726,0.0,0.506211926212101,0.0227212047964294,0.0,0.0,0.0,0.5665842628568111,0.215103244764898,0.0,0.25515707439554,0.3778295518052921,0.289082052607905,0.0,0.380423653312636,0.0183823762041693,0.0,0.025527559520786,0.320200250650537
AF251705,0.6423346999999999,2.550938,3.894955,2.977374,0.9381594,1.907601,1.414092,0.0,2.630161,4.428079,3.822117,0.05351731,3.277016,0.0,3.812874,4.077995,3.218864,2.621676,2.695866,4.82808,2.932575,0.01111187,2.739444,3.716928,2.745028,4.124249,4.768629,0.4055787,2.226364,4.315436,3.543444,2.355277,2.3413310000000003,3.989045,3.47882,1.458696,2.9782490000000004,3.4083339999999995,0.0,4.522222,3.104247,2.590027,3.702322,3.923059,1.557099,4.434499,3.077978,3.392506,2.20035,2.637274,1.811079,3.469975,4.18411,0.9196898,1.515787,2.766522,3.0834900000000003,4.176656,2.571353,4.470975,3.426492,0.8287690000000001,0.06488286,3.56577,0.2911844999999999,5.529096,0.3094717,2.312018,2.285273,0.8747261999999999,2.389771,4.818274,3.3058080000000003,2.782738,2.737316,2.462148,5.517845,2.085342,1.794284,4.486271,0.4761527,2.764244,2.437916,4.554933,3.059915,2.379827,0.7272778,0.0,2.859024,4.115522,0.02560823,1.802462,4.533637000000001,0.1462287,1.331191,3.620818,4.426073000000001,3.312439,0.1730876,2.289516,1.663348,4.200128,0.0,5.228905,3.003262,3.017822,3.599131,2.813158,3.054311,3.672816000000001,3.433324,0.03697695,0.0,0.0,1.799031,2.44079,2.125325,0.4227603,3.357193,2.406489,3.071965,1.870971,3.156975,2.708545,4.749999,2.510844,1.813805,2.674608,0.7474383000000001,0.0,1.405826,4.072934,2.146885,4.483242,0.6661179,1.861207,1.181136
HINT1,5.301792,4.708017,3.701068,4.262529,4.747711,3.617903,4.97727,3.110576,4.00873,4.702607,3.726534,3.610116000000001,4.383769999999999,4.232619000000001,3.932441,3.905082,4.247191,4.289401,4.227509,3.312782,5.227275,3.346921,4.497535,4.901402,3.985238,4.574074,4.126958999999999,3.465746,4.782171,4.963634,4.257048,5.232737,4.855422,4.156867,4.325495,3.017542,4.89515,3.299164,4.427027,3.772589,4.8766,3.654606,4.652775,4.604157,4.788155000000001,4.67054,1.826712,3.070564,4.260419000000001,4.751779,3.780201,4.550603,4.970415,3.706539,4.372461,4.792895,3.883023,3.623792,3.488283,3.709518,3.754015,4.647105000000001,4.594618,4.418402,4.236853,1.343693,3.661223,4.391293,3.923353,3.22281,4.063634,4.482767,4.045946,3.5316080000000003,5.265505,4.827699,4.216376,3.336179,4.132548,4.007029,3.798635,4.298801999999999,3.824923000000001,4.2407900000000005,4.418566,3.276198,4.205197,4.021768,2.688984,4.681092,4.503924,4.625312,4.353368,3.611413,1.37384,4.016301,4.486228,4.146082,4.273406,4.357273999999999,3.97531,3.947455,3.407577,4.655762999999999,3.67061,2.778509,4.859632,3.895572,2.667932,3.967379,4.024925,3.955989,3.421143,5.047127,2.893814,4.170314,2.276243,5.830098,4.412645,3.2012970000000003,3.272432,3.570361,1.50955,4.609405000000001,3.40605,0.1133385,3.3892800000000003,4.050307,3.997959,4.190216,3.646334,3.863575,3.402447,3.773936,3.412099,4.447444,2.944123
NDUFB4,2.343499,1.735982,3.682728,3.066966,3.397786,2.695236,1.672773,2.119009,3.448878,4.578275,3.244111,1.126616,3.4195260000000003,3.176873,3.889231,2.862732,1.259808,3.199005,3.3515269999999995,0.479104,2.8908270000000003,2.527239,3.773823,2.464096,3.552843,2.169541,1.181409,3.026009,3.61735,3.152766,3.888541000000001,1.684106,2.31705,2.568531,2.855972,3.677599,2.98091,3.229551,2.536011,2.673046,3.448663,3.162995,2.6040650000000003,3.209683,2.901232,3.317828,3.280054,3.393228,3.214014,3.663093,2.962637,2.259477,2.699914,2.968531,2.397085,4.324772,2.785416,2.239043,2.742824,3.630674,0.3875122,4.441363,2.219425,4.262758,2.913852,2.288862,1.838255,1.987143,2.602058,2.651321,2.8462490000000003,2.673483,2.4874970000000003,2.88642,3.448214,2.956464,3.572329,2.1482650000000003,3.08409,2.019695,2.602981,1.850603,0.0,1.305064,3.170547,3.712843,0.9482776,1.80811,2.732515,3.591713,2.499579,3.543847,1.802502,4.323544999999999,2.202132,3.603548,3.014645,3.3907260000000004,3.4721900000000003,3.5570730000000004,0.4514777,1.904169,2.985995,1.931902,3.705676,2.8922950000000003,2.358464,3.032388,3.260952,3.762954,3.870194,2.755993,2.371173,2.987242,2.110293,1.081692,1.98008,0.04275653,0.0,2.923223,3.016511,3.08302,3.193464,2.334741,1.691157,3.393243,2.09296,1.348029,2.431582,3.045029,2.360523,2.0234,0.02444522,1.702722,0.0,0.8957052,0.9866548
COX7A2,3.411321,2.758767,3.414982,2.949519,3.679078,1.705242,3.237018,3.740679,3.026841,3.109886,0.2789326,2.580064,3.3705800000000004,3.681632,2.9485360000000003,3.177495,3.3610800000000003,3.570222,3.715968,2.419922,4.229721,2.841882,2.634055,3.797299,3.817454,4.038812999999999,4.189978,2.949896,4.471982,3.5654980000000003,4.461371,3.914429,3.868256,2.867921,3.531908,3.983518,3.922253,2.123593,4.177482,3.548141,3.771352,3.468063,4.247569,4.040293,3.995843,4.526974,3.187446,4.058741,3.735917,2.917448,4.137069,4.264251,4.008556,3.697332,4.703509,2.9039740000000003,3.3218339999999995,4.014568,3.330188,3.800201,1.880695,4.754649,3.502783,3.079775,4.002166000000001,3.119406,3.460957,2.451507,3.749519,4.021008999999999,3.064994,3.307824,3.979612,3.090449,4.078345,4.029304,3.191928,1.781773,3.5997470000000003,2.527959,4.645258999999999,3.292834,2.561181,2.376192,3.169285,3.892205,3.828684,4.169912,3.241416,4.110289,4.273667,3.286281,2.616651,4.932881,1.312443,3.175848,3.865803,1.021235,3.768594,3.059801,3.877065,3.677925,4.003543,3.072298,3.952995,3.611473,2.746913,2.351909,3.989589,3.530353,2.027602,3.875424,4.1264970000000005,4.0542620000000005,2.582209,3.50224,3.161117,3.642499,2.822421,3.798094,3.766807,3.116403,2.852604,3.062923,4.032744,4.368047,4.066074,3.881092,3.253857,3.17984,5.269992,4.040238,3.597778,3.039675,2.606573,3.409761,3.829971
TXNDC17,3.065892,3.114166,3.889697,3.128684,1.246081,2.697698,1.947966,0.05881507,3.56976,2.210235,2.916141,2.726535,3.29437,1.035565,2.883669,2.925688,2.120517,1.810037,2.67519,2.736518,2.730776,3.664274,2.637043,2.016071,1.819532,3.222844,2.856219,3.762704,3.42266,2.951356,2.891696,3.896419,2.9430810000000003,2.981887,3.823132,3.513401,2.8409,2.444615,2.681698,2.84568,3.509065,2.316587,3.836002,3.718394,2.097184,1.80516,3.722996,2.8781380000000003,2.80561,3.495129,2.886985,2.65904,1.811772,2.687663,2.827265,3.546217,2.087677,3.004221,3.257421,1.6474490000000002,3.4194,2.13243,4.103066,3.241384,2.894579,2.596714,0.2406457,2.84519,0.9690419,3.278434,2.212947,3.237442,2.463425,2.679316,3.829643,3.2853410000000003,3.113856,2.896413,2.743495,3.328043,1.606735,2.022815,2.302947,2.134944,2.976615,2.345409,2.097427,3.3374660000000005,0.0,3.708156,2.400746,1.983444,1.389073,3.975597,3.4390690000000004,1.946629,2.583218,0.0,2.841737,0.0,0.1495369,2.34568,2.2718990000000003,2.695657,1.984142,2.07988,2.27949,0.06489763,2.4600470000000003,3.279938,2.6951970000000003,3.176182,2.604727,0.8895803,3.676307,2.327876,0.1161638999999999,0.277966,0.8453831,2.675412,3.058412,2.771466,0.003621574,2.177259,2.837904,0.6762720999999999,2.509752,2.236968,3.5468050000000004,1.861532,1.830569,2.960568,3.82755,1.370709,3.217535,2.423471,2.395269
1810022K09RIK,2.533463,3.260975,1.9797,0.5087023,1.717677,0.0,2.2939990000000003,2.29204,0.9944074,0.5874075,1.078986,3.122333,2.873487,3.170334,2.632223,1.815889,1.238338,3.028276,3.2997980000000005,2.226491,2.006839,1.236209,3.5946519999999995,2.247171,1.877804,1.946471,1.535381,2.444759,1.977986,2.047711,3.017766,1.95119,2.170126,2.625281,3.473563,2.84982,3.788759,2.822697,2.610036,1.450049,1.738255,1.525384,1.5880530000000002,2.4769970000000003,2.125463,1.29817,2.630682,2.838841,1.632372,2.871667,2.967996,0.8413704,2.108704,2.646893,2.387124,4.262127,3.607187,3.5499940000000003,2.16067,3.034006,0.0,1.02135,2.41032,0.6130318,1.177282,3.675023,0.268386,1.999621,2.225126,2.493227,3.137151,3.411011,1.757094,3.292967,2.098074,1.890355,1.053423,3.442356,1.7549290000000002,1.965724,2.023682,1.594156,2.7097450000000003,0.0,2.932605,1.459759,0.1356569,1.520185,0.0,0.4099684,4.345244999999999,1.555035,3.378325,0.529099,0.0,2.772155,2.211971,0.5798748,0.4579729999999999,2.077506,3.337488,2.0546330000000004,3.048739,2.332311,2.976903,2.570522,2.234314,1.397738,1.813041,0.0,2.329035,2.488035,2.151834,4.16719,2.344505,2.8465290000000003,1.6176469999999998,2.837516,0.0,3.087189,1.967334,2.322148,2.55811,2.427566,3.146167,0.0,1.804879,2.541378,0.0,0.2494487999999999,1.193457,2.532409,2.542055,4.139079,0.0,1.889075,0.0
CBFA2T3,0.9587013,0.4827142,1.689843,0.5452993,1.160862,0.9237499,0.6683756999999999,0.8583738000000001,0.8860302,1.31752,1.49093,0.8043456999999999,1.181875,1.22177,0.8698575999999999,0.199293,0.2482922999999999,0.002320392,1.335473,1.800603,0.02581427,0.2754258,0.08953612,0.8398865,0.9184393,0.3531074,0.3211217,0.8657626,0.1505552999999999,0.129225,0.6255264,0.0,0.3130935999999999,0.05547843,0.8433866,0.001375661,0.03973108,1.036533,0.7393401999999999,0.1047708999999999,0.0049586579999999,0.002392594,0.4355028,0.1187271999999999,0.5867029,0.4400451,1.800145,0.154105,1.091816,0.2784357999999999,0.3092824999999999,0.0391232,0.0,0.8255843,0.1589447,0.6103920999999999,0.2627454,0.4857735999999999,0.1224528,0.04542538,0.0,1.253514,0.6400279999999999,0.01530741,0.4402470999999999,0.0,1.098118,0.0034747809999999,0.01554443,0.387345,0.7162523000000001,0.03365685,0.002210072,0.06567587,0.005413884,0.3007081,0.0,0.09051783,0.01813689,0.4445595,0.0,0.009183076,0.8356867,0.0,0.0015718589999999,0.0,0.01805375,0.0,0.0,0.230219,0.03138909,0.0,0.187442,0.01078191,0.3330887,0.0,0.0,0.0,0.001274302,0.0,0.02571128,0.0,0.1278489,0.0144178,0.06942708,0.00150795,0.02072983,0.0,0.5272369,0.0,0.02552622,0.0,0.0,0.0,0.0,0.0,0.001439463,0.0,0.003941018,0.0,0.2404712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047444,0.2011337,0.009819465,0.0,0.6055596999999999,0.1019082,0.0,0.0,0.0
SMARCB1,0.8127909000000001,2.58817,0.1440225,0.6225181,0.5242327999999999,1.917321,0.0,0.0,0.4287582,0.0,0.0,0.0,0.06118325,0.3612869,1.517294,1.983742,0.0,1.463194,0.0,0.4693859999999999,0.6326619000000001,0.6653446,0.0,1.701318,0.1238137,0.0,2.328969,0.0065869219999999,0.0,0.0,0.7267399,1.10772,0.0,0.0,0.01002789,0.008010226,0.0,0.0,0.0,1.999245,1.321092,0.01396285,0.849612,0.0,0.1693443,0.8775566999999999,0.0,0.1479155,0.0,2.4792400000000003,0.1022955,2.44231,0.8820988999999999,0.3528696,1.744455,0.0,0.0,0.06432104,0.0,3.201474,0.0,3.682637,0.0,0.5871643,0.0,0.0,0.0,0.02283918,0.0,0.4820133,0.0,0.3832426,0.0,1.175832,0.2554252999999999,0.0,2.469406,0.0,0.0,0.4805089,2.048824,0.0,0.0,0.004031615,3.221093,0.0,0.0,0.0,3.233327,0.3167518,0.0,0.0,0.0,0.0,0.0,0.0,1.749613,0.0,0.0,0.2764119,0.0,0.03852929,1.552359,0.9368668,0.0,3.472109,0.0,0.1894874,0.9640383,1.050647,0.0,0.0,0.3244984,0.0,2.42316,0.9042649,0.0,0.006144317,1.080403,0.006814558,3.543378,0.0,0.0,0.7052486,0.9629912,1.613787,0.0,1.617999,0.0,2.072437,0.0,1.714794,2.06705,0.02425206,0.6589509,0.7888261,0.0
SUPT5H,1.076234,0.2464840999999999,0.1669562999999999,0.009588341,0.1543944,0.8680151,0.6425008000000001,1.616807,0.319001,0.6278845999999999,0.08424806,0.4501662,0.00861445,0.8781823000000001,0.3728932,0.2125376,0.6671395999999999,0.7992883000000001,0.3154064,0.3255215999999999,0.1421892,1.551455,0.04066986,0.07847709,0.2543424,0.5310007,0.06986966,0.7257347,0.6374025999999999,0.5846747,0.7578523,0.02961058,0.2556634,0.8619979,0.007705147,0.1584764,0.01483363,0.009788667,0.4989419,0.3770445,0.0062212619999999,0.04725842,0.5805095,0.05036936,0.0,0.0915548,1.774153,0.1969463,0.6494674,0.6959247,0.00530739,0.1438906,0.1515622999999999,0.5336324,0.4496879,0.01407931,0.01710082,0.996917,0.8978113000000001,0.7330246,0.7182045,0.03437708,0.0,0.1522603,0.3181259,0.8878651,0.7184281,0.02764704,0.04219516,0.1072196999999999,0.1835822999999999,0.2709457,0.07973403,0.2599315,0.4485967,0.3934338,0.3353546,0.01723868,1.271955,0.05512672,0.0,0.1196267,0.01699614,0.08004779,0.9828702,0.01195887,0.02987725,0.0,0.009440293,0.7481374,0.0,0.5217267,0.428329,0.0,0.007330385,0.03708795,0.008861921,0.0,0.0,0.1009881,0.4657161,0.005578405,0.005438299,0.3533945,0.0,1.015795,0.3914334,0.0,0.09061049,0.003615114,0.4761172999999999,1.228792,0.0,0.6998115,0.020602,0.0,0.8446745000000001,0.0,0.1756812,1.124596,0.006592641,0.8416667,0.005432898,0.04229894,0.8292953000000002,0.0,0.1002824,0.02132344,0.1558921,0.91794,0.02435754,0.2061565,0.3021513,0.004482058,0.07441193,0.01601979,0.02462734
RPS12,4.732384,4.927815,5.239721,3.896851,4.786074,4.684531,4.456834,4.277603,4.109336,5.3105080000000005,4.753414,4.389066000000001,4.670717,4.822195,5.236151,2.739106,3.590665,4.131616,5.305991000000001,4.042084,4.383878,4.343757,4.633662999999999,4.921741,4.598694,4.665063,4.578418,4.972964,4.92937,4.372977,5.536321,4.29941,5.539988,4.703406,4.627074,3.853653,4.615726,3.968909,4.716643,4.674246,4.627224,3.258952,4.83765,3.916953,4.115444999999999,4.784377,4.942365000000001,3.873607,4.204569,4.799278,4.60911,4.824788,3.352497,3.510177,5.376642,5.1716940000000005,4.264579,5.873085,4.294003,4.607922,4.193869,4.528032,4.682095,3.414274,4.55618,3.723312,3.673993,3.079197,4.289041,5.085422,4.580601000000001,3.948123,4.254506,4.371536,4.049294000000001,3.328412,1.35697,4.973552,4.967677,3.904694,4.6886410000000005,4.606229,5.023478,3.696142,3.742421,4.269153,4.0572230000000005,4.15276,1.270189,5.634429,4.504123,5.377679,3.5169589999999995,5.072421,4.769828,3.769344,4.315742,3.27701,4.555243,4.12689,4.899438,4.418956,4.236601,3.99069,2.276221,3.253032,2.897228,2.435303,5.138001,3.773638,4.491713,3.869825,4.605467,5.136761,3.381003,4.047657,3.891648,5.411406,5.659564,3.620777,5.1213690000000005,4.197401999999999,4.046661,3.737987,3.036881,4.555547,3.613508,4.602958,4.803216,4.14564,3.251735,2.247911,4.994408999999999,3.780717,3.326051,3.847906,4.243547
GM11428,7.872843,5.586689,8.386144999999999,3.5945440000000004,4.746314,7.765316,8.911064,1.005671,6.834747,7.873373,5.802834,4.039725,7.554646000000001,8.7961,9.708111,8.459392999999999,5.850815,6.671742,9.500369,2.611484,10.52744,8.107930999999999,8.256509,9.688885,9.447573,8.968148,9.431278,9.32225,9.470554,9.136531,9.386726,6.807967,9.443883,9.622776,7.767847,8.465494999999999,10.64016,8.488700999999999,9.440524,9.821594,9.950984,6.755783999999999,10.40988,10.30052,9.59756,10.20781,7.231806,9.647531,9.933803,10.24844,7.1142520000000005,9.136353,9.506037,10.14206,10.0802,10.07926,9.816303,9.490067,9.981802,10.50198,8.545913,9.258385,8.607233,9.455745,10.08607,9.660029,8.487936999999999,8.777908,9.621365,10.42589,10.63149,10.54911,8.451682,8.887077,10.38029,10.27686,10.18306,10.16905,11.32752,9.511637,10.01615,8.681344000000001,9.590214,9.491894,9.542502,8.911663,10.44216,9.686319,8.73559,10.80103,9.482166,10.18249,9.979807,10.06123,8.856342999999999,9.378392,10.60644,8.969039,9.417394,8.507126,9.820133,9.866411,8.615222,10.60992,8.690021,9.030748,10.54399,9.245678,9.366806,9.480051,10.13112,10.14953,10.26163,9.752174,9.495314,7.968278999999999,10.33852,9.547797,9.890714,9.603687,9.297121,9.411313,8.988555,10.69284,10.23229,10.89989,9.17968,10.23429,8.292722999999999,10.21916,9.970894,10.02117,10.16776,10.17011,9.031134,8.720577,9.040003
STARD3NL,2.794855,3.252333,2.284071,2.466717,2.021568,3.783298,3.743855,2.373841,1.275653,1.172619,2.705833,1.6644009999999998,0.2093474,3.79023,1.749802,1.640432,3.320724,1.593777,0.6381874,0.1388767999999999,2.357818,0.2487,0.2906975,1.931531,1.271098,1.835864,2.079997,0.0,0.9359901,2.36489,0.7148246,1.2493459999999998,2.152345,1.473136,1.931961,3.069754,0.0746526999999999,0.978009,2.7671650000000003,0.4000158,1.358985,0.0,2.629476,0.6104440999999999,2.423851,0.02955693,0.08785764,0.2664603,3.192716,2.525817,3.691006,0.4349189,0.4402625,2.434562,0.2036692,0.2216156,2.093388,1.353985,1.207377,0.7853952,2.200614,1.481901,3.0394400000000004,0.2861472,3.529862,1.811026,3.215177,0.0,0.0,0.4921942,0.02014334,3.02335,0.0,2.381039,0.6086397,0.07933568,1.748418,0.0,0.7946761,2.54635,0.7104454000000001,0.5630411999999999,0.6268977,0.1971966,0.168377,0.1493898,3.601282,1.7090599999999998,0.0,0.5168170999999999,0.01126598,0.196369,2.9508,0.4222361,0.1198112,0.0,1.85292,0.01328021,0.1012525,0.3599478,0.03216306,0.0,0.0,0.7054505999999999,0.0,1.162767,2.933085,0.0,0.0,0.04428606,0.4143117999999999,0.0325476,0.1944987,0.09151563,2.207512,0.2571683,0.0,1.7387720000000002,0.0,2.13098,0.0,3.505468,0.8226044,1.171916,1.317606,0.0162131,0.0,0.2785427,0.2610744,1.200263,0.0,1.285432,1.538415,0.0,0.1978042,0.0,0.0
VAMP8,4.362539,4.019914,4.841835,4.100067,4.330082,3.988226,3.508958,4.990012,4.063962999999999,4.366382,4.055376,3.576052,4.679266,3.31311,5.270968,3.967506,1.750571,3.560277,3.17225,4.084717,4.747262999999999,2.8460330000000003,4.914633,3.994773,4.071219999999999,4.586004,4.858209,4.311269,3.94142,4.641946,4.408726000000001,4.098801,4.548353,3.518811,3.230188,4.101627,3.679661,4.588284,4.406545,5.234771,4.787556,4.416474,5.200261,4.396156,3.618382,4.089965,4.57809,4.364282,4.346749,4.152348,4.607298999999999,3.456967,3.928628,3.971407,5.216638,5.247891,4.171130000000001,4.190162,5.636745,5.075635,4.2739650000000005,3.602306,4.496356,4.032714,4.812716,4.686891,0.01687884,4.338515,3.688251,4.005707,4.758819,4.762033,2.803506,4.300733,4.474782,5.013293,2.740375,4.505866,3.817197,4.398956,4.1830620000000005,4.270373,3.907916,4.284036,3.5646690000000003,2.69841,2.276598,3.138323,4.326435,4.255363,4.032696,3.16704,3.809781,4.428256,5.061965,4.19286,4.541652,3.964539,1.629985,4.1600660000000005,4.504226,3.900049,3.642153,4.158173000000001,3.855869,3.948511,4.240549,4.023787,3.458843,4.05571,4.441662,4.11215,3.033094,3.000692,4.31236,3.607043,3.977101,3.874615,4.784797,2.960783,5.00659,3.407185,3.680734,3.843384,3.4376300000000004,2.385655,2.753016,4.259274,5.508636,2.761732,2.168868,3.935009,3.404256,4.648202,3.987027,4.387836,1.222011
ATP6V1C1,1.038154,1.188756,2.062746,2.847807,0.7911935,2.336489,0.0,0.0,0.1153493999999999,0.05466821,1.114714,0.01404633,2.479377,1.457973,1.968996,1.888458,0.0,1.647184,1.609075,1.689189,1.7205130000000002,0.8244995,2.585363,2.5325,1.473314,0.2451082,0.2130528,2.132938,0.4275168,0.3216753,0.06575729,0.5842501999999999,1.916548,0.6359834,2.4166830000000004,1.359604,0.05924431,2.3223700000000003,0.9586968,2.134918,3.046159,0.1210043,1.14791,1.759716,0.6263785,0.2879027999999999,0.06005309,1.252077,0.3013878,1.145532,0.4415194999999999,0.6120372,2.576895,0.008984052,3.087143,2.052855,3.445015,0.06893973,3.818293,2.772622,2.753752,0.004662327,2.428755,2.80886,1.579155,2.254184,4.094273,2.52877,2.424394,3.025421,1.326726,1.513469,3.165343,3.621873,1.137821,3.114359,1.557068,0.03603241,1.029116,1.134172,0.0,0.4732273,0.0,0.3634552,3.236887,3.769986,0.2095063999999999,1.476807,0.03199276,2.578518,0.7627972,0.0,0.08156144,0.1887283,2.496397,1.389802,1.796569,3.41658,0.0,2.304893,2.016562,0.3482805,1.509552,1.505039,2.014044,2.38484,0.6741142,2.621076,2.46639,2.435417,1.598649,3.210552,1.596709,2.00843,0.4126679,0.1409176,2.452756,2.7968900000000003,4.226124,1.474998,2.382682,1.703512,0.002435722,1.700066,0.6086403,1.156735,2.256988,1.479639,2.353578,0.6267775999999999,0.0,1.704007,0.0,0.7957954,2.24287,3.491396,1.962863
MMP12,7.695253999999999,6.634586,6.895,4.525363,5.868606,2.991263,5.382056,1.188219,6.223979,6.335719,5.7108550000000005,0.5286885,2.971095,6.492138,5.976753,7.384053,5.378297,5.068804,6.253896,4.538577,7.450280999999999,5.762214,3.353132,7.193903,5.118677,7.519089,7.426152,5.954955,6.60249,8.131663,6.623167,6.566648,6.377593,6.074031,7.777083999999999,6.526394,6.993278999999999,4.374628,7.358049,7.354608,7.188627,5.633224,5.713888,7.814331,4.917591000000001,7.146078,3.5359580000000004,6.791805,7.108192999999999,6.372431,5.876394,6.749913,6.196696,6.224856,6.332045,5.670057,7.279733999999999,5.798468,3.55571,7.419028,6.77053,5.997756,5.747580999999999,7.268014,6.490728,7.751238000000001,7.352514999999999,8.175419999999999,7.127607000000001,6.345324,5.706777,5.208019,1.502847,7.254305,6.683182,8.244425,8.191098,6.476039,6.616375,4.882831,5.331565,2.0623560000000003,3.201467,4.70302,6.149415,0.1877768,5.937763,5.853280000000001,5.839804,6.843363,5.693649,6.002718,5.0653,5.463191999999999,4.529157,5.452319999999999,7.884371000000001,0.2506505,4.5193010000000005,5.644254,5.553476,6.412222,5.633581,8.280057000000001,5.750154,6.52952,5.848791,5.569122,5.676755,8.044167,5.3726970000000005,6.554245,5.869926,6.353703,7.4379,5.143966000000001,6.961563000000001,6.839911999999999,5.21705,3.453511,5.165426,8.067206,7.441446000000001,6.17884,5.798444,6.756283,6.527832,6.601524,4.871630000000001,6.323071,4.750851,6.462678,4.740165,6.504246,6.321699,4.998292,5.339892
