gene,LPS_4h_S35,LPS_2h_S40,LPS_4h_S29,LPS_4h_S71,LPS_4h_S60,LPS_4h_S87,LPS_4h_S36,LPS_4h_S24,LPS_4h_S94,LPS_2h_S33,LPS_6h_S2,LPS_4h_S76,LPS_4h_S66,LPS_4h_S16,LPS_4h_S3,LPS_4h_S78,LPS_6h_S11,LPS_4h_S27,LPS_6h_S74,LPS_4h_S86,LPS_6h_S41,LPS_4h_S26,LPS_6h_S88,LPS_6h_S12,LPS_4h_S37,LPS_6h_S38,LPS_6h_S8,LPS_4h_S14,LPS_4h_S55,LPS_4h_S18,LPS_2h_S94,LPS_4h_S68,LPS_4h_S74,LPS_4h_S49,LPS_6h_S58,LPS_6h_S81,LPS_4h_S83,LPS_6h_S39,LPS_6h_S21,LPS_6h_S25,LPS_6h_S29,LPS_6h_S30,LPS_6h_S20,LPS_4h_S30,LPS_6h_S93,LPS_6h_S76,LPS_6h_S53,LPS_4h_S65,LPS_4h_S77,LPS_6h_S90,LPS_6h_S80,LPS_4h_S28,LPS_6h_S68,LPS_4h_S40,LPS_4h_S43,LPS_4h_S73,LPS_4h_S17,LPS_4h_S52,LPS_6h_S3,LPS_4h_S53,LPS_4h_S54,LPS_6h_S15,LPS_4h_S85,LPS_6h_S51,LPS_6h_S1,LPS_6h_S48,LPS_4h_S23,LPS_4h_S89,LPS_6h_S84,LPS_4h_S9,LPS_4h_S2,LPS_6h_S28,LPS_6h_S63,LPS_6h_S22,LPS_4h_S81,LPS_4h_S82,LPS_6h_S57,LPS_4h_S56,LPS_4h_S62,LPS_4h_S59,LPS_4h_S46,LPS_4h_S51,LPS_4h_S1,LPS_4h_S96,LPS_6h_S34,LPS_4h_S63,LPS_6h_S40,LPS_6h_S96,LPS_6h_S42,LPS_6h_S62,LPS_4h_S32,LPS_4h_S64,LPS_4h_S20,LPS_4h_S57,LPS_6h_S27,LPS_6h_S64,LPS_2h_S51,LPS_6h_S85,LPS_6h_S14,LPS_6h_S77,LPS_4h_S22,LPS_6h_S94,LPS_6h_S49,LPS_6h_S70,LPS_4h_S92,LPS_6h_S89,LPS_4h_S38,LPS_6h_S24,LPS_4h_S41,LPS_6h_S17,LPS_4h_S6,LPS_4h_S75,LPS_6h_S5,LPS_4h_S34,LPS_6h_S23,LPS_4h_S69,LPS_4h_S5,LPS_6h_S26,LPS_6h_S4,LPS_6h_S18,LPS_6h_S55,LPS_4h_S42,LPS_4h_S45,LPS_6h_S95,LPS_6h_S75,LPS_6h_S9,LPS_4h_S19,LPS_6h_S6,LPS_4h_S21,LPS_4h_S4,LPS_6h_S16,LPS_6h_S65,LPS_6h_S86,LPS_6h_S10,LPS_4h_S33,LPS_6h_S37,LPS_4h_S58,LPS_6h_S7,LPS_2h_S1,LPS_6h_S59,LPS_2h_S72,LPS_4h_S72,LPS_6h_S45,LPS_2h_S44,LPS_2h_S2,LPS_6h_S44,LPS_6h_S66,LPS_6h_S43,LPS_4h_S80,LPS_4h_S95,LPS_6h_S61,LPS_4h_S50,LPS_6h_S87,LPS_6h_S50,LPS_6h_S13,LPS_6h_S71,LPS_2h_S88,LPS_4h_S70,LPS_2h_S11,LPS_2h_S80,LPS_4h_S10,LPS_2h_S82,LPS_1h_S9,LPS_2h_S81,LPS_2h_S5,LPS_4h_S7,LPS_2h_S56,LPS_1h_S47,LPS_1h_S83,LPS_1h_S76,LPS_6h_S35,LPS_1h_S70,LPS_2h_S37,LPS_1h_S92,LPS_2h_S59,LPS_2h_S86,LPS_4h_S48
RPL26,4.790938,3.945276,4.147048000000001,4.262274,4.856372,4.533559,4.781522,4.934828,4.646146,5.092708,3.240046,4.229961,4.142867,3.89058,3.980447,4.270156,4.817549,4.848326999999999,4.6375720000000005,3.425615,4.937304,3.883086,4.791096,4.049649,3.842503,3.207157,4.252811,5.373118,4.718757,5.3278300000000005,4.124586,3.734585,5.534564,3.161927,4.599002,3.260144,5.367985,4.453492,4.464169,2.71456,4.745699,4.58674,3.699927,4.333563,4.778548000000001,5.393909,2.801007,4.924473,2.332399,3.929875,4.648639,4.911489,4.967062,3.855584,4.333503,4.993447,3.552137,4.261876,5.252636,2.679576,2.293219,4.573005,4.097239,5.017657,3.989231,3.813354,3.314968,5.011411,2.293689,4.57409,5.010609,5.159144,4.156685,3.045889,5.590929,5.053343,2.658876,4.309115,4.271859,3.843718,3.92536,5.592983,3.918091,4.669415,6.046807,5.364396,4.214862999999999,4.697929,3.29817,5.125009,5.245261,4.724062,5.3208150000000005,3.900826,3.083872,4.633045,4.898871,4.625805000000001,4.492846,4.3656,4.819872,4.72955,4.809557,4.604218,3.870025,4.028196,5.02346,1.261825,4.168697,3.734377,4.646286,5.211197,5.405398,3.426785,4.667330000000001,5.492273,3.717842,5.483262,1.812146,5.477151999999999,4.1005650000000005,4.900379,4.032213,4.871575,4.7115800000000005,4.19671,2.654825,3.025175,4.524511,2.77091,4.688608,0.4068415999999999,4.378988,1.404836,3.963718,4.641275,4.704742,5.145787,4.081398,3.077226,3.453218,0.8702351,4.791648,3.723239,4.266546,5.086469999999999,3.120052,4.200696,3.515307,4.266269,4.558407,6.124702,3.774994,2.379703,2.446416,5.708657,1.146287,2.7482900000000003,3.754532,5.249411,3.282588,3.038438,3.891098,4.466771,3.168352,3.790611,5.418503,0.7727177,2.234638,3.929119,3.374307,3.728095,4.590081,4.389328,7.191917,0.3441657999999999,4.051612
IRF1,1.834187,0.0,1.6900990000000002,0.008833832,1.019119,2.136459,1.893068,2.730707,1.079543,0.005447154,1.319877,0.09155186,2.642109,3.303919,2.495386,0.02630301,1.960648,0.1638496,0.01317206,1.988635,3.5289019999999995,3.991824,3.422504,3.891683,3.768059,3.412572,4.395487,2.01256,3.5002690000000003,2.666837,1.159471,0.7090276999999999,2.146627,0.7236898,0.1640519,0.8765337999999999,3.047209,0.9246682,0.01387955,0.8510773000000001,2.847258,1.933337,2.227847,2.422487,2.84294,0.7279299,0.4020344999999999,1.86844,1.591603,2.878858,0.1735926,1.337055,0.06708619,1.250823,3.087262,1.260435,1.481508,2.347246,0.7251584,2.312217,2.454814,2.836237,2.618336,3.479675,1.196936,0.6720093,0.9773911,0.3494559,1.286987,2.41005,0.05475829,2.786088,2.546613,3.99234,0.445631,1.416709,0.0,2.763405,2.047558,1.606607,0.06466306,2.088502,0.509163,0.4421515,0.0,1.047473,2.81989,0.1080136999999999,0.7534665,0.9557161,3.229362,0.0,2.23185,0.05152076,0.5463110999999999,2.216358,0.7237439999999999,1.949804,3.613506,3.575213,2.004047,2.583356,0.8415575000000001,0.8075069,1.653988,3.862125,3.2436540000000003,0.005399915,1.61955,3.883555,2.547603,0.007202191,0.08300669,0.4901708999999999,0.0,2.260202,0.3713401,0.4809401,0.0,2.2559400000000003,0.8721674999999999,2.897564,0.008357375,0.01215117,0.01024004,0.116149,0.1689537,0.0,1.916456,2.979378,1.991439,1.078455,0.02472044,0.01817728,0.5695424,0.0,0.8344050999999999,0.03853725,0.2551767,4.049654,3.73152,0.01593906,0.03643074,0.0,0.0,0.9182681,0.161173,2.314209,0.01737783,0.05436181,0.0,0.1969031,2.318624,1.095859,0.001705979,0.01383549,1.129307,0.0,0.0,1.568591,0.0,1.345091,0.2071527999999999,0.0,2.460631,2.3649400000000003,0.006839925,0.6892728,0.0,0.07797795,4.719576999999999,1.218656,0.2290494,0.6162304,2.719201,2.18959,0.01785511
NDUFS6,4.496054,2.977608,3.776371,1.694029,2.748303,3.262071,3.3831290000000003,2.111908,0.4047689,3.937834,4.230096,3.4687339999999995,2.417563,3.726797,2.435391,3.280468,2.350511,3.181275,2.837225,4.559874,3.204768,1.317072,2.9763,3.329403,2.75856,1.182027,3.096885,3.23887,2.707897,3.62949,3.5842160000000005,2.879182,0.04531401,3.266371,0.7868314000000001,2.377701,3.895691,2.170755,3.54696,0.3698079999999999,3.340268,0.7254964,1.85858,1.5504209999999998,2.147449,2.702864,2.950072,2.302217,2.422748,3.037568,3.892791,3.736692,3.3142,2.945173,3.621958,1.012784,0.08495766,2.267223,0.04707771,3.57837,3.163035,2.606999,2.672693,1.403709,2.102893,3.820275,1.0537530000000002,1.681657,1.8768,2.069328,2.049918,1.530625,0.4702984999999999,3.875358,0.5330621,3.672721,0.9024564,2.352056,2.440647,1.893455,0.5267385,2.483537,2.869148,3.643732,2.758539,1.9552,3.512392,0.5290600999999999,2.426416,3.328793,2.284435,1.927456,3.273101,2.979848,1.608858,1.950082,3.046105,0.4417793,3.476716,2.913682,2.51539,0.8391765,0.0,2.020089,1.7962049999999998,1.610374,2.018855,2.474158,2.708946,0.0,0.1159003,0.8271031999999999,0.0,1.732763,2.656515,3.966731,2.768387,0.0,1.969222,2.197546,2.372769,1.303965,1.068054,0.8287234,0.281947,2.043302,2.353227,3.776329,0.5144479000000001,0.04939099,0.0,5.063354,0.0,4.080172,0.8382666,2.827284,3.935238,2.5203990000000003,2.082405,2.47033,3.374306,4.817756,2.763717,3.324447,2.809976,0.3879337,2.150424,1.658759,2.655423,0.1908746,0.0,0.0,0.0,0.0,1.15237,2.864506,0.0,4.175153,3.281971,0.0,4.587855,3.743256,2.669755,3.648622,3.5924089999999995,0.0,3.895957,0.2236102,2.29941,0.0,6.194362,2.627496,0.0,0.0,0.05335606,0.0,0.4811207
KLK1B11,0.0,0.0,0.02672885,0.0,0.0,0.3622405999999999,0.7175179,0.0,0.1708829999999999,4.856507,0.0,0.9875752,3.071079,2.9923740000000003,3.098928,0.0,0.0,2.5971900000000003,0.0,0.3941255999999999,0.0,0.0,2.937605,0.06274476,0.0,0.3601934,1.259537,0.0,0.0,0.0,1.236638,0.0,0.0,0.05688446,0.0,1.588114,0.0,0.4056692,0.2007162,1.623876,1.759412,1.393582,2.430422,2.33425,0.1643076,0.0,0.0,2.240973,1.306496,0.0,1.696957,0.0,4.311683,2.557138,0.4425128,3.399516,0.0,2.703933,0.02891013,2.555023,0.0,0.0,2.679576,2.826846,0.06122484,3.744426,0.0,0.0,1.89872,0.0,0.02093407,2.8360830000000004,0.0,0.0,0.3158402999999999,0.4195489,0.0,1.330968,2.592465,0.0,0.0,0.0,0.0,0.0,0.09287113,1.300558,0.0,1.753946,0.1798602,0.8503350000000001,0.0,0.0,0.0,0.0,0.02123669,1.732425,2.33372,0.0,0.1249583999999999,0.867492,0.0,0.0,0.0,0.0,0.0,0.0,2.10656,0.006954238,0.0,0.0,0.0,0.0,0.6115489000000001,0.0,3.102125,0.2203676,0.0,0.0,0.0,0.0,0.05584854,0.0,0.0,2.027154,0.0,0.01942409,2.429921,2.203277,0.0,0.0,0.0,0.0,0.0,2.329905,0.0,0.0,0.0,2.911349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011244,0.0,0.0,0.0,0.0,0.0,0.04010142,0.1548016,0.01510713,0.2456614,0.0,0.0,0.0,0.0
FKBP2,1.5348604052771595,0.562245404782292,1.48465174313614,2.3465707300215604,1.98016297503928,2.45974510703539,1.04094265783572,2.88088443372794,0.2810381957841409,2.78787542984948,3.57680329951077,0.1125152058361659,2.58183938945673,2.1669027858849,0.1907425112763869,2.33306677879935,1.4735706173492398,1.7496811087135602,3.06653615327673,3.3031584466659902,2.37497154526699,0.0,2.89714903377214,2.2715989899749,2.31539195236438,2.00182174162694,2.51224520622275,2.5095138196621605,1.19441198012649,1.4363035998088798,3.3622609035696502,0.019440969538007,0.0659257880304338,1.40340398436822,3.28451225495829,1.75735498959236,2.70750638584416,0.8776225519944351,0.11620008745313,3.30983728344684,1.20386649020487,1.59021562826957,1.25697966198316,1.7889097750606695,1.49487163270814,0.680856235012677,0.0154139137543666,0.449322029530636,1.4949831662190902,1.46060193567844,2.0009475407032498,0.480778768140618,0.0,2.06382670360151,0.0,2.70345546138889,2.32460833668346,1.78612831498215,0.0,0.470910562951404,2.28906223171139,1.18948484153819,0.137577084219414,2.0994993403088102,3.1718557201372004,0.0,0.0,0.0,0.0,2.36640130550151,0.0,0.179696903670885,0.0,1.5398110324967098,0.261350816540656,1.22196130085845,2.83582466219861,0.2447066631136289,2.9494663244395096,1.80484379798509,1.43848176244208,0.0,0.968582995993829,2.36196994787607,2.73952526028709,1.8197260346651,1.2605326055731498,1.5136624279481203,1.2723381283055402,0.0,0.0305683938383669,1.02070540946474,0.0353198931063241,0.0924070517749651,0.0306224083747118,2.33033566441448,0.0,0.0,0.119179384224148,1.5833429010147602,0.0,0.0,1.29668207132566,0.0,0.0,2.3502340442240497,0.0,1.02456170247453,0.0,0.0236954105784338,0.0,0.0,2.7273206030114103,0.822326543579954,0.755597209166484,0.0238913949708994,0.0,0.0,0.0,0.0353977754207536,2.77836769575716,0.0,0.0278579410132654,0.385627084850175,2.26600287127836,0.0,1.85854617170314,0.0,0.0100823288648569,0.0,0.0,0.0449944839440245,0.0300720797927959,0.0,0.0,0.0,0.0,0.0,3.7371722212662704,0.342620916676446,0.0,0.0547093858963011,0.0,2.67110189865916,2.9873016570835094,0.0,2.66311908415152,0.879367139843184,0.0425939660353548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2113846037728702,0.0,0.0,0.0,0.3345690541466339,0.0535410864114145,0.0,0.0,0.110405048963628,0.0,0.0,0.0,0.0,0.0,0.0,0.0314023055409955,0.0,1.70834795641537,0.0,0.0
SLC3A2,0.0917195119508435,1.10287660471022,2.8982807869177902,3.07638571565178,2.784192002267,4.40115736036577,2.5165039490319,2.05894693922014,2.45689682565879,3.51684022442414,4.03194710398127,2.16365337336976,2.87908850969414,3.54419891102862,1.52213736916472,2.18616444205868,3.74042445639962,3.5866589156992204,2.4186635892065804,1.48749677197726,2.66387889749773,1.29111027589056,4.36291852059986,3.2613146490956098,3.420968143526,2.39054052486146,3.18870621447905,1.93464887805819,0.7178772089581741,2.40974810617264,2.21339777466403,1.92325386145116,1.18809982697844,2.27866864211345,3.3632123203353195,3.11235520484866,3.20818671495096,3.25310947999048,1.58341102080097,4.39330107559901,3.03395153270376,3.72343293139081,4.126053294154129,3.01514818461052,3.30639030604173,4.1152121822947,2.78310186219793,1.49515918315424,2.09340210511554,3.5406578811423794,3.46698851176084,3.85658459405926,4.2490354837033,2.49356572964361,2.07387966157785,2.8489446808566,3.16187041677556,2.96868646944466,2.70611967002182,1.8165132675927904,2.60076042272044,3.81077195795167,3.53594673467692,3.6485176009917497,2.7453917820627005,2.9879352440069904,3.74957377307264,3.60115791473194,2.98959623190075,1.77939841848605,1.86182946722546,3.42423936446096,3.66425383695656,3.28286061262717,2.15178783472909,1.5275470524697,1.04094960128186,1.05748914564548,2.61290179340538,3.79452687817406,2.8204099999424703,1.94859005637318,3.05056406115991,1.77219995791823,2.23459929474965,2.03903908991337,2.111449756255,1.95011815116446,2.44050453710573,2.34617739228289,1.7126840117815398,0.801705493956639,1.87075822870301,1.00027641083173,2.2495397946222098,1.89619427810965,0.826759396420788,1.2138858456102,0.7837113727360191,2.14124924742644,0.486661575549068,1.3414384579106102,2.26089629155794,3.20921457628882,1.78697520594816,2.05406750231108,0.0805469034131236,2.60691435366328,2.57610031373946,2.19727825994262,1.63794025036371,0.846491648991335,2.7664163282978,3.01177699313385,1.5532519943987,2.13670333435653,0.3293843915536389,2.71650058785779,1.98068124893404,2.61282070128569,3.3061814282626,0.1231494946999359,0.12027864442379,2.1250936919913,0.3263562935255529,1.75909546133293,2.84785288800754,1.76126878051525,1.824161574153,1.29045920221321,4.28308690938508,2.08432637535432,3.22386931527775,3.85140399396386,1.55962303295494,2.76253975689994,3.0756583481997,1.5069170992026202,3.62487406809911,0.661837320544157,0.5054252587742609,3.0727553684763302,0.0357783079561532,0.248184575504246,1.4627294526057,2.35616409783837,4.48765472966484,1.1144839696321898,1.14302966367785,0.628624074636676,3.08271425771995,0.9573236442972108,0.752425973155294,2.77900351546949,1.90015727202156,1.069954479035,3.5133813438026498,0.1466521022256869,0.0051960908815507,0.0231018012707401,1.60808164491278,0.8804675767830259,0.10411097852621,0.264375732931657,0.0138130658298439,1.79263859390965,2.14828401174953,0.6270783498354829,0.0314815664336467,0.4741249373078579,1.53771585211727,0.471585157791265,0.148401160160696,0.274641135606246,0.332326153503316,2.3019062631734704,0.0655439546048481
RAC2,2.379619,1.968081,2.501809,1.986456,2.448531,1.924372,1.745422,1.724047,1.794847,0.7775986999999999,0.1466905,2.954134,2.9540740000000003,2.2546630000000003,3.416679,3.066752,1.076268,0.5636433000000001,0.04742263,0.02398259,3.5224900000000003,2.227885,2.438637,2.315043,1.6231,0.709008,2.496603,3.406257,1.392525,1.921953,3.5587370000000003,4.444069,2.5994740000000003,1.77357,2.43095,0.500325,2.531706,1.989999,2.99228,2.322824,0.3731382,1.093607,0.7859543999999999,2.655008,3.5488730000000004,0.2651135,0.9278534,2.753235,2.732238,2.446868,1.142382,3.234019,1.157517,3.056907,2.2310950000000003,0.8092244000000001,0.1489568,1.194269,0.04439554,2.320441,2.347595,1.531395,2.895543,0.7890455,2.929403,2.510641,1.251931,4.127286,2.065183,2.175748,1.007034,0.8711883,2.708513,2.37048,0.06531045,1.385234,3.391661,3.932937,1.776864,1.637207,1.407258,2.049255,2.986095,1.7242650000000002,0.3718401,0.01736302,2.5564400000000003,0.7095089,1.222486,0.6186545,1.459645,1.3418,1.705684,1.981081,2.201782,2.6679470000000003,1.851204,0.002261468,1.559491,0.8293695,2.509701,2.572628,2.692463,2.8995330000000004,2.615559,0.5530371999999999,2.327503,1.502953,0.7700060999999999,3.134729,0.01689199,0.004812054,0.4010762,1.75521,0.09999335,0.166514,0.8843161,0.7630672,3.501082,0.7770054,1.232609,2.029517,1.8154740000000005,0.5774085,0.009429665,1.75111,0.04896856,0.9169526,0.01554111,3.418007,0.4630886999999999,0.2551522,0.2933137,0.01208968,1.4540030000000002,0.0801814,2.13469,0.05104619,0.7610203000000001,0.0070486169999999,1.99468,0.1324571,2.137762,2.468695,1.721255,0.3635857,2.070215,1.642484,2.494975,1.291777,2.665729,0.5897055,0.0,2.114652,1.249773,2.982386,0.01686666,0.08766711,0.5871069999999999,1.907611,0.173863,0.0,3.3027050000000004,2.658713,2.879567,0.0217432,0.3652544,1.55444,0.5549269,0.1984787,0.07157967,0.6635635,1.854248,0.0,0.7791575,0.01273984,0.07007076
LAMP1,1.626881,2.849645,3.465178,1.505398,3.300485,3.4222410000000005,2.19072,3.562854,1.476448,3.0101400000000003,3.141446,0.03511992,3.588686,4.52696,3.988639,4.103144,4.858639,3.829236,2.785967,3.373509,3.5223949999999995,0.5692534,4.24616,3.351887,3.299496,1.892736,3.136584,3.035806,3.226109,3.943498,2.751204,3.69329,3.142502,3.565723,2.364838,2.187235,2.1629970000000003,3.917275,1.7291849999999998,3.954004,3.927377,3.872562,3.159966,2.817946,3.405586,1.6012620000000002,1.029423,3.668679,3.220224,3.802142,3.077938,1.500576,3.305264,2.874308,1.974628,3.437034,2.258603,2.762302,4.253177,3.757529,2.887285,3.013011,3.489719,3.641879,3.352822,3.279621,2.374097,2.449542,1.907438,2.075051,3.836709,1.356978,2.27481,3.3460120000000004,1.13347,2.890677,0.384751,0.1282511,0.01293636,1.88399,2.771884,2.358477,1.800015,1.650322,3.001195,2.215512,2.518008,2.376216,3.805049,2.5943080000000003,2.3548240000000003,1.547316,0.07071989,2.133681,1.4121860000000002,0.9535169,2.357782,3.674787,2.250412,3.24189,0.5740208000000001,1.928327,0.270888,1.3646200000000002,1.415965,2.613246,0.3730775,2.470742,3.633596,2.982374,0.06776112,0.01299885,0.7049270999999999,0.5189611,3.0037700000000003,2.325099,2.436728,0.04238301,0.002986071,1.508985,3.757622,0.0,0.5272138000000001,2.980935,0.4575706,2.911701,0.5261925000000001,3.290349,0.1585581,1.28357,1.814759,0.372818,2.28428,2.931969,0.9221061,1.220976,2.378628,2.238692,2.051278,2.016157,1.387858,1.865132,2.799167,2.993831,0.0,2.347778,1.946292,3.26199,1.349521,2.037998,1.838435,0.699797,0.2163835,2.469651,0.004620842,0.0,3.90712,3.618237,0.1000908,0.9583211,0.04927399,2.976105,2.419927,3.941033,0.06778136,1.613117,2.685426,2.305082,1.6978,1.002527,2.683257,0.7226366,0.8026565999999999,1.6622580000000002,0.07462562,0.9581376,1.634991
CAPZA1,2.988861,2.456654,2.151574,0.793772,0.07553854,2.043781,2.825168,3.68248,0.8729046,2.328177,0.6393291,1.248804,1.1318700000000002,2.631826,3.066989,1.643445,3.494929,1.393938,3.414836,0.08613114,3.894056,3.387664,1.6648330000000002,1.884081,1.93467,2.834939,1.7122700000000002,2.928071,2.689514,3.730432,3.714813,1.802796,2.041472,2.23568,2.676231,0.168284,1.006347,2.972337,3.099544,2.522204,0.9761714,2.204141,1.232857,2.86666,3.727768,3.239347,3.471303,0.4409542999999999,2.406095,0.8617914000000001,2.428693,1.485403,4.5252,0.6946809,2.665069,1.225224,4.039226,2.087085,2.640491,2.825307,0.1459917,3.554314,0.4444942,0.3675024,2.578654,1.9919,2.248598,0.3221704,1.77414,2.45204,0.3315068,2.361957,1.543627,3.799359,0.2013936,0.7931421999999999,4.375403,0.008868228,2.548772,1.769507,0.4465474,1.338724,1.7451310000000002,1.996154,1.762719,2.047039,2.607552,1.7763240000000002,1.537562,1.990036,2.019422,0.9409428,2.716504,0.1517785,2.557146,0.01013469,1.408541,2.110418,0.3357504,0.007494243,3.5289589999999995,2.7215540000000003,1.080449,1.275256,1.468283,0.8136026999999999,2.744152,2.580319,0.0950177,2.375375,0.1961504,0.5859734000000001,1.472927,0.8949028,0.03014235,0.5690568,3.024069,3.393793,0.6407941999999999,0.4703280999999999,0.1349025,1.804169,0.9597412,2.300138,2.355425,1.438242,0.2435018,0.1981731,3.115529,0.9363369,3.136396,1.425225,0.8032826999999999,1.782989,0.07654991,0.3391897,1.066924,0.9830082,0.2987925,0.8242471,0.7536316,0.4736765999999999,2.522735,1.74691,2.1629400000000003,2.822333,0.03801576,1.778363,0.3696239,0.006995113,0.901348,0.2574898,3.525579,0.3396706,2.334515,0.5539622,2.77637,0.1037032,2.7275,0.01495219,0.01747773,4.178187,1.092784,2.329524,2.415188,1.616645,0.0,0.0,0.02993257,1.076105,1.7142529999999998,1.927568,0.4287407,1.121167,0.3283618,1.208102,0.1305519
RPL37A,4.376974,3.479797,4.528496,5.507892,4.466021,4.937668,4.490651000000001,3.219176,4.589281,5.125117,4.598319999999999,4.545568,4.985308,4.249412,4.438139,4.483465,4.653922000000001,4.994808,4.733292,4.818143,4.964245,3.724602,5.198794,4.522158999999999,4.991906,3.882637,4.355435,4.635283,5.0053790000000005,5.375230999999999,4.936628,4.9303550000000005,5.335215,4.820631,4.689952,3.826948,5.905064,3.823874,4.352827,4.621176999999999,4.390941000000001,4.159785,4.599396,5.324711,3.581068,4.768826,3.769162,4.827928,3.686985,4.293304,4.820157,4.376708,4.954904,4.288224,4.679129,4.844587000000001,4.596322,4.0565050000000005,4.755671,4.291192,3.976217,4.3911690000000005,4.778862,4.412209,4.036263,3.812152,3.546775,4.654267,3.750729,4.645508,4.924472,4.752775,4.851613,3.806615,5.288349,4.28691,3.972916000000001,3.860631,4.490229,4.02806,4.1849680000000005,5.428541,4.192353,4.378266,5.375965,5.516813,4.256483,4.374981,4.446376,5.666736,5.147278,4.957555,4.7900480000000005,4.269448000000001,5.111136,4.884699,5.416158,4.788022,5.045367,4.958201,4.433769,4.14516,4.889806,4.640018,4.5975410000000005,4.5723,4.7813550000000005,4.2950230000000005,4.920963,4.539226,4.322056,5.342238,3.427058,3.25513,4.11117,5.247413,4.315606,5.089096,2.841428,4.139069,4.629274,4.746887999999999,4.696843,4.893533000000001,5.253679,4.868473000000001,4.455108999999999,4.152103,4.446642,5.2744480000000005,3.82996,4.264481,5.175464,3.034396,5.319358,4.53694,4.344239,5.51636,4.700956,3.697379,4.8136,4.984772,5.050527,4.921917,4.364964,3.683867,4.81069,4.274871,4.353932,5.316764,4.154825,5.614286,6.268418,4.363641,4.199407,5.797407,4.945166,4.907335,4.7943430000000005,5.123832,4.753814,4.224554,5.249731,4.231999,4.283224,4.194909,5.03166,5.242452,4.801084,3.700569,5.690181,4.769009,4.653069,4.256421,6.931502,4.736303,4.8377930000000005
TRIM28,0.2640752,0.0,0.0,0.6070151999999999,0.0,0.06394161,0.0,0.01378237,0.0,0.8966788,0.0,0.0,0.1994315,1.754764,0.0,0.0,0.1614644,1.983785,0.0,0.0,0.6265758000000001,0.0,0.0,0.0,0.8992697000000001,0.0,0.0,0.896126,0.0,0.2088895,0.0,0.0,0.0,0.004596909,0.0,0.008133128,1.152664,0.0,0.03409133,0.0,0.003009999,0.0,0.0,0.1654235,0.1396526,0.0,0.3874617,0.0,0.0,0.0,1.247474,0.0,0.2592397,0.0,0.0,0.0,1.214882,0.0,0.0,0.1191374,1.044597,0.0,0.3247199,0.08068807,0.2273427,0.0,0.08747604,0.002811878,0.0,0.0,0.02048395,0.0,0.0,0.0,0.1312605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139335,0.0,2.179932,0.006528851,0.0,1.567116,0.0,0.0,0.0,0.0859418,0.0,0.0,0.01022207,0.0,0.0,0.01073062,0.0,0.0,0.0,0.6647076999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001958392,0.0,1.210863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889949,0.2015565,0.0,0.09715344,0.04209126,0.0,0.0,0.0,1.494005,0.728665,0.4690859999999999,0.0,0.0,0.0,0.0,1.227866,0.0,0.0,0.3498108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001159001,0.0,0.0,0.0,0.001060375,0.005733503,0.0,0.0,0.0,0.0,0.0,0.0,0.03729986,0.0,0.2536807,0.0,0.0,0.1576157,0.5186127,0.0,0.0,0.0037276009999999,0.02188139,0.0,0.0,0.0,0.0
