Gene1,Gene2
HDAC2,ISYNA1
HDAC2,CDCA4
HDAC2,TCP11L2
HDAC2,SLC16A1
HDAC2,GLIPR2
HDAC2,EMILIN1
HDAC2,PRKCD
HDAC2,ARFGEF2
HDAC2,KCTD20
HDAC2,S100A6
HDAC2,MED16
HDAC2,H2AFX
HDAC2,LACTB
HDAC2,CAMK2D
HDAC2,UBA2
HDAC2,VPS35
HDAC2,ORC6
HDAC2,COPB1
HDAC2,NFATC2
HDAC2,MGAT5
HDAC2,PBX1
HDAC2,SCARB1
HDAC2,SNAP47
HDAC2,MTR
HDAC2,SOAT1
HDAC2,SHISA5
HDAC2,IL6ST
HDAC2,PITPNC1
HDAC2,LAX1
HDAC2,HNRNPLL
HDAC2,TIMP2
HDAC2,MTOR
HDAC2,CTPS
HDAC2,TRIM35
HDAC2,GMIP
HDAC2,TTF2
HDAC2,RNF38
HDAC2,MFSD14B
HDAC2,XRCC3
HDAC2,DLST
HDAC2,METTL7A1
HDAC2,MOB3C
HDAC2,RGCC
HDAC2,NUP88
HDAC2,AURKB
HDAC2,SNRPB
HDAC2,IGTP
HDAC2,PREP
HDAC2,ELMO2
HDAC2,OTULINL
HDAC2,ODC1
HDAC2,PLA2G12A
HDAC2,HNRNPAB
HDAC2,UBA7
HDAC2,LGALS1
HDAC2,MFSD10
HDAC2,FAM111A
HDAC2,BTG2
HDAC2,GOLPH3
HDAC2,NFKBIA
HDAC2,EPSTI1
HDAC2,AKNA
HDAC2,TSC22D1
HDAC2,CCNB2
HDAC2,ATP6AP2
HDAC2,SRM
HDAC2,SNAP23
HDAC2,TSPAN3
HDAC2,NADK
HDAC2,ACOT9
HDAC2,GEM
HDAC2,NCLN
HDAC2,PUS7
HDAC2,PCLAF
HDAC2,MAN2A2
HDAC2,NMD3
HDAC2,SLC2A3
HDAC2,SLCO4A1
HDAC2,JPT1
HDAC2,ARCN1
HDAC2,TMEM154
HDAC2,H2-DMA
HDAC2,MTO1
HDAC2,PIK3R1
HDAC2,NEIL3
HDAC2,RASA4
HDAC2,LAPTM4B
HDAC2,FLNB
HDAC2,RGS18
HDAC2,DENND1C
HDAC2,UNC93B1
HDAC2,RNF122
HDAC2,PSTPIP1
HDAC2,MLLT3
HDAC2,SH3BGRL
HDAC2,CCDC50
HDAC2,ACSS1
HDAC2,PFKP
HDAC2,EIF4ENIF1
HDAC2,1700017B05RIK
HDAC2,CS
HDAC2,ITGAL
HDAC2,PLAG1
HDAC2,ST8SIA4
HDAC2,NASP
HDAC2,MAPKAPK3
HDAC2,SLC29A1
HDAC2,CSGALNACT1
HDAC2,TRIB3
HDAC2,EZR
HDAC2,CTSO
HDAC2,PHF10
HDAC2,MEMO1
HDAC2,INPP5B
HDAC2,TGFBR1
HDAC2,ALAS1
HDAC2,DHRS3
HDAC2,TAF12
HDAC2,MAP4K2
HDAC2,TMEM173
HDAC2,DEK
HDAC2,TRIM16
HDAC2,UBL4A
HDAC2,ITCH
HDAC2,RRM2
HDAC2,EYA2
HDAC2,PLEKHO2
HDAC2,IL27RA
HDAC2,BC005561
HDAC2,TMEM50B
HDAC2,LSP1
HDAC2,CAPG
HDAC2,ATP6AP1
HDAC2,TEC
HDAC2,KIF13A
HDAC2,FLT3
HDAC2,RCOR1
HDAC2,ANKRD44
HDAC2,INTS8
HDAC2,HP
HDAC2,ARID2
HDAC2,BCL2
HDAC2,APLP2
HDAC2,ATP8B4
HDAC2,NDE1
HDAC2,ARHGEF18
HDAC2,CD63
HDAC2,GGTA1
HDAC2,RIN3
HDAC2,DUSP1
HDAC2,UBE2L6
HDAC2,STAG2
HDAC2,TCIRG1
HDAC2,NUAK2
HDAC2,HDAC7
HDAC2,CD44
HDAC2,ISG20
HDAC2,PHF6
HDAC2,INO80D
HDAC2,C1RL
HDAC2,SLC44A2
HDAC2,FGGY
HDAC2,USP11
HDAC2,KIF17
HDAC2,OASL2
HDAC2,MLKL
HDAC2,NPLOC4
HDAC2,EPAS1
HDAC2,IL17RA
HDAC2,SGPP1
HDAC2,CSAD
HDAC2,ZFP945
HDAC2,YBX3
HDAC2,LY9
HDAC2,ATP10A
HDAC2,JUN
HDAC2,CTSZ
HDAC2,TLR4
HDAC2,GPRASP1
HDAC2,NAPSA
HDAC2,CYFIP2
HDAC2,D1ERTD622E
HDAC2,SDC4
HDAC2,PTGS1
HDAC2,PEAR1
HDAC2,ZFP422
HDAC2,MAML3
HDAC2,PTPN7
HDAC2,PHF11B
HDAC2,ZMIZ1
HDAC2,PTPRE
HDAC2,RAB37
HDAC2,PRKCH
HDAC2,CNN3
HDAC2,NPTN
HDAC2,GNG12
HDAC2,RGS1
HDAC2,ZEB2
HDAC2,TUBA4A
HDAC2,EGR1
HDAC2,PARP8
HDAC2,CERS4
HDAC2,SNX30
HDAC2,CYP4V3
HDAC2,VDR
HDAC2,FUCA2
HDAC2,KLF6
HDAC2,RTP4
HDAC2,MFNG
HDAC2,DDX60
HDAC2,MTMR1
HDAC2,FLOT2
HDAC2,NRROS
HDAC2,METTL27
HDAC2,FRRS1
HDAC2,CST7
HDAC2,MAGED2
HDAC2,ANGPT1
HDAC2,CLEC12A
HDAC2,MPI
HDAC2,DOCK11
HDAC2,TK1
HDAC2,SOCS2
HDAC2,MC5R
HDAC2,KCNK5
HDAC2,CD69
HDAC2,CTLA2A
HDAC2,CISH
HDAC2,TM6SF1
HDAC2,GK
HDAC2,TNFRSF13C
HDAC2,GABBR1
HDAC2,SLC43A3
HDAC2,IARS2
HDAC2,RETREG1
HDAC2,SPNS3
HDAC2,DENND2D
HDAC2,RPS6KA3
HDAC2,CREB5
HDAC2,GBP2
HDAC2,ATP11C
HDAC2,APBB1
HDAC2,NUDT4
HDAC2,VAV3
HDAC2,PIK3IP1
HDAC2,G6PDX
HDAC2,RORC
HDAC2,FSTL1
HDAC2,NUPR1
HDAC2,PLSCR4
HDAC2,HSPA1A
HDAC2,HAAO
HDAC2,ZBTB38
HDAC2,CBX7
HDAC2,RP2
HDAC2,ARRDC4
HDAC2,LDHB
HDAC2,PAK1
HDAC2,PDE4B
HDAC2,TENT5A
HDAC2,PRODH
HDAC2,MR1
HDAC2,IFI203
HDAC2,CDK6
HDAC2,ANXA2
HDAC2,PRPS2
HDAC2,FOXO1
HDAC2,PIDD1
HDAC2,PGLYRP2
HDAC2,HMGB3
HDAC2,GFI1B
HDAC2,MYC
HDAC2,MEIS1
HDAC2,LMO4
HDAC2,FGL2
HDAC2,GIMAP5
HDAC2,SLA2
HDAC2,GIMAP6
HDAC2,TCN2
HDAC2,TRPS1
HDAC2,TMEM176A
HDAC2,BDH2
HDAC2,OSGIN1
HDAC2,BACE1
HDAC2,JAM3
HDAC2,MYCN
HDAC2,NR3C2
HDAC2,KCTD12
HDAC2,EMID1
HDAC2,NEURL3
HDAC2,SALL2
HDAC2,OBSL1
HDAC2,SORT1
HDAC2,MKI67
HDAC2,JARID2
HDAC2,H1F0
HDAC2,CD53
HDAC2,TBC1D2B
HDAC2,SERPINB6B
HDAC2,TRIM30D
HDAC2,CTTN
HDAC2,ADA
HDAC2,MCOLN2
HDAC2,HDAC11
HDAC2,EBF1
HDAC2,GNG11
HDAC2,ZFP467
HDAC2,RUNX1T1
HDAC2,ICAM1
HDAC2,SYK
HDAC2,SLCO3A1
HDAC2,EPB41L4B
HDAC2,GCLC
HDAC2,CD93
HDAC2,FAM171A1
HDAC2,PTGR1
HDAC2,IRF7
HDAC2,ZBTB20
HDAC2,PRR5
HDAC2,DDX58
HDAC2,SSH3
HDAC2,SPNS2
HDAC2,GIMAP8
HDAC2,UBASH3A
HDAC2,GCNT2
HDAC2,TRIM47
HDAC2,PIM2
HDAC2,CAND2
HDAC2,TGTP2
HDAC2,GRINA
HDAC2,SELENOP
HDAC2,LYN
HDAC2,H2-Q6
HDAC2,PRSS57
HDAC2,CCL9
HDAC2,TMEM37
HDAC2,PROCR
HDAC2,FES
HDAC2,H2-OB
HDAC2,RAB31
HDAC2,SERPINA3G
HDAC2,TEAD2
HDAC2,TNFAIP2
HDAC2,SIRPA
HDAC2,CERK
HDAC2,IFI30
HDAC2,PARVG
HDAC2,GRIA3
HDAC2,CTLA2B
HDAC2,HCFC1
HDAC2,HACD4
HDAC2,LPCAT2
HDAC2,MTUS1
HDAC2,CDKN1A
HDAC2,CDK18
HDAC2,MYB
HDAC2,ZBTB16
HDAC2,COL4A2
HDAC2,COL4A1
HDAC2,SYTL1
HDAC2,CD9
HDAC2,FAM189B
HDAC2,ARHGEF39
HDAC2,MYO1F
HDAC2,ANXA1
HDAC2,SLC22A3
HDAC2,NAPRT
HDAC2,IFI27L2A
HDAC2,MYO1G
HDAC2,SIGLECG
HDAC2,SLC28A2
HDAC2,IL21R
HDAC2,GIMAP1
HDAC2,PKIB
HDAC2,GATA2
HDAC2,ANXA3
HDAC2,ITIH5
HDAC2,CFP
HDAC2,RASSF4
HDAC2,SELL
HDAC2,CD48
HDAC2,IIGP1
HDAC2,RBPMS
HDAC2,SGCE
HDAC2,MBNL3
HDAC2,BC035044
HDAC2,TYROBP
HDAC2,IGFBP4
HDAC2,SATB1
HDAC2,TPM4
HDAC2,SERPINB1A
HDAC2,HDGFL3
HDAC2,GPR65
HDAC2,UPP1
HDAC2,SORL1
HDAC2,MAMDC2
HDAC2,ADSSL1
HDAC2,NDRG2
HDAC2,EBI3
HDAC2,FCGR2B
HDAC2,GNG2
HDAC2,PRKCQ
HDAC2,SLFN2
HDAC2,APOE
HDAC2,CNRIP1
HDAC2,FLNA
HDAC2,CHCHD10
HDAC2,SLC37A1
HDAC2,RHOF
HDAC2,ABCG3
HDAC2,SPI1
HDAC2,PLEK
HDAC2,DOK2
HDAC2,ZFP36
HDAC2,GM1966
HDAC2,HID1
HDAC2,PLXDC2
HDAC2,IFITM1
HDAC2,EMB
HDAC2,VSIR
HDAC2,ARID3B
HDAC2,CASP4
HDAC2,LY86
HDAC2,IKZF1
HDAC2,ABCG2
HDAC2,PADI4
HDAC2,5430427O19RIK
HDAC2,CASP1
HDAC2,NCF1
HDAC2,GPR160
HDAC2,CYP2J6
HDAC2,STX3
HDAC2,F13A1
HDAC2,EFCC1
HDAC2,NFAM1
HDAC2,THSD1
HDAC2,SLPI
HDAC2,CYP2J9
HDAC2,IL12A
HDAC2,SUSD3
HDAC2,MECOM
HDAC2,RCSD1
HDAC2,SULT1A1
HDAC2,VAV1
HDAC2,FUT7
HDAC2,IRF8
HDAC2,NFIA
HDAC2,LCP2
HDAC2,IFI209
HDAC2,TGTP1
HDAC2,GM4951
HDAC2,CCL4
HDAC2,ENPP5
HDAC2,LTB
HDAC2,PLXNC1
HDAC2,SLC18A2
HDAC2,CD74
HDAC2,THEMIS2
HDAC2,TINAGL1
HDAC2,NKG7
HDAC2,FCER1G
HDAC2,CTSF
HDAC2,TSC22D3
HDAC2,VIPR2
HDAC2,B3GNT5
HDAC2,TSPOAP1
HDAC2,TGM2
HDAC2,CD300A
HDAC2,MAPK12
HDAC2,RARB
HDAC2,LY6A
HDAC2,GM5111
HDAC2,ALDOC
HDAC2,CD52
HDAC2,CLEC4E
HDAC2,SELENBP1
HDAC2,CPA3
HDAC2,TLE2
HDAC2,TBXAS1
HDAC2,GATM
HDAC2,TMEM246
HDAC2,MUC13
HDAC2,MS4A6C
HDAC2,ARL11
HDAC2,ART4
HDAC2,CASP12
HDAC2,PLPPR3
HDAC2,CSF2RB
HDAC2,SHISA8
HDAC2,H2-AA
HDAC2,GUCY1A1
HDAC2,SMPDL3A
HDAC2,PRDM16
HDAC2,NAP1L3
HDAC2,GRK3
HDAC2,CD68
HDAC2,TIFAB
HDAC2,PDZK1IP1
HDAC2,SH2D5
HDAC2,TSPAN2
HDAC2,RAB38
HDAC2,SOX18
HDAC2,NDN
HDAC2,FCGR3
HDAC2,CD244A
HDAC2,SCARF1
HDAC2,NSD2
HDAC2,BPIFC
HDAC2,HIF3A
HDAC2,PPP1R9A
HDAC2,CDKN1C
HDAC2,ITM2A
HDAC2,IRF6
IKZF1,DDX20
IKZF1,HJURP
IKZF1,PA2G4
IKZF1,ATAD2
IKZF1,TCF19
IKZF1,MIS18BP1
IKZF1,NADK
IKZF1,FARSB
IKZF1,HSPA4
IKZF1,FASTKD3
IKZF1,NFAT5
IKZF1,IDH1
IKZF1,TFG
IKZF1,ELF1
IKZF1,UBR7
IKZF1,TMEM229B
IKZF1,TRMT11
IKZF1,MCM3
IKZF1,PPP1CB
IKZF1,CLTC
IKZF1,ASF1B
IKZF1,NFE2
IKZF1,NCEH1
IKZF1,TOPORS
IKZF1,TYMS
IKZF1,PRMT5
IKZF1,CISH
IKZF1,TOMM40
IKZF1,CHORDC1
IKZF1,TRIM35
IKZF1,GBP7
IKZF1,MIS12
IKZF1,HASPIN
IKZF1,NUP93
IKZF1,IL6ST
IKZF1,CLPTM1L
IKZF1,NCAPG
IKZF1,NUP155
IKZF1,HNRNPLL
IKZF1,OASL2
IKZF1,NUDCD1
IKZF1,SERPINB9
IKZF1,SLC25A38
IKZF1,ETF1
IKZF1,PPP1R15A
IKZF1,EIF2S1
IKZF1,F2R
IKZF1,SLC31A1
IKZF1,ZFP35
IKZF1,TLR4
IKZF1,UNC93B1
IKZF1,FAR1
IKZF1,PLA2G12A
IKZF1,MTMR6
IKZF1,FAM136A
IKZF1,ARID5A
IKZF1,POLD1
IKZF1,TOP3B
IKZF1,PLEKHO2
IKZF1,SNAP47
IKZF1,ZDHHC6
IKZF1,NUF2
IKZF1,XRCC6
IKZF1,ACSS2
IKZF1,LONP2
IKZF1,CTC1
IKZF1,STXBP4
IKZF1,MAD2L1
IKZF1,NUS1
IKZF1,PIK3R2
IKZF1,TAB1
IKZF1,ELAC2
IKZF1,CSGALNACT1
IKZF1,NPTN
IKZF1,CDC20
IKZF1,EAF1
IKZF1,MSH6
IKZF1,ACOX1
IKZF1,RB1
IKZF1,FCGR2B
IKZF1,CENPO
IKZF1,TRIM16
IKZF1,TMEM154
IKZF1,TMX3
IKZF1,DTL
IKZF1,RPRD1B
IKZF1,ISG20
IKZF1,PATL1
IKZF1,VSIR
IKZF1,TBC1D5
IKZF1,NDC80
IKZF1,SDC4
IKZF1,ZFP24
IKZF1,B230219D22RIK
IKZF1,RPA2
IKZF1,PRMT7
IKZF1,NAPSA
IKZF1,TBL3
IKZF1,CKAP2L
IKZF1,OTUD6B
IKZF1,XPC
IKZF1,GLB1
IKZF1,ACAA2
IKZF1,BIRC5
IKZF1,GMFB
IKZF1,ARL6IP6
IKZF1,CCNA2
IKZF1,ME2
IKZF1,PSTPIP1
IKZF1,KAT7
IKZF1,CCNB1
IKZF1,PBK
IKZF1,MORC3
IKZF1,MAP4K2
IKZF1,CAPG
IKZF1,NUP107
IKZF1,FUCA2
IKZF1,PLIN3
IKZF1,RPS6KA3
IKZF1,CKS2
IKZF1,PIDD1
IKZF1,PIK3R1
IKZF1,ARMT1
IKZF1,SLC16A1
IKZF1,DOCK10
IKZF1,ACSS1
IKZF1,GNL3
IKZF1,CSTF2
IKZF1,IRF9
IKZF1,PPAT
IKZF1,PSMG2
IKZF1,FAM76B
IKZF1,DNAJC10
IKZF1,NDUFV1
IKZF1,SF3B3
IKZF1,SYK
IKZF1,GFM1
IKZF1,RAP1B
IKZF1,ABCB8
IKZF1,UBA7
IKZF1,CYBC1
IKZF1,INTS13
IKZF1,NAA50
IKZF1,TIPIN
IKZF1,JUN
IKZF1,TIMM50
IKZF1,GOLIM4
IKZF1,SEC23IP
IKZF1,CIP2A
IKZF1,NOL9
IKZF1,POLE3
IKZF1,NEDD1
IKZF1,CDT1
IKZF1,PGLYRP2
IKZF1,CDC7
IKZF1,SDF2L1
IKZF1,PPM1F
IKZF1,CSF2RB
IKZF1,HSPA1A
IKZF1,SNRPB
IKZF1,TNPO1
IKZF1,SGMS1
IKZF1,GBP3
IKZF1,METTL7A1
IKZF1,TYROBP
IKZF1,UBA2
IKZF1,SERPINB6A
IKZF1,SLCO4A1
IKZF1,SLA2
IKZF1,RPTOR
IKZF1,SLBP
IKZF1,KIF20B
IKZF1,MTREX
IKZF1,1700017B05RIK
IKZF1,TMEM33
IKZF1,LAX1
IKZF1,SERPINA3G
IKZF1,B3GNT5
IKZF1,MGAT1
IKZF1,SUSD3
IKZF1,4833439L19RIK
IKZF1,TTLL12
IKZF1,ECT2
IKZF1,FCHO2
IKZF1,AKNA
IKZF1,EIF2B1
IKZF1,ZBTB20
IKZF1,TSPAN14
IKZF1,GIMAP6
IKZF1,NCAPG2
IKZF1,MRPL20
IKZF1,METAP1
IKZF1,SAMD9L
IKZF1,PANX1
IKZF1,ATAD1
IKZF1,SHISA5
IKZF1,DCAF13
IKZF1,TXNIP
IKZF1,ATF7
IKZF1,CDK1
IKZF1,SH3BGRL
IKZF1,GTF2F1
IKZF1,SOCS2
IKZF1,TARS
IKZF1,SUPV3L1
IKZF1,SERP1
IKZF1,RAD51
IKZF1,MCM4
IKZF1,KCTD12
IKZF1,CYP2J9
IKZF1,ARL8B
IKZF1,NRROS
IKZF1,CD93
IKZF1,SLC25A46
IKZF1,ZDHHC13
IKZF1,TBC1D10C
IKZF1,DHRS3
IKZF1,PRKCH
IKZF1,PRKCD
IKZF1,TIMM29
IKZF1,CD69
IKZF1,MAML3
IKZF1,ZFAND5
IKZF1,MFSD1
IKZF1,ZBTB38
IKZF1,CAMK2D
IKZF1,SNAP23
IKZF1,RANBP3
IKZF1,ZNRF2
IKZF1,TUBGCP3
IKZF1,DHX33
IKZF1,CENPE
IKZF1,CSGALNACT2
IKZF1,GIMAP5
IKZF1,DENND1C
IKZF1,ZFP945
IKZF1,ADORA2A
IKZF1,PLA2G15
IKZF1,PRC1
IKZF1,HAT1
IKZF1,GLIPR2
IKZF1,SMC2
IKZF1,TCP11L2
IKZF1,PKIB
IKZF1,OSBPL8
IKZF1,LAPTM4B
IKZF1,GUSB
IKZF1,ANXA5
IKZF1,PTPN7
IKZF1,PARVG
IKZF1,ABL1
IKZF1,OSBPL1A
IKZF1,RFC4
IKZF1,EYA2
IKZF1,CBX5
IKZF1,DEK
IKZF1,ACOX3
IKZF1,RRM1
IKZF1,TMEM173
IKZF1,USP37
IKZF1,FIGNL1
IKZF1,GFI1B
IKZF1,PTDSS1
IKZF1,CTLA2A
IKZF1,ELOVL5
IKZF1,BTAF1
IKZF1,REL
IKZF1,DCK
IKZF1,MFNG
IKZF1,WDHD1
IKZF1,CTLA2B
IKZF1,NAMPT
IKZF1,SALL2
IKZF1,TFRC
IKZF1,ITGAL
IKZF1,LONP1
IKZF1,SPTBN1
IKZF1,MFSD14B
IKZF1,NDUFA10
IKZF1,TK1
IKZF1,TES
IKZF1,GEMIN5
IKZF1,TEX10
IKZF1,DPP8
IKZF1,HUS1
IKZF1,ITPR1
IKZF1,CLN5
IKZF1,DNAJC5
IKZF1,COPB1
IKZF1,PRIM2
IKZF1,PFKFB3
IKZF1,DUT
IKZF1,ZHX1
IKZF1,FOXRED1
IKZF1,MLKL
IKZF1,CIPC
IKZF1,CTSO
IKZF1,WSB1
IKZF1,FEM1B
IKZF1,BC035044
IKZF1,PREP
IKZF1,MCM6
IKZF1,SHCBP1
IKZF1,NUDT19
IKZF1,MOB3C
IKZF1,CDCA5
IKZF1,DNAJC11
IKZF1,SLC30A5
IKZF1,PDIA4
IKZF1,MAPK1
IKZF1,API5
IKZF1,XAF1
IKZF1,TESPA1
IKZF1,PIP4K2A
IKZF1,RCSD1
IKZF1,FAM111A
IKZF1,TTF2
IKZF1,ZFP53
IKZF1,JARID2
IKZF1,HYOU1
IKZF1,SEH1L
IKZF1,ANXA1
IKZF1,STAT2
IKZF1,SGO1
IKZF1,DUS1L
IKZF1,RIN3
IKZF1,ATP10A
IKZF1,ATG12
IKZF1,AP3S1
IKZF1,MTMR4
IKZF1,ARCN1
IKZF1,PHB2
IKZF1,CREBRF
IKZF1,SPI1
IKZF1,CLEC12A
IKZF1,SLFN2
IKZF1,PHF5A
IKZF1,DDX1
IKZF1,TUBA4A
IKZF1,EEF1E1
IKZF1,REXO4
IKZF1,9430015G10RIK
IKZF1,H1F0
IKZF1,CDCA8
IKZF1,PSMD9
IKZF1,RTP4
IKZF1,IPO9
IKZF1,THADA
IKZF1,MXD3
IKZF1,MICU1
IKZF1,PPM1G
IKZF1,MKI67
IKZF1,NOP2
IKZF1,ABCE1
IKZF1,EDEM1
IKZF1,IRGM2
IKZF1,JPT2
IKZF1,UQCRFS1
IKZF1,WDR43
IKZF1,CKAP2
IKZF1,AURKA
IKZF1,RARS
IKZF1,CUL3
IKZF1,CNN3
IKZF1,USP11
IKZF1,E2F8
IKZF1,RGS19
IKZF1,MARS
IKZF1,KLF6
IKZF1,ZFP322A
IKZF1,EZR
IKZF1,RAD51AP1
IKZF1,SYNJ1
IKZF1,FEM1A
IKZF1,EML4
IKZF1,IFRD2
IKZF1,PCMTD1
IKZF1,TOR3A
IKZF1,IFI30
IKZF1,SELENOP
IKZF1,RELB
IKZF1,EPRS
IKZF1,FBXW11
IKZF1,MMRN1
IKZF1,INO80D
IKZF1,RUVBL2
IKZF1,GYS1
IKZF1,ABCG3
IKZF1,TRMT6
IKZF1,UHRF1
IKZF1,KIF22
IKZF1,NDRG1
IKZF1,EPB41L4B
IKZF1,MYC
IKZF1,FAM102B
IKZF1,RABGGTB
IKZF1,LRRC59
IKZF1,MYO1G
IKZF1,SHMT1
IKZF1,UTP4
IKZF1,SEC24D
IKZF1,RGS2
IKZF1,PNO1
IKZF1,LY9
IKZF1,SRSF1
IKZF1,PLSCR4
IKZF1,CKS1B
IKZF1,PLXDC2
IKZF1,MCM2
IKZF1,LCP2
IKZF1,GNS
IKZF1,SMARCA2
IKZF1,RNF38
IKZF1,CENPK
IKZF1,ATRN
IKZF1,MDN1
IKZF1,GNG2
IKZF1,LSP1
IKZF1,ZFP367
IKZF1,UBASH3A
IKZF1,MYCN
IKZF1,VKORC1L1
IKZF1,PSMD6
IKZF1,SERPINB6B
IKZF1,GIMAP1
IKZF1,ATP11C
IKZF1,BCL2
IKZF1,POLR2B
IKZF1,IL17RA
IKZF1,DLST
IKZF1,TMX4
IKZF1,TEC
IKZF1,NSUN2
IKZF1,SNRNP200
IKZF1,GSR
IKZF1,TECPR1
IKZF1,LYN
IKZF1,PSMD1
IKZF1,HMGB2
IKZF1,AHCYL1
IKZF1,CD53
IKZF1,ITSN1
IKZF1,CCNB2
IKZF1,IARS
IKZF1,VPS35
IKZF1,PRPF4
IKZF1,ORC6
IKZF1,FLT3
IKZF1,TRPS1
IKZF1,PLAA
IKZF1,MC5R
IKZF1,TOP2A
IKZF1,PRKCQ
IKZF1,HELLS
IKZF1,CBFB
IKZF1,GK
IKZF1,EPSTI1
IKZF1,LRRC8B
IKZF1,IL27RA
IKZF1,FBXO5
IKZF1,PCLAF
IKZF1,CYB5R1
IKZF1,PHKB
IKZF1,5430427O19RIK
IKZF1,MNS1
IKZF1,MCM7
IKZF1,NFKBIA
IKZF1,NOLC1
IKZF1,GPRASP1
IKZF1,F13A1
IKZF1,NEIL3
IKZF1,NWD1
IKZF1,RTEL1
IKZF1,PFKP
IKZF1,ST8SIA4
IKZF1,CENPA
IKZF1,UAP1
IKZF1,TM6SF1
IKZF1,PDE4B
IKZF1,ATP13A1
IKZF1,BID
IKZF1,HDAC7
IKZF1,OSTM1
IKZF1,ZFP451
IKZF1,EIF3B
IKZF1,APLP2
IKZF1,CEP55
IKZF1,EBF1
IKZF1,RMND5A
IKZF1,NARS
IKZF1,CYP2J6
IKZF1,NDC1
IKZF1,GLRX5
IKZF1,CKAP5
IKZF1,SMPD4
IKZF1,LIG1
IKZF1,WDR4
IKZF1,TIFAB
IKZF1,PITPNC1
IKZF1,GPD1L
IKZF1,D1ERTD622E
IKZF1,CDCA4
IKZF1,PSMC2
IKZF1,MLLT3
IKZF1,GMCL1
IKZF1,NUP85
IKZF1,INCENP
IKZF1,GMNN
IKZF1,TNFRSF21
IKZF1,RANGAP1
IKZF1,HAAO
IKZF1,DNM1L
IKZF1,GTF2H1
IKZF1,COLGALT1
IKZF1,ITIH5
IKZF1,SPC25
IKZF1,HDAC2
IKZF1,TCIRG1
IKZF1,FOXO1
IKZF1,QARS
IKZF1,EFTUD2
IKZF1,POR
IKZF1,NCAPH
IKZF1,ATP1B3
IKZF1,TACC3
IKZF1,STIP1
IKZF1,PRODH
IKZF1,MCM5
IKZF1,MTCH2
IKZF1,DNAJC9
IKZF1,NCAPD2
IKZF1,RNF4
IKZF1,RGS18
IKZF1,CALCRL
IKZF1,TPM4
IKZF1,TXNDC11
IKZF1,APBB1
IKZF1,PSME4
IKZF1,RGCC
IKZF1,PRSS57
IKZF1,GALNT6
IKZF1,SLC35B4
IKZF1,PTPRS
IKZF1,E2F4
IKZF1,PWP2
IKZF1,PTTG1IP
IKZF1,CAND2
IKZF1,RETREG1
IKZF1,OTUD4
IKZF1,H2-DMA
IKZF1,ABHD17B
IKZF1,KIF11
IKZF1,IFITM1
IKZF1,H2AFX
IKZF1,TUBGCP2
IKZF1,MBNL3
IKZF1,XPNPEP1
IKZF1,GARS
IKZF1,PARP8
IKZF1,CD48
IKZF1,ENG
IKZF1,UBE2L6
IKZF1,RCOR1
IKZF1,MOGS
IKZF1,BTG2
IKZF1,COQ8A
IKZF1,NASP
IKZF1,GGTA1
IKZF1,VIPR2
IKZF1,CNIH1
IKZF1,GIMAP8
IKZF1,NDE1
IKZF1,STAG2
IKZF1,CCDC137
IKZF1,MYB
IKZF1,SIGLECG
IKZF1,ADO
IKZF1,INTS8
IKZF1,TMEM43
IKZF1,CDC45
IKZF1,NMD3
IKZF1,RRM2
IKZF1,HSPH1
IKZF1,ORC2
IKZF1,PRPS2
IKZF1,BUB1B
IKZF1,ERCC8
IKZF1,PHF10
IKZF1,AGPS
IKZF1,ZEB2
IKZF1,ADSSL1
IKZF1,HARS
IKZF1,ACOT9
IKZF1,GALNS
IKZF1,PPID
IKZF1,ODC1
IKZF1,IFI203
IKZF1,BYSL
IKZF1,ARHGEF18
IKZF1,WDR5
IKZF1,NDUFS1
IKZF1,ACLY
IKZF1,CDCA7
IKZF1,CTPS
IKZF1,ICAM1
IKZF1,HNRNPAB
IKZF1,CENPF
IKZF1,TMEM184C
IKZF1,RCC1
IKZF1,PSAT1
IKZF1,SETD2
IKZF1,DDX39
IKZF1,PUS7
IKZF1,PTPRE
IKZF1,DUSP1
IKZF1,CDK6
IKZF1,DOCK11
IKZF1,RPS6KA5
IKZF1,CCNE2
IKZF1,PCMTD2
IKZF1,H2-Q6
IKZF1,CD274
IKZF1,MIEF1
IKZF1,YBX3
IKZF1,SLC37A1
IKZF1,MPZL1
IKZF1,BCAP29
IKZF1,MTHFD1
IKZF1,SZT2
IKZF1,CS
IKZF1,SLC35A4
IKZF1,NFATC2
IKZF1,ATP8B4
IKZF1,ADK
IKZF1,YPEL3
IKZF1,MYO5A
IKZF1,PIK3IP1
IKZF1,PRIM1
IKZF1,FASTKD2
IKZF1,RFC5
IKZF1,HMBS
IKZF1,GABBR1
IKZF1,SNX30
IKZF1,RAD21
IKZF1,CCNF
IKZF1,SATB1
IKZF1,CERS4
IKZF1,CAD
IKZF1,ZFP422
IKZF1,DDX21
IKZF1,MTR
IKZF1,9530068E07RIK
IKZF1,VAV3
IKZF1,IGTP
IKZF1,THSD1
IKZF1,ALDH18A1
IKZF1,TMEM206
IKZF1,CSE1L
IKZF1,TRIM47
IKZF1,POLR1B
IKZF1,POLE
IKZF1,MPI
IKZF1,MTO1
IKZF1,BUB1
IKZF1,PSME3
IKZF1,TNFRSF13C
IKZF1,NUBP2
IKZF1,NCLN
IKZF1,SLC2A3
IKZF1,CCL4
IKZF1,TSC22D1
IKZF1,TOMM70A
IKZF1,EGR1
